DepartmentID,AgencyID,ContractingOfficeCode,ContractingOfficeName,StartDate,EndDate,AddressLine1,AddressLine2,AddressLine3,AddressCity,AddressState,ZipCode,CountryCode,Depot,FISC,TFBSOrelated,CSIScreatedDate,CSISmodifieddDate,OCOcrisisScore,OCOcrisisPercent,CrisisPercent,PlaceIntlPercent
NULL,3600,00436S,NULL,2009-12-10 00:00:00.0000000,2010-03-23 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00437,NULL,1978-10-01 00:00:00.0000000,2015-03-22 00:00:00.0000000,2101 ELM STREET,NULL,NULL,FARGO,ND,58102,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0058,0.0015
3600,3600,00437P,NULL,2005-07-01 00:00:00.0000000,2013-08-21 00:00:00.0000000,2101 ELM STREET,NULL,NULL,FARGO,ND,58102,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00437S,NULL,2010-02-11 00:00:00.0000000,2010-02-24 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00438,NULL,1978-10-01 00:00:00.0000000,2013-11-27 00:00:00.0000000,ROYAL C JOHNSON MEMOR VET HOSP,2501 WEST 22ND ST.,NULL,SIOUX FALLS,SD,57101,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0081,0.0060
3600,3600,00438P,NULL,2005-07-01 00:00:00.0000000,2013-09-19 00:00:00.0000000,PROSTHETICS INTEGRATED SERVICE LINE,2501 W 22ND STREET,NULL,SIOUX FALLS,SD,57105,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00438S,NULL,2009-11-06 00:00:00.0000000,2012-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
1500,1540,00439,DEPT OF JUST/FEDERAL PRISON SYSTEM,1993-12-01 00:00:00.0000000,NULL,FEDERAL CORRECTIONAL INSTITUTION,U.S. HIGHWAY 40 AND 4TH STREET,NULL,GREENVILLE,IL,62246,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00440,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,220B SE 4TH STREET,NULL,HILLSBORO,OR,97123,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00441,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,1992-12-15 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,"2455 PATTERSON, #1",NULL,KLAMATH FALLS,OR,97603,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
NULL,NULL,00442,NULL,1978-10-01 00:00:00.0000000,2013-10-10 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0017,0.0245,0.0057
3600,3600,00442P,NULL,2005-07-01 00:00:00.0000000,2013-03-14 00:00:00.0000000,2360 EAST PERSHING BLVD.,NULL,NULL,CHEYENNE,WY,82001,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00442S,NULL,2010-02-11 00:00:00.0000000,2010-06-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
1200,1236,00443,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,1990-04-15 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,1120 SOUTH BAKER,NULL,MCMINNVILLE,OR,97128,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00444,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,328 SOUTH 5TH STREET,NULL,MADRAS,OR,97741,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00445,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,"381 NORTH OREGON STREET, #1",NULL,ONTARIO,OR,97914,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00446,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,256 WARNER MILNE ROAD,NULL,OREGON CITY,OR,97045,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00447,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,1996-08-15 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,"1229 SE 3RD STREET, #A",NULL,PENDLETON,OR,97801,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
NULL,NULL,00448,NULL,1995-04-01 00:00:00.0000000,2014-01-28 00:00:00.0000000,NULL,813 WEST HIGHLAND,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00449,NULL,1994-08-15 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,"1376 NW WLANUT, #M",NULL,ROSEBURG,OR,97470,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,1.0000
1200,1236,00451,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,"1655 25TH STREET, SE",NULL,SALEM,OR,97302,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
NULL,1540,00452,NULL,2006-12-07 00:00:00.0000000,2006-12-07 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,00455,DEPT OF VETERANS AFFAIRS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
1200,1220,00458,DEPT OF AGRIC/CFSA,2003-09-30 00:00:00.0000000,NULL,OREGON STATE CFSA OFFICE,PO BOX 1300,NULL,PORTLAND,OR,970621300,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
3600,3600,00459,NULL,1995-02-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,SPARK M MATSUNAGA VA MEDICAL CENTER,NULL,459 PATTERSON ROAD E-WING,HONOLULU,HI,968191522,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0002,0.0008
3600,3600,00459P,NULL,2005-07-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,459 PATTERSON ROAD,NULL,NULL,HONOLULU,HI,96819,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00459S,NULL,2010-02-10 00:00:00.0000000,2010-04-13 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00460,NULL,1978-10-01 00:00:00.0000000,2014-01-09 00:00:00.0000000,VA MED/RO CENTER,1601 KIRKWOOD HIGHWAY,NULL,WILMINGTON,DE,19805,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0012,0.0449,0.0128
3600,3600,00460P,NULL,2005-07-01 00:00:00.0000000,3011-07-01 00:00:00.0000000,1601 KIRKWOOD HIGHWAY,NULL,NULL,WILMINGTON,DE,19805,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00460S,NULL,2007-10-01 00:00:00.0000000,2012-09-30 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0008
NULL,NULL,00462,DEPT OF JUSTICE/FEDERAL PRISON SYSTEM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,00463,NULL,1991-06-15 00:00:00.0000000,2013-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0020
3600,3600,00463P,NULL,2005-07-01 00:00:00.0000000,NULL,VA MEDICAL CENTER,2925 DEBARR ROAD,NULL,ANCHORAGE,AK,99508,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00463S,NULL,2010-02-16 00:00:00.0000000,2010-02-16 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,1540,00464,DEPT OF JUST/FEDERAL PRISON SYSTEM,2003-10-01 00:00:00.0000000,2003-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 11:45:04.8770000,2014-09-27 11:45:04.8770000,NULL,NULL,NULL,NULL
NULL,NULL,00467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,0046W,NORTHWEST OREGON CONTRACTING ACTIVITY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
1200,1236,00477,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,225 SW 1ST AVENUE,NULL,ONTARIO,OR,97914,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00478,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,16770 SE 82ND DRIVE,NULL,CLACKAMAS,OR,97015,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1227,00484,DEPT OF AGRIC/SOIL CONSERVATION SERVICE,2003-09-30 00:00:00.0000000,NULL,WEST TECHNICAL SERVICE CENTER,511 N.W. BROADWAY ROOM 510,NULL,PORTLAND,OR,97209,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
NULL,NULL,00485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-01-07 16:16:49.2470000,2017-01-07 16:16:49.2470000,NULL,NULL,NULL,NULL
NULL,3600,00486,DEPARTMENT OF VETERANS AFFAIRS,2010-04-02 00:00:00.0000000,2010-04-02 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 11:45:04.8770000,2014-09-27 11:45:04.8770000,NULL,NULL,NULL,NULL
NULL,NULL,00492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-02-15 07:14:17.2070000,2016-02-15 07:14:17.2070000,NULL,NULL,NULL,NULL
1200,1236,00496,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,"1220 SW 3RD AVENUE, #1590",NULL,PORTLAND,OR,97204,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00497,DEPT OF AGRICULTURE,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,1536 SE QUEEN AVENUE,NULL,ALBANY,OR,97321,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,00498,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,"2620 RIVER ROAD, #C",NULL,EUGENE,OR,97404,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
NULL,NULL,00498M,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-12-23 17:00:56.8130000,2014-12-23 17:00:56.8130000,NULL,NULL,NULL,NULL
NULL,NULL,004GG,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,1226,004H1,DEPT OF AGRIC/FOREST SERVICE,2004-03-25 00:00:00.0000000,2006-07-07 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0029
NULL,NULL,004KK,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,004M3,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,004N0,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0014
1200,1236,004N6,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,1681 ST. HELENS STREET,NULL,ST. HELENS,OR,97051,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
NULL,NULL,004N7,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,004P5,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,004R3,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,004R4,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,004T0,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,004T1,DEPT OF AGRIC/FOREST SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,1226,004U3,DEPT OF AGRIC/FOREST SERVICE,2003-11-24 00:00:00.0000000,2003-11-24 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
1200,1236,004Z2,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,"820 CRATER LAKE AVENUE, #205",NULL,MEDFORD,OR,97501,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,004Z4,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,3990 MIDWAY DRIVE,NULL,BAKER,OR,97814,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1200,1236,004Z6,DEPT OF AGRIC/FARMERS HOME ADMINISTRATION,2003-09-30 00:00:00.0000000,NULL,FARMERS HOME ADMINISTRATION,"1505 WEST 1ST, #2",NULL,THE DALLES,OR,97058,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
7500,NULL,00500,NULL,1978-10-01 00:00:00.0000000,2014-04-15 00:00:00.0000000,DIVISION OF PROCUREMENT SERVICES,389 EAST HIGH RISE BLDG.,6325 SECURITY BLVD.,BALTIMORE,MD,21235,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0011,0.0091,0.0095
3600,3600,00501,NULL,1978-10-01 00:00:00.0000000,2013-11-01 00:00:00.0000000,"1501 SAN PEDRO DR., SE",NULL,NULL,ALBUQUERQUE,NM,87108,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0004,0.0021,0.0148
3600,3600,00501P,NULL,2005-07-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,"1501 SAN PEDRO DR., SE",NULL,NULL,ALBUQUERQUE,NM,87108,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00501S,NULL,2009-10-01 00:00:00.0000000,2012-08-07 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00502,NULL,1978-10-01 00:00:00.0000000,2013-11-01 00:00:00.0000000,VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71N,(PINEVILLE),ALEXANDRIA,LA,71360,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0092,0.0115
3600,3600,00502P,NULL,2005-07-01 00:00:00.0000000,2013-10-30 00:00:00.0000000,ALEXANDRIA VAMC,2495 SHREVEPORT HWY 71N,(PINEVILLE),ALEXANDRIA,LA,71360,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00502S,NULL,2010-02-11 00:00:00.0000000,2010-02-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00503,NULL,1978-10-01 00:00:00.0000000,2016-08-16 00:00:00.0000000,2907 PLEASANT VALLEY BOULEVARD,NULL,NULL,ALTOONA,PA,16602,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0212,0.0064
3600,3600,00503P,NULL,2005-07-01 00:00:00.0000000,2011-12-13 00:00:00.0000000,2907 PLEASANT VALLEY BOULEVARD,NULL,NULL,ALTOONA,PA,16602,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00503S,NULL,2006-04-01 00:00:00.0000000,2011-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,00504,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,NULL,P O BOX 30,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0024,0.0067
3600,3600,00504P,NULL,2005-07-01 00:00:00.0000000,2013-09-16 00:00:00.0000000,6010 AMARILLO BLVD WEST,NULL,NULL,AMARILLO,TX,79106,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00504S,NULL,2010-02-09 00:00:00.0000000,2012-07-10 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00506,NULL,1978-10-01 00:00:00.0000000,2014-09-30 00:00:00.0000000,2215 FULLER ROAD,NULL,NULL,ANN ARBOR,MI,48105-2303,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0107,0.0056
3600,3600,00506P,NULL,2005-07-01 00:00:00.0000000,2013-09-28 00:00:00.0000000,PROSTHETICS OFFICE,2215 FULLER ROAD,NULL,ANN ARBOR,MI,48105-2303,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0002,0.0000
NULL,3600,00506S,NULL,2009-11-02 00:00:00.0000000,2010-07-23 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00508,NULL,1978-10-01 00:00:00.0000000,2013-11-27 00:00:00.0000000,1670 CLAIRMONT ROAD,NULL,NULL,DECATUR,GA,30033,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0015,0.0017,0.0000
3600,3600,00508P,NULL,2005-07-01 00:00:00.0000000,2013-10-29 00:00:00.0000000,1670 CLAIRMONT ROAD,NULL,NULL,DECATUR,GA,30033,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0005,0.0000
NULL,3600,00508S,NULL,2009-11-06 00:00:00.0000000,2012-08-09 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00509,NULL,1978-10-01 00:00:00.0000000,2013-12-02 00:00:00.0000000,ONE FREEDOM WAY,NULL,NULL,AUGUSTA,GA,30904,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0043,0.0048,0.0001
3600,3600,00509P,NULL,2005-07-01 00:00:00.0000000,2012-10-30 00:00:00.0000000,ONE FREEDOM WAY,NULL,NULL,AUGUSTA,GA,309046285,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00509S,NULL,2009-08-14 00:00:00.0000000,2010-11-16 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00512,NULL,1978-10-01 00:00:00.0000000,2014-02-01 00:00:00.0000000,VA MEDICAL CENTER,10 NORTH GREENE STREET,NULL,BALTIMORE,MD,21201,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0013,0.0097,0.0036
3600,3600,00512P,NULL,2005-07-01 00:00:00.0000000,2013-11-01 00:00:00.0000000,10 NORTH GREENE STREET,NULL,NULL,BALTIMORE,MD,21201,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0111,0.0000
NULL,3600,00512S,NULL,2009-04-06 00:00:00.0000000,2011-10-03 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0003,0.0000
NULL,NULL,00514,DEPT OF VETERANS AFFAIRS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00515,NULL,1978-10-01 00:00:00.0000000,2013-09-28 00:00:00.0000000,VA MEDICAL CENTER,5500 ARMSTRONG ROAD,NULL,BATTLE CREEK,MI,49016,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0053,0.0075
3600,3600,00515P,NULL,2005-07-01 00:00:00.0000000,2013-09-26 00:00:00.0000000,BATTLE CREEK VAMC,5500 ARMSTRONG ROAD,NULL,BATTLE CREEK,MI,49016,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
