"Fiscal Year","Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Action Obligation","Actions"
"2002","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR POLICY","1606","$6,710,000.00","26"
"2002","1600","LABOR, DEPARTMENT OF","OFFICE OF THE CHIEF FINANCIAL OFFICER","1622","$14,341,000.00","62"
"2002","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$3,621,000.00","21"
"2002","1600","LABOR, DEPARTMENT OF","PENSION BENEFIT GUARANTY CORPORATION","1665","$217,241,990.61","17"
"2002","1600","LABOR, DEPARTMENT OF","PRESIDENT'S COMMITTEE ON EMPLOYMENT OF THE HANDICAPPED","1667","$4,742,907.84","22"
"2002","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$5,624,000.00","18"
"2002","1600","LABOR, DEPARTMENT OF","WOMEN'S BUREAU","1655","$414,000.00","6"
"2002","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$2,133,058,497.42","6,738"
"2002","2000","TREASURY, DEPARTMENT OF THE","ALCOHOL AND TOBACCO TAX AND TRADE BUREAU","2022","$68,080,000.00","378"
"2002","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$44,704,033.16","254"
"2002","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$243,549,008.56","6,205"
"2002","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$94,580,884.69","699"
"2002","2000","TREASURY, DEPARTMENT OF THE","FEDERAL LAW ENFORCEMENT TRAINING CENTER","2024","$77,197,000.00","1,140"
"2002","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL CRIME ENFORCEMENT NETWORK","2026","$663,167,294.00","943"
"2002","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$26,329,833.45","190"
"2002","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$948,356,671.33","3,143"
"2002","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THE COMPTROLLER OF THE CURRENCY","2046","$18,320,000.00","269"
"2002","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$6,034,000.00","43"
"2002","2000","TREASURY, DEPARTMENT OF THE","U.S. SECRET SERVICE","2028","$38,715,500.00","224"
"2002","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$90,561,881.00","491"
"2002","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$697,818,081.00","2,546"
"2002","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$0.00","13"
"2002","2800","SOCIAL SECURITY ADMINISTRATION","SOCIAL SECURITY ADMINISTRATION","2800","$313,275,425.72","3,032"
"2002","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$12,466,000.00","107"
"2002","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$72,947,105.45","578"
"2002","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$91,361,972.68","423"
"2002","3352","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","3352","$4,064,273.66","55"
"2002","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$7,875,925.00","35"
"2002","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$4,784,000.00","41"
"2002","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$2,270,417,290.83","25,585"
"2002","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$31,067,118.00","247"
"2002","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$4,967,149.80","2,328"
"2002","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$5,929,751,348.32","19,371"
"2002","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE ADMINISTRATOR(ACMD)","4705","$5,025,170.00","51"
"2002","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF ACQUISITION OFFICER","4745","$7,692,646.00","24"
"2002","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$10,404,762,999.23","37,495"
"2002","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$184,172,286.38","309"
"2002","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$15,121,000.00","67"
"2002","5800","FEDERAL EMERGENCY MANAGEMENT AGENCY","FEDERAL EMERGENCY MANAGEMENT AGENCY","5800","$283,386,710.00","1,415"
"2002","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$403,000.00","4"
"2002","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$52,000.00","1"
"2002","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$6,200,686.00","46"
"2002","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$4,589,000.00","123"
"2002","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$224,623,000.00","44"
"2002","6500","FEDERAL MARITIME COMMISSION","FEDERAL MARITIME COMMISSION","6500","$702,000.00","20"
"2002","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$1,031,512,652.24","7,572"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$0.00","1"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$952,791,391.08","1,732"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION","6959","$7,219,515.93","17"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$36,203,544.00","155"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$45,876,906.00","121"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$273,832,128.05","750"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","MARITIME ADMINISTRATION","6938","$264,977,542.87","2,309"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION","6940","$70,941,957.74","521"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","PIPELINE AND HAZARDOUS MATERIALS SAFETY ADMINISTRATON","6957","$0.00","1"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","RESEARCH AND INNOVATIVE TECHNOLOGY ADMINISTRATION","6943","$155,116,059.05","725"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION","6947","$494,000.00","17"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","TRANSPORTATION SECURITY ADMINISTRATION","6965","$695,687,799.00","115"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","TRANSPORTATION, DEPARTMENT OF","6900","$0.00","4"
"2002","6900","TRANSPORTATION, DEPARTMENT OF","UNITED STATES COAST GUARD","6950","$649,012,752.82","7,553"
"2002","6900","TRANSPORTATION, DEPARTMENT OF",,,"$0.00","2"
"2002","7000","HOMELAND SECURITY, DEPARTMENT OF","FEDERAL LAW ENFORCEMENT TRAINING CENTER","7015","$9,802.00","2"
"2002","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. CITIZENSHIP AND IMMIGRATION SERVICES","7003","$32,959.00","4"
"2002","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. COAST GUARD","7008","$24,485,096.23","167"
"2002","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. CUSTOMS AND BORDER PROTECTION","7014","$0.00","1"
"2002","7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","7200","$1,972,900,716.40","2,637"
"2002","7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","7300","$33,958,033.48","165"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","AGENCY FOR HEALTH CARE POLICY AND RESEARCH","7528","$106,058,161.00","197"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR DISEASE CONTROL","7523","$1,377,020,812.58","4,859"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR MEDICARE AND MEDICAID SERVICES","7530","$517,138,979.00","680"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FOOD AND DRUG ADMINISTRATION","7524","$215,793,720.00","2,008"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH RESOURCES AND SERVICES ADMINISTRATION","7526","$113,265,649.00","384"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","INDIAN HEALTH SERVICE","7527","$50,520,004.80","276"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","7529","$2,354,545,709.53","5,132"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR LEGISLATION","7507","$1,006,000.00","8"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET","7505","$43,473,768.30","225"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR PLANNING AND EVALUATION","7506","$7,902,000.00","22"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASST SECRETARY FOR HEALTH EXCEPT NATIONAL CENTERS","7555","$491,905,429.19","1,525"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","PUBLIC HEALTH SERVICE","7520","$209,913,573.00","1,241"
"2002","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION","7522","$190,158,007.00","172"
"2002","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","8000","$4,993,238,592.46","8,175"
"2002","84AF","ARMED FORCES RETIREMENT HOME","UNITED STATES SOLDIERS AND AIRMENS HOME","8400","$2,163,000.00","21"
"2002","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","8600","$897,733,889.74","2,622"
"2002","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","8800","$80,064,006.09","215"
"2002","8900","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","8900","$23,576,053,193.22","6,282"
"2002","8961","FEDERAL ENERGY REGULATORY COMMISSION","FEDERAL ENERGY REGULATORY COMMISSION","8961","$11,094,244.00","64"
"2002","9100","EDUCATION, DEPARTMENT OF","EDUCATION, DEPARTMENT OF","9100","$876,161,956.89","992"
"2002","9506","FEDERAL ELECTION COMMISSION","FEDERAL ELECTION COMMISSION","9506","$609,000.00","10"
"2002","9507","COMMODITY FUTURES TRADING COMMISSION","COMMODITY FUTURES TRADING COMMISSION","9507","$2,457,687.96","30"
"2002","9508","NATIONAL TRANSPORTATION SAFETY BOARD","NATIONAL TRANSPORTATION SAFETY BOARD","9508","$1,503,112.00","12"
"2002","9514","OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION","FOREST SERVICE","1226","$659,193,476.44","8,902"
"2002","9516","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","9516","$1,592,087.00","4"
"2002","9518","COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED","COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED","9518","$1,843,413.00","4"
"2002","9524","NATIONAL MEDIATION BOARD","NATIONAL MEDIATION BOARD","9524","$1,783,000.00","183"
"2002","9531","UNITED STATES HOLOCAUST MEMORIAL MUSEUM","UNITED STATES HOLOCAUST MEMORIAL MUSEUM","9531","-$160,000.00","2"
"2002","9568","BROADCASTING BOARD OF GOVERNORS","BROADCASTING BOARD OF GOVERNORS","9568","$46,935,002.62","428"
"2002","9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","9577","$2,803,111.12","7"
"2002","9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE",,,"$0.00","1"
"2002","9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","9594","$236,000.00","2"
"2002","9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","PRETRIAL SERVICES AGENCY","959P","$0.00","1"
"2002","9700","DEPT OF DEFENSE","AFRRI","9770","$433,475.00","4"
"2002","9700","DEPT OF DEFENSE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","97AE","$169,942,956.00","371"
"2002","9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","$161,715,797.00","901"
"2002","9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","$49,043,791.00","231"
"2002","9700","DEPT OF DEFENSE","DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS)","97BZ","$202,133,936.88","461"
"2002","9700","DEPT OF DEFENSE","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","97AK","$2,078,585,586.00","8,916"
"2002","9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","$862,716,451.90","3,391"
"2002","9700","DEPT OF DEFENSE","DEFENSE MEDIA CENTER (DMC)","97F1","$13,270,825.00","313"
"2002","9700","DEPT OF DEFENSE","DEFENSE MICROELECTRONICS ACTIVITY (DMEA)","9771","$180,037,947.00","172"
"2002","9700","DEPT OF DEFENSE","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","$581,073,300.14","789"
"2002","9700","DEPT OF DEFENSE","DEPT OF DEFENSE","9700","$0.00","1"
"2002","9700","DEPT OF DEFENSE","DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA)","97F2","$59,427,711.51","218"
"2002","9700","DEPT OF DEFENSE","DEPT OF THE AIR FORCE","5700","$23,782,497,499.76","44,730"
"2002","9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","$29,423,085,673.70","113,460"
"2002","9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","$28,289,508,866.32","122,236"
"2002","9700","DEPT OF DEFENSE","MISSILE DEFENSE AGENCY (MDA)","97JC","$2,484,996,720.85","717"
"2002","9700","DEPT OF DEFENSE","NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)","97AB","$675,637,845.00","899"
"2002","9700","DEPT OF DEFENSE","TRICARE MANAGEMENT ACTIVITY (TMA)","9760","$4,183,617,811.00","376"
"2002","9700","DEPT OF DEFENSE","U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY","96CE","$0.00","1"
"2002","9700","DEPT OF DEFENSE","U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)","97ZS","$511,573,492.00","984"
"2002","9700","DEPT OF DEFENSE","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)","97HW","$11,703,275.00","34"
"2002","9700","DEPT OF DEFENSE","VIRGINIA CONTRACTING AGENCY","9773","$297,772,456.00","698"
"2002","9700","DEPT OF DEFENSE","WASHINGTON HEADQUARTERS SERVICES (WHS)","97F5","$901,667,507.56","503"
"2002",,,,"1266","$0.00","1"
"2003","0300","LIBRARY OF CONGRESS","LIBRARY OF CONGRESS","0300","$500.00","22"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","EXECUTIVE OFFICE OF THE PRESIDENT","1100","$41,244,240.00","146"
"2003","1145","PEACE CORPS","PEACE CORPS","1145","$42,305,422.92","396"
"2003","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","1152","$750,000.00","1"
"2003","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","UNITED STATES TRADE AND DEVELOPMENT AGENCY","1153","$130,917.00","4"
"2003","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL MARKETING SERVICE","12K2","$1,207,278.00","6"
"2003","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","12H2","$205,428,165.97","1,675"
"2003","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","1242","$15,362.14","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","12K3","$77,514,633.36","499"
"2003","1200","AGRICULTURE, DEPARTMENT OF","FARM SERVICE AGENCY","12D2","$156,217,954.29","300"
"2003","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","12F2","$31,484,931.00","147"
"2003","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","12G2","$15,991,611.74","207"
"2003","1200","AGRICULTURE, DEPARTMENT OF","FOREST SERVICE","12C2","$1,142,099,688.71","13,034"
"2003","1200","AGRICULTURE, DEPARTMENT OF","NATURAL RESOURCES CONSERVATION SERVICE","12C3","$107,958,763.29","590"
"2003","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$525,911.00","21"
"2003","1200","AGRICULTURE, DEPARTMENT OF","RURAL HOUSING SERVICE","12E3","$79,464,210.43","285"
"2003","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR ADMINISTRATION","12B0","$250,113,848.73","584"
"2003","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR DEPARTMENTAL MANAGEMENT","12B0","$2,219,186.68","9"
"2003","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF OPERATIONS","1215","$0.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER","1205","$7,056,202.70","78"
"2003","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF INFORMATION OFFICER","12A7","$182,304.00","2"
"2003","1300","COMMERCE, DEPARTMENT OF","BUREAU OF ECONOMIC ANALYSIS","1321","$684,808.00","10"
"2003","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$133,715,599.64","621"
"2003","1300","COMMERCE, DEPARTMENT OF","COMMERCE, DEPARTMENT OF","1300","$0.00","1"
"2003","1300","COMMERCE, DEPARTMENT OF","ECONOMIC DEVELOPMENT ADMINISTRATION","1325","$580,712.00","1"
"2003","1300","COMMERCE, DEPARTMENT OF","INTERNATIONAL TRADE ADMINISTRATION","1350","$676,010.00","18"
"2003","1300","COMMERCE, DEPARTMENT OF","MINORITY BUSINESS DEVELOPMENT AGENCY","1352","$44,640.00","4"
"2003","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$116,799,957.00","1,584"
"2003","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$388,497,105.67","3,286"
"2003","1300","COMMERCE, DEPARTMENT OF","NATIONAL TECHNICAL INFORMATION SERVICE","1342","$3,758,513.00","15"
"2003","1300","COMMERCE, DEPARTMENT OF","NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION","1335","$1,645,058.00","15"
"2003","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$101,004,776.24","493"
"2003","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$247,453,106.20","595"
"2003","1300","COMMERCE, DEPARTMENT OF","U.S. EXPORT ADMINISTRATION","1351","$11,360,698.00","122"
"2003","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$165,519,486.75","1,595"
"2003","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$215,257,668.31","4,112"
"2003","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$934,064,433.36","3,132"
"2003","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$177,530,826.92","2,072"
"2003","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$138,473,673.21","2,206"
"2003","1400","INTERIOR, DEPARTMENT OF THE","MINERALS MANAGEMENT SERVICE","1435","$84,330.00","2"
"2003","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$459,131,763.38","5,459"
"2003","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$1,001,123,768.23","3,089"
"2003","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, MANAGEMENT, AND BUDGET","1406","-$2,566,725.00","2"
"2003","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$13,643,367.50","499"
"2003","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$125,082,616.48","2,854"
"2003","1500","JUSTICE, DEPARTMENT OF","ATF ACQUISITION AND PROPERTY MGMT DIV","1560","$52,792,434.42","344"
"2003","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$133,230,237.24","734"
"2003","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$246,494,500.00","589"
"2003","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$860,470,781.69","5,313"
"2003","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$231,392,424.00","505"
"2003","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$154,577,123.63","252"
"2003","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$566,690,122.86","4,011"
"2003","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$312,327,440.81","1,521"
"2003","1600","LABOR, DEPARTMENT OF","BUREAU OF INTERNATIONAL LABOR AFFAIRS","1609","$8,276,272.00","28"
"2003","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$43,773,464.00","249"
"2003","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$21,571,506.24","61"
"2003","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$1,224,456,547.07","1,246"
"2003","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$56,186,867.51","186"
"2003","1600","LABOR, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","1601","$1,984,994.36","17"
"2003","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$16,416,196.74","116"
"2003","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$23,923,630.00","154"
"2003","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$532,400.00","12"
"2003","1600","LABOR, DEPARTMENT OF","OFFICE OF INFORMATION AND PUBLIC AFFAIRS","1608","$1,569,111.00","19"
"2003","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$6,199,064.00","39"
"2003","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$60,266,794.05","305"
"2003","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR POLICY","1606","$4,121,130.00","23"
"2003","1600","LABOR, DEPARTMENT OF","OFFICE OF THE CHIEF FINANCIAL OFFICER","1622","$16,608,718.00","80"
"2003","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$2,964,329.00","21"
"2003","1600","LABOR, DEPARTMENT OF","PENSION BENEFIT GUARANTY CORPORATION","1665","$95,263,671.79","19"
"2003","1600","LABOR, DEPARTMENT OF","PRESIDENT'S COMMITTEE ON EMPLOYMENT OF THE HANDICAPPED","1667","$3,265,817.00","17"
"2003","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$2,136,126.00","14"
"2003","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$2,979,278,363.57","7,888"
"2003","2000","TREASURY, DEPARTMENT OF THE","ALCOHOL AND TOBACCO TAX AND TRADE BUREAU","2022","$25,672,558.00","108"
"2003","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$69,494,834.00","326"
"2003","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$332,669,104.29","7,254"
"2003","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$96,187,268.74","630"
"2003","2000","TREASURY, DEPARTMENT OF THE","FEDERAL LAW ENFORCEMENT TRAINING CENTER","2024","$40,353,990.00","426"
"2003","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL CRIME ENFORCEMENT NETWORK","2026","$187,671,040.00","337"
"2003","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$46,432,832.77","163"
"2003","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$1,131,645,187.88","3,439"
"2003","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THE COMPTROLLER OF THE CURRENCY","2046","$51,539,161.56","436"
"2003","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$5,983,140.00","34"
"2003","2000","TREASURY, DEPARTMENT OF THE","TREASURY, DEPARTMENT OF THE","2000","$0.00","1"
"2003","2000","TREASURY, DEPARTMENT OF THE","U.S. SECRET SERVICE","2028","$7,081,319.00","79"
"2003","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$131,039,914.77","511"
"2003","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$295,414,070.29","3,183"
"2003","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$1,411,764.85","21"
