TreasuryAgencyCode,MainAccountCode,GWAagencyName,a,Acct_Type,Acct_Type_Description,Admin_Bureau,ATA,Fund_Type,Fund_Type_Description,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,istofix,IsManualOMBagencyOrBureau,AccountTitle,IsOMBvsGreenbookContradiction,IsOperatingExpense,IsMultiFundingAgency,IsMultiImplementingAgency,FPDSandFAADSaccountTitle,IsFMS,ColorOfMoney
20,1310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,-822.6800,-822.6800,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1337,DEPARTMENT OF THE TREASURY,,URCPT,NULL,55,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO THE HELIUM FUND, DEPARTMENT OF INTERIOR","Interest on Loans to the Helium Fund, Department of Interior",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO THE HELIUM FUND, DEPARTMENT OF INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1338,DEPARTMENT OF THE TREASURY,,URCPT,NULL,55,0,GF,NULL,NULL,0,0,INTEREST ON LOANS FROM THE PRESIDIO TRUST,Interest on Loans to the Presidio,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,INTEREST ON LOANS FROM THE PRESIDIO TRUST,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1339,DEPARTMENT OF THE TREASURY,,URCPT,NULL,18,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS FOR ISOTOPE PRODUCTION & DISTRIBUTION PROGRAM FUND, DEPARTMENT OF ENERGY",Interest on loans for isotope production and distribution fund,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS FOR ISOTOPE PRODUCTION & DISTRIBUTION PROGRAM FUND, DEPARTMENT OF ENERGY",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1340,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO DEFENSE SECURITY ASSISTANCE AGENCY, EXECUTIVE",Interest on loans to Defense Security Assistance Agency,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO DEFENSE SECURITY ASSISTANCE AGENCY, EXECUTIVE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1345,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS TO FEDERAL SAVINGS AND LOAN INSURANCE CORPORATION,Interest on loans to Fed. Savings & Loan Insurance Corp.,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,INTEREST ON LOANS TO FEDERAL SAVINGS AND LOAN INSURANCE CORPORATION,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1347,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS AND ADVANCES TO NUCLEAR WASTE FUND, DEPARTMENT OF ENERGY",Interest on Loans to the Nuclear Waste Disposal Fund and Interim Storage Fund,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS AND ADVANCES TO NUCLEAR WASTE FUND, DEPARTMENT OF ENERGY",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1349,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO ALTERNATIVE FUELS PRODUCTION, DEPARTMENT OF ENERGY",Interest on loans to alternative fuels production,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO ALTERNATIVE FUELS PRODUCTION, DEPARTMENT OF ENERGY",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1350,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO THE SECRETARY OF TRANSPORTATION, OCEAN FREIGHT DIFFERENTIAL, MARITIME ADMINISTRATION","Interest on Loans to the Secretary of Transportation, Ocean Freight Differential",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO THE SECRETARY OF TRANSPORTATION, OCEAN FREIGHT DIFFERENTIAL, MARITIME ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1351,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS AND FEDERAL INVESTMENT, BONNEVILLE POWER ADMINISTRATION FUND, DEPARTMENT OF ENERGY",Interest on Loans to BPA,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS AND FEDERAL INVESTMENT, BONNEVILLE POWER ADMINISTRATION FUND, DEPARTMENT OF ENERGY",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1352,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS FOR EMERGENCY HOME PURCHASE ASSISTANCE ACT OF 1974,Int. on loans for Emergency Home Purchase Assistance Act of 1974,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,INTEREST ON LOANS FOR EMERGENCY HOME PURCHASE ASSISTANCE ACT OF 1974,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1353,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS TO OVERSEAS PRIVATE INVESTMENT CORPORATION,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0,INTEREST ON LOANS TO OVERSEAS PRIVATE INVESTMENT CORPORATION,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1354,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS FOR HOUSING FOR THE ELDERLY OR HANDICAPPED,Interest on Loans for Housing for the Elderly or Handicapped,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,INTEREST ON LOANS FOR HOUSING FOR THE ELDERLY OR HANDICAPPED,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1355,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO LAND ACQUISITION AND DEVELOPMENT, PENNSYLVANIA AVENUE DEVELOPMENT CORPORATION","Interest on Loans to Land Acquisition and Development Fund, PADC",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO LAND ACQUISITION AND DEVELOPMENT, PENNSYLVANIA AVENUE DEVELOPMENT CORPORATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1357,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO SECRETARY OF TRANSPORTATION, REGIONAL RAIL REORGANIZATION AND RAIL SERVICE ASSISTANCE","Interest on loans to the Secretary of Transportation, regional rail reorganization",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO SECRETARY OF TRANSPORTATION, REGIONAL RAIL REORGANIZATION AND RAIL SERVICE ASSISTANCE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1358,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS TO OFFSHORE OIL POLLUTION COMPENSATION FUND,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0,INTEREST ON LOANS TO OFFSHORE OIL POLLUTION COMPENSATION FUND,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1359,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO DISASTER LOAN FUND, SMALL BUSINESS ADMINISTRATION","Interest on Notes to Disaster Loan Fund, Small Business Administration",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO DISASTER LOAN FUND, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1360,DEPARTMENT OF THE TREASURY,,URCPT,NULL,0,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO WESTERN AREA POWER ADMINISTRATION, ENERGY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0,"INTEREST ON LOANS TO WESTERN AREA POWER ADMINISTRATION, ENERGY",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1361,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO THE SECRETARY OF TRANSPORTATION, RAILROAD REHABILITATION AND IMPROVEMENT FUND, FEDERAL RAILROAD ADMINISTRATION","Interest on Loans to the Secretary of Transportation, Railroad Rehabilitation and Improvement Fund",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO THE SECRETARY OF TRANSPORTATION, RAILROAD REHABILITATION AND IMPROVEMENT FUND, FEDERAL RAILROAD ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1362,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO THE SECRETARY OF TRANSPORTATION, AIRCRAFT PURCHASE LOAN GUARANTEE PROGRAM, FEDERAL AVIATION ADMINISTRATION","Interest on loans to the Secretary of Transportation, Aircraft Purchase Loan Guarantee Program, FAA",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO THE SECRETARY OF TRANSPORTATION, AIRCRAFT PURCHASE LOAN GUARANTEE PROGRAM, FEDERAL AVIATION ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1363,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS FOR COLLEGE HOUSING AND ACADEMIC FACILITIES LOANS, DEPARTMENT OF EDUCATION","Interest on Loans for College Housing and Academic Facilities Loans, Education",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS FOR COLLEGE HOUSING AND ACADEMIC FACILITIES LOANS, DEPARTMENT OF EDUCATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1365,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO SECRETARY OF TRANSPORTATION, GRANTS TO THE NATIONAL RAILROAD PASSENGER CORPORATION, FEDERAL RAILROAD ADMINISTRATION","Int. on loans to the Sec. Trans., Grants to Nat. RR Psr Corp,FRA",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO SECRETARY OF TRANSPORTATION, GRANTS TO THE NATIONAL RAILROAD PASSENGER CORPORATION, FEDERAL RAILROAD ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1366,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO SECRETARY OF TRANSPORTATION, FEDERAL SHIP FINANCING FUND, MARITIME ADMINISTRATION","Interest on Loans to the Secretary of Transportation, Federal Ship Financing Fund",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO SECRETARY OF TRANSPORTATION, FEDERAL SHIP FINANCING FUND, MARITIME ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1367,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO PRISON INDUSTRIES FUND, DEPARTMENT OF JUSTICE","Interest on loans, Prision Industries Fund, TCJ",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO PRISON INDUSTRIES FUND, DEPARTMENT OF JUSTICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1377,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS TO THE RAILROAD RETIREMENT BOARD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0,INTEREST ON LOANS TO THE RAILROAD RETIREMENT BOARD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Interest on Loans to the Federal Crop Insurance Corporation, Agriculture",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,0,0,0,"Interest on Loans to the Federal Crop Insurance Corporation, Agriculture",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1401,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS TO COMMODITY CREDIT CORPORATION,Interest on Loans to Commodity Credit Corporation,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,INTEREST ON LOANS TO COMMODITY CREDIT CORPORATION,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1402,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO EXPORT-IMPORT BANK OF THE U.S. (BEGINNING OCTOBER 1, 1976)",Interest on loans to Export-Import Bank,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO EXPORT-IMPORT BANK OF THE U.S. (BEGINNING OCTOBER 1, 1976)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1403,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO GOVERNMENT NATIONAL MORTGAGE ASSOCIATION, MANAGEMENT AND LIQUIDATING FUNCTIONS","Interest on loans to G.N.M.A., management & liquidating function",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO GOVERNMENT NATIONAL MORTGAGE ASSOCIATION, MANAGEMENT AND LIQUIDATING FUNCTIONS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1404,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO GOVERNMENT NATIONAL MORTGAGE ASSOCIATION, SPECIAL ASSISTANCE FUNCTIONS","Interest on loans to G.N.M.A., special assistance functions",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO GOVERNMENT NATIONAL MORTGAGE ASSOCIATION, SPECIAL ASSISTANCE FUNCTIONS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1405,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO DEPARTMENT OF EDUCATION, COLLEGE HOUSING LOANS","Interest on Loans to H.U.D., College Housing Loans, Education",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO DEPARTMENT OF EDUCATION, COLLEGE HOUSING LOANS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Interest on loans to H.U.D., urban renewal fund",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,0,0,0,"Interest on loans to H.U.D., urban renewal fund",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1408,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS FOR LOW RENT PUBLIC HOUSING PROGRAMS,Interest on loans for low rent public housing programs,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,INTEREST ON LOANS FOR LOW RENT PUBLIC HOUSING PROGRAMS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1409,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS TO AGRICULTURAL CREDIT INSURANCE FUND,Interest on Loans to Agricultural Credit Insurance Fund,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,INTEREST ON LOANS TO AGRICULTURAL CREDIT INSURANCE FUND,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1410,DEPARTMENT OF THE TREASURY,A,EXPND,NULL,0,0,CSGL,NULL,NULL,0,0,"INVESTMENT IN THE INTERNATIONAL MONETARY FUND, DIRECT QUOTA PAYMENTS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"INVESTMENT IN THE INTERNATIONAL MONETARY FUND, DIRECT QUOTA PAYMENTS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1411,DEPARTMENT OF THE TREASURY,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,"Interest on Loans to V.A., Direct Loans to Veterans and Reserves",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,1,0,0,"Interest on Loans to V.A., Direct Loans to Veterans and Reserves",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1412,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO DEPARTMENT OF EDUCATION, STUDENT LOAN INSURANCE FUND",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0,"INTEREST ON LOANS TO DEPARTMENT OF EDUCATION, STUDENT LOAN INSURANCE FUND",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1413,DEPARTMENT OF THE TREASURY,,URCPT,NULL,0,0,GF,NULL,NULL,0,0,"INTEREST ON LOANS TO TEMPORARY CORPORATE CREDIT UNION STABILIZATION FUND, NCUA","Interest on Loans to Temporary Corporate Credit Union Stabilization Fund, NCUA",NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,"INTEREST ON LOANS TO TEMPORARY CORPORATE CREDIT UNION STABILIZATION FUND, NCUA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1415,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS TO FEDERAL DEPOSIT INSURANCE CORPORATION,Interest on Loans to Federal Deposit Insurance Corporation,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,INTEREST ON LOANS TO FEDERAL DEPOSIT INSURANCE CORPORATION,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1416,DEPARTMENT OF THE TREASURY,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1417,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,INTEREST ON LOANS TO TENNESSEE VALLEY AUTHORITY,Interest on Loans to Tennessee Valley Authority,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,1,1,0,0,INTEREST ON LOANS TO TENNESSEE VALLEY AUTHORITY,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1418,DEPARTMENT OF THE TREASURY,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,Interest on Loans to Federal Financing Bank,NULL,2000,NULL,15,0,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,1,0,0,Interest on Loans to Federal Financing Bank,NULL,NULL,NULL,NULL,NULL,NULL,NULL
