"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"1997","1903","DESTROYERS","$1,478,431,316.00","540"
"1997","1904","SUBMARINES","$624,328,230.00","317"
"1997","1905","COMBAT SHIPS AND LANDING VESSELS","$72,000.00","1"
"1997","1906","MINELAYERS ADN MINESWEEPERS","$34,275,455.00","88"
"1997","1907","LANDING CRAFT","$28,305,659.00","52"
"1997","1908","TORPEDO BOATS AND GUN BOATS","$27,038,540.00","8"
"1997","1910","TRANSPORT VESSELS-PASSENGER & TROOP","$16,648,301.00","46"
"1997","1911","AMPHIBIOUS ASSAULT SHIPS","$618,662,666.00","152"
"1997","1915","CARGO AND TANKER VESSELS","$25,756,348.00","9"
"1997","1920","FISHING VESSELS","$259,070.00","6"
"1997","1921","TUGS AND TOWBOATS","$2,744,699.00","5"
"1997","1923","ICE BREAKERS","$9,232,419.00","8"
"1997","1924","REPAIR SHIPS","$493,100.00","8"
"1997","1925","SPECIAL SERVICE VESSELS","$231,219,607.00","113"
"1997","1929","RESCUE VESSELS","$109,000.00","2"
"1997","1930","BARGES AND LIGHTERS, CARGO","$52,510.00","3"
"1997","1935","BARGES & LIGHTERS SPECIAL PURPOSE","$22,716,799.00","46"
"1997","1940","SMALL CRAFT","$31,550,875.00","166"
"1997","1945","PONTOONS AND FLOATING DOCKS","$11,577,171.00","51"
"1997","1950","FLOATING DRYDOCKS","$158,350.00","2"
"1997","1955","DREDGES","$1,038,071.00","6"
"1997","1990","MISCELLANEOUS VESSELS","$297,837,793.00","56"
"1997","2010","SHIP AND BOAT PROPULSION COMPONENTS","$536,611,360.00","108"
"1997","2020","RIGGING AND RIGGING GEAR","$516,256.00","4"
"1997","2030","DECK MACHINERY","$1,797,025.00","20"
"1997","2040","MARINE HARDWARE AND HULL ITEMS","$13,357,762.00","147"
"1997","2050","BUOYS","$6,566,767.00","47"
"1997","2060","COMMERCIAL FISHING EQUIPMENT","$3,000.00","2"
"1997","2090","MISC SHIP & MARINE EQ","$65,780,251.00","315"
"1997","2210","LOCOMOTIVES","$152,000.00","2"
"1997","2220","RAIL CARS","$15,696,500.00","5"
"1997","2230","RAILROAD RIGHT OF WAY CONSTR EQ","$135,850.00","2"
"1997","2240","LOCOMOTIVE & RAIL CAR ACCESSORIES","$1,974,040.00","6"
"1997","2250","TRACK MATERIAL, RAILROAD","$2,537,476.00","6"
"1997","2305","GROUND EFFECT VEHICLES","$4,058,600.00","24"
"1997","2310","PASSENGER MOTOR VEHICLES","$147,761,168.00","1,287"
"1997","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$1,477,822,452.00","1,290"
"1997","2330","TRAILERS","$117,696,007.00","187"
"1997","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$5,464,149.00","110"
"1997","2350","COMBAT ASSAULT & TACTICAL VEH","$559,568,776.00","163"
"1997","2410","TRACTORS, FULL TRACKED, LOW SPEED","$23,640,683.00","53"
"1997","2420","TRACTORS, WHEELED","$3,553,842.00","61"
"1997","2430","TRACTORS, FULL TRACKED, HIGH SPEED","$7,585,886.00","2"
"1997","2510","VEH CAB BODY FRAME STRUCTURAL COMP","$42,325,409.00","345"
"1997","2520","VEH POWER TRANSMISSION COMPONENTS","$108,916,902.00","290"
"1997","2530","VEH BRAKE STEERING AXLE WHEEL COMP","$100,736,236.00","317"
"1997","2540","VEHICULAR FURNITURE AND ACCESSORIES","$40,454,534.00","386"
"1997","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$131,819,789.00","344"
"1997","2610","TIRES & TUBES PNEUMATIC EXCEPT AIR","$14,466,910.00","187"
"1997","2620","TIRES & TUBES PNEUMATIC AIRCRAFT","$37,238,256.00","95"
"1997","2630","TIRES, SOLID AND CUSHION","$98,520.00","1"
"1997","2640","TIRES & TUBES REBUILDING-REP MTL","$2,430,304.00","44"
"1997","2805","GAS RECIPROCATING ENG - EXCEPT AIR","$3,120,081.00","49"
"1997","2810","GAS RECIPROCATING ENG - AIRCRAFT","$213,910.00","5"
"1997","2815","DIESEL ENGINES AND COMPONENTS","$106,780,683.00","415"
"1997","2820","STEAM ENGINES RECIPROCATING & COMPS","$90,900.00","2"
"1997","2825","STEAM TURBINES AND COMPONENTS","$21,164,227.00","119"
"1997","2830","WATER TURBINES,WATER WHEELS & COMPS","$9,830,951.00","23"
"1997","2835","GAS TURBINES & JET ENG EXCEPT AIR","$196,736,018.00","611"
"1997","2840","GAS TURBINES & JET ENGINES AIRCRAFT","$1,885,583,992.00","2,431"
"1997","2845","ROCKET ENGINES AND COMPONENTS","$101,000.00","2"
"1997","2850","GASOLINE ROTORY ENGINES & COMPS","$1,006,000.00","2"
"1997","2895","MISC ENGINES & COMPONENTS","$18,612,281.00","36"
"1997","2910","ENGINE FUEL SYS COMPONENTS NONAIR","$23,235,805.00","256"
"1997","2915","ENGINE FUEL SYSTEM COMPONENTS AIR","$69,699,565.00","504"
"1997","2920","ENGINE ELECT SYS COMPS NONAIRCRAFT","$25,456,750.00","187"
"1997","2925","ENGINE ELECT SYS COMPS - AIRCRAFT","$16,441,188.00","121"
"1997","2930","ENGINE COOLING SYS COMPS - NONAIR","$10,615,512.00","99"
"1997","2935","ENGINE COOLING SYS COMPONENTS - AIR","$7,163,555.00","36"
"1997","2940","ENGINE AIR & OIL FILTERS - NONAIR","$7,048,761.00","84"
"1997","2945","ENGINE AIR & OIL FILTERS - AIR","$2,479,458.00","36"
"1997","2950","TURBOSUPERCHARGERS AND COMPONENTS","$3,192,640.00","57"
"1997","2990","MISC ENGINE ACCESSORIES - NONAIR","$13,464,061.00","136"
"1997","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","$38,474,082.00","304"
"1997","3010","TORQUE CONVERTERS & SPEED CHANGERS","$26,409,713.00","157"
"1997","3020","GEAR PULLEY SPROCKET & TRAN CHAIN","$21,437,240.00","244"
"1997","3030","BELTING DRIVE BELTS FAN BELTS & ACC","$945,259.00","20"
"1997","3040","MISC POWER TRANSMISSION EQ","$43,633,499.00","492"
"1997","3110","BEARINGS, ANTIFRICTION, UNMOUNTED","$38,232,079.00","472"
"1997","3120","BEARINGS, PLAIN, UNMOUNTED","$29,459,345.00","300"
"1997","3130","BEARINGS, MOUNTED","$3,176,261.00","45"
"1997","3220","WOODWORKING MACHINES","$2,752,391.00","35"
"1997","3230","TOOLS - ATTACHS FOR WOODWORK MACH","$258,650.00","6"
"1997","3405","SAWS AND FILING MACHINES","$3,569,006.00","49"
"1997","3408","MACHING CENTERS & WAY-TYPE MACHINES","$2,937,063.00","12"
"1997","3410","ELECT & ULTRASONIC EROSION MACHINES","$721,287.00","14"
"1997","3411","BORING MACHINES.","$2,832,370.00","46"
"1997","3413","DRILLING AND TAPPING MACHINES","$224,293.00","7"
"1997","3415","GRINDING MACHINES","$6,479,384.00","31"
"1997","3416","LATHES","$5,942,793.00","69"
"1997","3417","MILLING MACHINES","$10,479,018.00","59"
"1997","3419","MISCELLANEOUS MACHINE TOOLS","$1,272,079.00","28"
"1997","3424","METAL HEAT TREATING EQ","$1,395,591.00","18"
"1997","3426","METAL FINISHING EQUIPMENT","$3,216,463.00","25"
"1997","3431","ELECTRIC ARC WELDING EQUIPMENT","$1,537,184.00","16"
"1997","3432","ELECTRIC RESISTANCE WELDING EQ","$460,915.00","7"
"1997","3433","GAS WELD HEAT CUT - METALIZING EQ","$1,769,425.00","19"
"1997","3436","WELDING POSITIONERS & MANIPULATORS","$361,144.00","4"
"1997","3438","MISCELLANEOUS WELDING EQUIPMENT","$1,092,237.00","14"
"1997","3439","MISC WELD SOLDER & BRAZING SUPPLY","$2,333,425.00","57"
"1997","3441","BENDING AND FORMING MACHINES","$5,941,182.00","44"
"1997","3442","HYDRAULIC/PNEUMATIC POWER PRESS DR","$12,323,615.00","13"
"1997","3443","MECHANICAL PRESSES, POWER DRIVEN","$378,100.00","1"
"1997","3444","MANUAL PRESSES","$53,260.00","1"
"1997","3445","PUNCHING AND SHEARING MACHINES","$1,984,367.00","15"
"1997","3446","FORGING MACHINERY AND HAMMERS","$147,000.00","1"
"1997","3447","WIRE & METAL RIBBON FORMING MACHS","$262,420.00","4"
"1997","3448","RIVETING MACHINES","$269,123.00","4"
"1997","3449","MSC SECONDARY METAL FORM-CUT MACH","$568,705.00","9"
"1997","3450","MACHINE TOOLS, PORTABLE","$372,466.00","3"
"1997","3455","CUTTING TOOLS FOR MACHINE TOOLS","$1,359,888.00","22"
"1997","3456","SECONDARY METAL MACH-CUTTING TOOLS","$41,641.00","1"
"1997","3460","MACHINE TOOL ACCESSORIES","$1,559,313.00","19"
"1997","3461","SECONDARY METALWORKING MACH-ACCESS","$69,525.00","1"
"1997","3465","PRODUCTION JIGS FIXTURES & TEMPLATE","$62,613.00","2"
"1997","3470","MACHINE SHOP SETS KITS & OUTFITS","$796,275.00","13"
"1997","3510","LAUNDRY AND DRY CLEANING EQUIPMENT","$21,157,683.00","153"
"1997","3530","IND SEW MACH & MOBILE TEXTILE SHOPS","$504,672.00","7"
"1997","3540","WRAPPING AND PACKAGING MACHINERY","$5,925,611.00","64"
"1997","3550","VENDING AND COIN OPERATED MACHINES","$442,988.00","5"
"1997","3590","MISC SERVICE & TRADE EQ","$5,866,409.00","58"
"1997","3605","FOOD PRODUCTS MACHINE & EQ","$2,319,510.00","49"
"1997","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$74,884,290.00","1,010"
"1997","3611","INDUSTRIAL MARKING MACHINES","$183,577.00","3"
"1997","3615","PULP AND PAPER INDUSTRIES MACHINERY","$1,351,707.00","26"
"1997","3620","RUBBER & PLASTIC WORKING MACHINE","$521,135.00","7"
"1997","3625","TEXTILE INDUSTRIES MACHINERY","$1,663,214.00","36"
"1997","3630","CLAY-CONCRETE PRODUCTS MACH","$222,691.00","5"
"1997","3635","CRYSTAL & GLASS INDUSTRIES MACHINE","$157,133.00","2"
"1997","3650","CHEMICAL & PHARMACEUTICAL MACHINE","$155,189.00","4"
"1997","3655","GAS GENERATING & DISPENSING SYSTEM","$9,422,661.00","59"
"1997","3660","INDUSTRIAL SIZE REDUCTION MACHINERY","$241,110.00","6"
"1997","3670","PRINTED CIRCUIT BOARD MFG MACH","$59,227.00","9"
"1997","3680","FOUNDRY MACHINE - RELATED EQ & SUP","$2,419,395.00","12"
"1997","3685","SPECIAL METAL CONTAINER MFG MACH","$212,776.00","4"
"1997","3690","SPECIAL AMMUNITION & ORDNANCE MACH","$1,958,193.00","17"
"1997","3693","INDUSTRIAL ASSEMBLY MACHINES","$207,400.00","4"
"1997","3694","CLEAN WORK STATIONS ENVIRONMENT EQ","$990,808.00","11"
"1997","3695","MISC SPECIAL INDUSTRY MACHINE","$58,345,668.00","151"
"1997","3710","SOIL PREPARATION EQUIPMENT","$987,312.00","13"
"1997","3720","HARVESTING EQUIPMENT","$802,249.00","11"
"1997","3730","DAIRY POULTRY & LIVESTOCK EQ","$1,169,106.00","10"
"1997","3740","PEST DISEASE & FROST CONT EQ","$564,264.00","9"
"1997","3750","GARDENING IMPLEMENTS AND TOOLS","$5,373,237.00","136"
"1997","3760","ANIMAL DRAWN VEHICLE & FARM TRAILER","$48,716.00","1"
"1997","3770","SADDLERY,HARNESS,WHIPS & FURNISHING","$825,374.00","11"
"1997","3805","EARTH MOVING & EXCAVATING EQ","$22,733,605.00","206"
"1997","3810","CRANES AND CRANE-SHOVELS","$31,177,865.00","50"
"1997","3815","CRANE AND CRANE-SHOVEL ATTACHMENTS","$3,172,898.00","17"
"1997","3820","MINING,ROCK DRILLING,EARTH BORE EQ","$9,689,837.00","92"
"1997","3825","ROAD CLEARING & CLEANING EQ","$9,950,902.00","105"
"1997","3830","TRUCK AND TRACTOR ATTACHMENTS","$5,256,573.00","40"
"1997","3835","PETROLEUM PRODUCTION-DISTRIB EQ","$128,620.00","2"
"1997","3895","MISC CONTRUCT EQ","$15,896,531.00","103"
"1997","3910","CONVEYORS","$7,439,818.00","73"
"1997","3915","MATERIALS FEEDERS","$361,843.00","8"
"1997","3920","MAT HANDLING EQ - NONSELF-PROPELLED","$5,835,857.00","49"
"1997","3930","WAREHOUSE TRKS & TRACTORS SELF-PROP","$92,376,506.00","404"
"1997","3940","BLOCKS, TACKLE, RIGGING, AND SLINGS","$1,766,750.00","34"
"1997","3950","WINCHES HOISTS CRANES & DERRICKS","$41,515,274.00","123"
"1997","3960","FREIGHT ELEVATORS","$2,320,224.00","21"
"1997","3990","MISC MATERIALS HANDLING EQ","$118,595,836.00","481"
"1997","4010","CHAIN AND WIRE ROPE","$11,910,773.00","125"
"1997","4020","FIBER ROPE, CORDAGE, AND TWINE","$3,328,640.00","72"
"1997","4030","FITTINGS FOR ROPE, CABLE, AND CHAIN","$1,989,341.00","31"
"1997","4110","REFRIGERATION EQUIPMENT","$22,790,980.00","327"
"1997","4120","AIR CONDITIONING EQUIPMENT","$26,698,691.00","247"
"1997","4130","REFRIGERATION & AIR CONDITION COMP","$15,668,732.00","215"
"1997","4140","FANS AIR CIRCULATORS & BLOWER EQ","$14,697,836.00","230"
"1997","4150","VORTEX TUBES AND REL. COOLING TUBES","$73,615.00","1"
"1997","4210","FIRE FIGHTING EQUIPMENT","$45,777,259.00","330"
"1997","4220","MARINE LIFESAVING & DIVING EQ","$14,797,082.00","125"
"1997","4230","DECONTAMINATING & IMPREGNATING EQ","$1,204,559.00","18"
"1997","4235","Haz. Mat. Spill Cntnmnt. & Clean-up","$155,681.00","9"
"1997","4240","SAFETY AND RESCUE EQUIPMENT","$68,064,654.00","253"
"1997","4250","RECYCLING AND RECLAMATION EQUIPMENT","$132,262.00","5"
"1997","4310","COMPRESSORS AND VACUUM PUMPS","$17,277,711.00","215"
"1997","4320","POWER AND HAND PUMPS","$51,944,396.00","667"
"1997","4330","CENTRIFUGALS SEPARATORS & FILTERS","$12,409,829.00","156"
"1997","4410","INDUSTRIAL BOILERS","$6,195,893.00","78"
"1997","4420","HEAT EXCHANGERS & STEAM CONDENSERS","$6,649,266.00","93"
"1997","4430","INDUSTRIAL FURNACES,KILNS & OVENS","$4,969,368.00","21"
"1997","4440","DRIERS DEHYDRATORS & ANHYDRATORS","$5,980,348.00","39"
"1997","4460","AIR PURIFICATION EQUIPMENT","$6,661,231.00","38"
"1997","4470","NUCLEAR REACTORS","$958,058,234.00","122"
"1997","4510","PLUMBING FIXTURES AND ACCESSORIES","$5,947,586.00","79"
"1997","4520","SPACE AND WATER HEATING EQUIPMENT","$10,468,223.00","89"
"1997","4530","FUEL BURNING EQUIPMENT UNITS","$8,149,605.00","24"
"1997","4540","WASTE DISPOSAL EQUIPMENT","$8,762,185.00","84"
"1997","4610","WATER PURIFICATION EQUIPMENT","$19,478,123.00","95"
"1997","4620","WATER DISTILL EQ-MARINE & INDUST","$1,524,537.00","19"
"1997","4630","SEWAGE TREATMENT EQUIPMENT","$976,716.00","20"
"1997","4710","PIPE, TUBE AND RIGID TUBING","$22,740,734.00","345"
"1997","4720","HOSE AND FLEXIBLE TUBING","$16,926,771.00","266"
"1997","4730","FITTINGS - HOSE PIPE & TUBE","$31,492,768.00","507"
"1997","4810","VALVES, POWERED","$43,884,434.00","544"
"1997","4820","VALVES, NONPOWERED","$79,344,198.00","827"
"1997","4910","MOTOR VEHICLE MAINT EQ","$16,926,942.00","160"
"1997","4920","AIRCRAFT MAINT & REP SHOP EQ","$196,026,128.00","514"
"1997","4921","TORPEDO MAINT REP & CHECKOUT EQ","$1,187,702.00","10"
"1997","4925","AMMUNITION MAINT - CHECKOUT EQ","$2,101,435.00","12"
"1997","4927","ROCKET MAINT & REP EQ","$606,349.00","3"
"1997","4930","LUBRICATION & FUEL DISPENSING EQ","$5,917,562.00","78"
"1997","4931","FIRE CONT MAINT EQ","$2,274,022.00","28"
"1997","4933","WEAPONS MAINT EQ","$3,210,668.00","34"
"1997","4935","GUIDED MISSILE MAINT EQ","$10,135,641.00","74"
"1997","4940","MISC MAINT EQ","$18,328,351.00","297"
"1997","4960","SPACE VEHICLE MAINT EQ","$448,000.00","22"
"1997","5110","HAND TOOLS, EDGED, NONPOWERED","$4,542,750.00","77"
"1997","5120","HAND TOOLS, NONEDGED, NONPOWERED","$13,867,681.00","312"
"1997","5130","HAND TOOLS, POWER DRIVEN","$6,904,446.00","153"
"1997","5133","DRILL BITS,COUNTERBORES & SINKS","$394,018.00","15"
"1997","5136","TAPS,DIES & COLLETS-HAND & MACHINE","$234,800.00","9"
"1997","5140","TOOL AND HARDWARE BOXES","$2,905,069.00","75"
"1997","5180","SETS KITS & OUTFITS OF HAND TOOLS","$11,831,605.00","169"
"1997","5210","MEASURING TOOLS, CRAFTSMEN'S","$1,034,781.00","30"
"1997","5220","GAGES & PRECISION LAYOUT TOOL","$1,390,637.00","26"
"1997","5280","SETS, KITS & OUTFITS OF MEASURING T","$1,101,908.00","18"
"1997","5305","SCREWS","$6,849,592.00","162"
"1997","5306","BOLTS","$9,420,059.00","141"
"1997","5307","STUDS","$568,546.00","14"
"1997","5310","NUTS AND WASHERS","$12,931,482.00","238"
"1997","5315","NAILS, MACHINE KEYS, AND PINS","$4,277,631.00","72"
"1997","5320","RIVETS","$3,049,516.00","81"
"1997","5325","FASTENING DEVICES","$2,630,308.00","67"
"1997","5330","PACKING AND GASKET MATERIALS","$29,381,797.00","455"
"1997","5331","O-RING","$0.00","1"
"1997","5335","METAL SCREENING","$311,703.00","8"
"1997","5340","HARDWARE","$44,935,399.00","738"
"1997","5345","DISKS AND STONES, ABRASIVE","$2,378,950.00","51"
"1997","5350","ABRASIVE MATERIALS","$1,944,328.00","44"
"1997","5355","KNOBS AND POINTERS","$354,414.00","7"
"1997","5360","COIL, FLAT, LEAF, AND WIRE SPRINGS","$1,451,390.00","43"
"1997","5365","BUSHINGS, RINGS, SHIMS AND SPACERS","$7,374,429.00","102"
"1997","5410","PREFABRICATED & PORTABLE BUILDINGS","$42,894,362.00","333"
"1997","5411","RIGID WALL SHELTERS","$12,279,720.00","36"
"1997","5420","BRIDGES, FIXED AND FLOATING","$1,233,380.00","22"
"1997","5430","STORAGE TANKS","$16,647,319.00","128"
"1997","5440","SCAFFOLDING EQ & CONCRETE FORMS","$4,476,463.00","54"
"1997","5445","PREFABRICATED TOWER STRUCTURES","$8,225,243.00","121"
"1997","5450","MISC PREFABRICATED STRUCTURES","$14,026,696.00","185"
"1997","5510","LUMBER & RELATED WOOD MATERIALS","$15,854,244.00","609"
"1997","5520","MILLWORK","$691,979.00","30"
"1997","5530","PLYWOOD AND VENEER","$11,002,519.00","272"
"1997","5610","MINERAL CONTRUCT MATERIALS BULK","$30,122,181.00","520"
"1997","5620","TILE, BRICK, AND BLOCK","$3,112,877.67","39"
"1997","5630","PIPE AND CONDUIT, NONMETALLIC","$756,659.00","18"
"1997","5640","WALLBOARD BLDG & THERMAL INSULATION","$3,020,418.00","59"
"1997","5650","ROOFING AND SIDING MATERIALS","$1,053,891.00","17"
"1997","5660","FENCING FENCES & GATES","$2,542,791.00","44"
"1997","5670","BUILDING COMPONENTS, PREFABRICATED","$3,948,037.00","43"
"1997","5680","MISC CONTRUCT MATERIALS","$25,817,155.00","219"
"1997","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$280,482,047.51","2,025"
"1997","5810","COMM SECURITY EQ & COMPS","$170,882,258.00","564"
"1997","5811","OTHER CRYPTOLOGIC EQ & COMPONENTS","$21,717,997.00","34"
"1997","5815","TELETYPE AND FACSIMILE EQUIPMENT","$7,273,991.00","130"
"1997","5820","RADIO TV EQ EXCEPT AIRBORNE","$411,945,065.00","1,992"
"1997","5821","RADIO & TV EQ AIRBORNE","$271,641,579.00","343"
"1997","5825","RADIO NAVIGATION EQ - EXCEPT AIR","$106,647,869.00","93"
"1997","5826","RADIO NAVIGATION EQ AIR","$74,056,471.00","169"
"1997","5830","INTERCOMM PUBLIC ADDRESS SYS EX AIR","$15,155,029.00","91"
"1997","5831","INTERCOMM PUBLIC ADDRESS SYS - AIR","$9,961,700.00","32"
"1997","5835","SOUND RECORDING & REPRODUCING EQ","$18,047,858.00","241"
"1997","5836","VIDEO RECORDING AND REPRODUCING EQU","$30,829,771.00","273"
"1997","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","$252,068,620.00","405"
"1997","5841","RADAR EQUIPMENT, AIRBORNE","$631,887,655.00","340"
"1997","5845","UNDERWATER SOUND EQUIPMENT","$232,156,567.00","454"
"1997","5850","VISIBLE INVISIBLE LIGHT COMMUN EQ","$9,688,317.15","60"
"1997","5855","NIGHT VISION EQ","$370,286,905.00","361"
"1997","5860","STIMULATED COHERENT RADIATION DEV","$16,798,455.00","74"
"1997","5865","ELEC COUNTERMEASURE & QUICK REAC EQ","$260,549,994.00","347"
"1997","5895","MISC COMMUNICATION EQ","$1,823,289,267.00","3,264"
"1997","5905","RESISTORS","$6,223,907.00","119"
"1997","5910","CAPACITORS","$4,005,334.00","76"
"1997","5915","FILTERS AND NETWORKS","$14,348,635.00","183"
"1997","5920","FUSES ARRESTERS ABORBERS & PROTECTO","$3,058,288.00","63"
"1997","5925","CIRCUIT BREAKERS","$17,887,386.00","209"
"1997","5930","SWITCHES","$37,888,810.00","516"
"1997","5935","CONNECTORS, ELECTRICAL","$29,430,547.00","859"
"1997","5940","LUGS TERMINALS & TERMINAL STRIPS","$2,930,334.00","67"
"1997","5945","RELAYS AND SOLENOIDS","$18,718,965.00","376"
"1997","5950","COILS AND TRANSFORMERS","$19,248,581.00","215"
"1997","5955","OSCILLATORS PIEZOELECTRIC CRYSTALS","$4,169,310.00","51"
"1997","5960","ELECTRON TUBES & ASSOC HARDWARE","$78,892,366.00","547"
"1997","5961","SEMI CONDUCTOR DEVICES","$10,985,164.00","91"
"1997","5962","MICROCIRCUITS, ELECTRONIC","$34,415,608.00","273"
"1997","5963","ELECTRONIC MODULES","$183,676,705.00","270"
"1997","5965","HEADSET,HANDSET,MICROPHONE & SPEAK","$10,706,365.00","147"
"1997","5970","ELECT INSULATORS & INSULATING MAT","$5,608,541.00","161"
"1997","5975","ELECTRICAL HARDWARE AND SUPPLIES","$27,117,433.00","333"
"1997","5977","ELECT CONTACT BRUSHES & ELECTRODES","$8,067,576.00","111"
"1997","5980","OPTOELECTRICAL DEVICES/ASSOC HARDWA","$15,193,631.00","74"
"1997","5985","ANTENNAS WAVEGUIDES & RELATED EQ","$268,236,976.00","853"
"1997","5990","SYNCHROS AND RESOLVERS","$4,759,975.00","72"
"1997","5995","CABLE CORD WIRE ASSEMBLY - COMM EQ","$77,163,544.00","648"
"1997","5996","AMPLIFIERS","$14,723,182.00","89"
"1997","5998","ELE ASSEMB-BDS CARDS-ASSOC HARDWARE","$604,108,713.00","1,984"
"1997","5999","MSC ELECT & ELECTRONIC COMPONENTS","$464,791,132.00","1,189"
"1997","6005","COUPLERS, SPLITTERS, & MIXERS","$105,586.00","2"
"1997","6007","FILTERS","$120,389.00","3"
"1997","6008","OPTICAL MULTIPLEXERS/DEMULTIPLEXERS","$691,566.00","9"
"1997","6010","FIBER OPTIC CONDUCTORS","$356,816.00","7"
"1997","6015","FIBER OPTIC CABLES","$16,590,211.00","124"
"1997","6020","FIBER OPTIC CABLE ASSEMBLY & HARNES","$1,026,916.00","18"
"1997","6021","FIBER OPTIC SWITCHES","$1,091,864.00","7"
"1997","6025","FIBER OPTIC TRANSMITTERS","$231,838.00","4"
"1997","6026","FIBER OPTIC RECEIVERS","$313,141.00","5"
"1997","6030","FIBER OPTIC DEVICES","$1,813,785.00","19"
"1997","6031","INTEGRATED OPTICAL CIRCUITS","$114,050.00","2"
"1997","6032","FIBER OPTIC LIGHT SOURCES","$54,000.00","1"
"1997","6034","FIBER OPTIC MOD/DEMODULATORS","$291,898.00","4"
"1997","6035","FIBER OPTIC LIGHT/IMAGE TRANSFER","$54,000.00","1"
"1997","6040","FIBER OPTIC SENSORS","$261,000.00","2"
"1997","6050","FIBER OPTIC PASSIVE DEVICES","$80,000.00","2"
"1997","6060","FIBER OPTIC INTERCONNECTORS","$459,849.00","16"
"1997","6070","FIBER OPTIC ACCESSORIES & SUPPLIES","$3,942,528.00","28"
"1997","6080","FIBER OPTIC KITS AND SETS","$555,366.00","10"
"1997","6099","MISC FIBER OPTIC COMPONENTS","$1,388,021.00","23"
"1997","6105","MOTORS, ELECTRICAL","$33,620,229.00","543"
"1997","6110","ELECTRICAL CONTROL EQUIPMENT","$54,076,109.00","466"
"1997","6115","GENERATORS & GENERATOR SETS ELECT","$125,917,969.00","435"
"1997","6116","FUEL CELL POWER UNITS, COMP, ACC","$389,096.00","7"
"1997","6117","SOLAR ELECTRIC POWER SYSTEMS","$3,278,578.00","14"
"1997","6120","TRANSFORMERS - DISTRIB & POWER STA","$7,282,944.00","102"
"1997","6125","CONVERTERS, ELECTRICAL, ROTATING","$2,288,861.00","37"
"1997","6130","CONVERTERS, ELECTRICAL, NONROTATING","$74,768,371.00","794"
"1997","6135","BATTERIES, NONRECHARGEABLE","$15,629,331.00","163"
"1997","6140","BATTERIES, RECHARGEABLE","$70,516,337.00","207"
"1997","6145","WIRE AND CABLE, ELECTRICAL","$21,549,111.00","500"
"1997","6150","MISC ELECTRIC POWER & DISTRIB EQ","$53,492,931.20","633"
"1997","6160","MISC BATTERY RET FIXTURES & LINERS","$2,526,503.00","30"
"1997","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","$8,849,483.00","169"
"1997","6220","ELEC VEHICULAR LIGHTS & FIXTURES","$19,795,618.00","316"
"1997","6230","ELEC PORTABLE & HAND LIGHTING EQ","$10,193,955.00","134"
"1997","6240","ELECTRIC LAMPS","$5,982,659.00","110"
"1997","6250","BALLASTS, LAMPHOLDERS, AND STARTERS","$2,588,669.00","35"
"1997","6260","NONELECTRICAL LIGHTING FIXTURES","$4,086,318.00","27"
"1997","6310","TRAFFIC AND TRANSIT SIGNAL SYSTEMS","$223,500.00","5"
"1997","6320","SHIPBOARD ALARM AND SIGNALS SYSTEMS","$1,460,195.00","20"
"1997","6340","AIRCRAFT ALARM AND SIGNAL SYSTEMS","$8,859,519.00","80"
"1997","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$65,249,098.00","532"
"1997","6505","DRUGS AND BIOLOGICALS","$1,046,900,316.44","8,204"
"1997","6506","BLOOD","$22,591,874.00","187"
"1997","6507","BLOOD DERIVATIVES","$3,562,660.00","35"
"1997","6510","SURGICAL DRESSING MATERIALS","$4,557,869.00","42"
"1997","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$233,069,648.00","2,965"
"1997","6520","DENTAL INSTRUMENTS EQ & SUPPLIES","$8,614,488.00","120"
"1997","6525","X-RAY EQ SUPPLIES - MED, DENTAL & V","$232,496,236.00","871"
"1997","6530","HOSP FURNITURE,EQ,UTENSILS & SUP","$144,719,477.00","640"
"1997","6532","HOSPITAL & SURGICAL CLOTHING","$3,245,466.00","46"
"1997","6540","OPTHALMIC INSTRUMENTS EQ & SUPPLIES","$8,329,142.00","431"
"1997","6545","MEDICAL SETS KITS & OUTFITS","$6,173,341.00","89"
"1997","6550","IN VITRO DIAGNO SUBSTANCES,REAGENTS","$13,571,947.00","386"
"1997","6605","NAVIGATIONAL INSTRUMENTS","$106,406,790.00","282"
"1997","6610","FLIGHT INSTRUMENTS","$72,925,277.00","309"
"1997","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","$45,521,136.00","310"
"1997","6620","ENGINE INSTRUMENTS","$17,438,139.00","143"
"1997","6625","ELECT ELECTRONIC MEASURING INSTRUMT","$258,171,467.00","1,773"
"1997","6630","CHEMICAL ANALYSIS INSTRUMENTS","$49,176,408.00","679"
"1997","6635","PHYSICAL PROPERTIES TEST EQ","$25,026,042.00","259"
