"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2007","AJ21","R&D-MATH & COMPUTER SCI-B RES","$12,493,867.57","63"
"2007","AJ22","R&D-MATH & COMPUTER SCI-A RES/EXPL","$15,903,254.17","32"
"2007","AJ23","R&D-MATH & COMPUTER SCI-ADV DEV","$41,430,759.28","78"
"2007","AJ24","R&D-MATH & COMPUTER SCI-ENG DEV","$42,021,467.91","69"
"2007","AJ25","R&D-MATH & COMPUTER SCI-OPSY DEV","$1,506,916.14","20"
"2007","AJ26","R&D-MATH & COMPUTER SCI-MGMT SUP","$4,065,102.62","21"
"2007","AJ27","R&D-MATH, COMPUTER SCI - COMERCLIZ","$4,909,209.55","5"
"2007","AJ31","ENVIRONMENTAL SCIENCES (BASIC)","$685,407,439.47","366"
"2007","AJ32","R&D-ENVIRONMENTAL SCI-A RES/EXPL DE","$20,269,508.98","191"
"2007","AJ33","ENVIRONMENTAL SCIENCES (ADVANCED)","$22,033,176.56","143"
"2007","AJ34","R&D-ENVIRONMENTAL SCI-ENG DEV","$301,328.39","12"
"2007","AJ35","R&D-ENVIRONMENTAL SCI-OPSY DEV","$10,300.00","5"
"2007","AJ36","R&D-ENVIRONMENTAL SCI-MGMT SUP","$2,677,538.30","48"
"2007","AJ41","ENGINEERING (BASIC)","$17,452,534.66","323"
"2007","AJ42","ENGINEERING (APPLIED/EXPLORATORY)","$58,666,607.78","254"
"2007","AJ43","ENGINEERING (ADVANCED)","$1,457,241,144.35","522"
"2007","AJ44","ENGINEERING (ENGINEERING)","$172,179,442.97","305"
"2007","AJ45","ENGINEERING (OPERATIONAL)","$21,176,312.60","121"
"2007","AJ46","ENGINEERING (MANAGEMENT/SUPPORT)","$101,454,673.06","200"
"2007","AJ47","RDTE/Engineering Sci-Oper Sy Dev","$23,967,523.15","69"
"2007","AJ51","LIFE SCIENCES (BASIC)","$63,139,984.54","102"
"2007","AJ52","LIFE SCIENCES (APPLIED/EXPLORATORY)","$4,812,811.05","51"
"2007","AJ53","LIFE SCIENCES (ADVANCED)","$406,645.00","4"
"2007","AJ54","LIFE SCIENCES (ENGINEERING)","$10,868,731.86","53"
"2007","AJ55","LIFE SCIENCES (OPERATIONAL)","$2,722,878.00","3"
"2007","AJ56","LIFE SCIENCES (MANAGEMENT/SUPPORT)","$4,119,190.20","55"
"2007","AJ57","RDTE/Life Sciences - Operational System Develop","$138,500.00","4"
"2007","AJ61","PSYCHOLOGICAL SCIENCES (BASIC)","$5,961,089.48","58"
"2007","AJ62","R&D-PSYCHOLOGICAL SCI-A RES/EXPL DE","$11,824,468.98","84"
"2007","AJ63","PSYCHOLOGICAL SCIENCES (ADVANCED)","$3,675,366.00","26"
"2007","AJ65","R&D-PSYCHOLOGICAL SCI-OPSY DEV","$77,209.00","1"
"2007","AJ66","R&D-PSYCHOLOGICAL SCI-MGMT SUP","$1,160,388.00","20"
"2007","AJ71","SOCIAL SCIENCES (BASIC)","$9,066,994.70","72"
"2007","AJ72","R&D-SOCIAL SCIENCES-A RES/EXPL DEV","$1,420,685.50","13"
"2007","AJ73","SOCIAL SCIENCES (ADVANCED)","$80,231.22","4"
"2007","AJ74","SOCIAL SCIENCES (ENGINEERING)","$51,067.00","1"
"2007","AJ75","SOCIAL SCIENCES (OPERATIONAL)","$10,000.00","3"
"2007","AJ76","R&D-SOCIAL SCIENCES-MGMT SUP","$628,409.60","23"
"2007","AJ91","R&D-OTHER SCIENCES-B RES","$30,770,963.15","285"
"2007","AJ92","R&D-OTHER SCIENCES-A RES/EXPL DEV","$7,824,355.05","52"
"2007","AJ93","R&D-OTHER SCIENCES-ADV DEV","$14,099,132.66","55"
"2007","AJ94","R&D-OTHER SCIENCES-ENG DEV","$20,650,105.00","54"
"2007","AJ95","R&D-OTHER SCIENCES-OPSY DEV","$961,431.54","14"
"2007","AJ96","R&D-OTHER SCIENCES-MGMT SUP","$2,391,564.00","26"
"2007","AK11","HOUSING (BASIC)","$487,076.87","21"
"2007","AK13","HOUSING (ADVANCED)","$14,513,813.28","11"
"2007","AK15","HOUSING (OPERATIONAL)","$37,940.85","36"
"2007","AK16","HOUSING (MANAGEMENT/SUPPORT)","$123,663,903.46","298"
"2007","AK17","R&D-HOUSING-COMERCLIZ","$20,687.57","3"
"2007","AL11","EMPLOYMENT (BASIC)","$282,811.22","47"
"2007","AL12","EMPLOYMENT (APPLIED/EXPLORATORY)","$10,044.00","1"
"2007","AL13","EMPLOYMENT (ADVANCED)","$483,793.20","9"
"2007","AL14","EMPLOYMENT (ENGINEERING)","$2,223,529.00","10"
"2007","AL15","EMPLOYMENT (OPERATIONAL)","$54,611.65","8"
"2007","AL16","EMPLOYMENT (MANAGEMENT/SUPPORT)","$9,079,311.03","116"
"2007","AL17","R&D-EMPLOYMENT-COMERCLIZ","$11,484.00","3"
"2007","AL21","INCOME MAINTENANCE (BASIC)","$262,713.48","31"
"2007","AL23","INCOME MAINTENANCE (ADVANCED)","$39,575.86","2"
"2007","AL24","INCOME MAINTENANCE (ENGINEERING)","$4,628,231.64","11"
"2007","AL25","INCOME MAINTENANCE (OPERATIONAL)","$78,924.14","8"
"2007","AL91","OTHER INCOME SECURITY (BASIC)","$4,453.00","4"
"2007","AL95","OTHER INCOME SECURITY (OPERATIONAL)","$17,286.00","2"
"2007","AL96","R&D-OTHER INCOME SECURITY-MGMT SUP","$562.32","1"
"2007","AM11","R&D-INTERNATIONAL AFFAIRS-B RES","$508,180.00","9"
"2007","AM12","R&D-INTERNATIONAL AFFAIRS-A RES/EXP","$15,000.00","3"
"2007","AM16","R&D-INTERNATIONAL AFFAIRS-MGMT SUP","$189,570.84","7"
"2007","AN11","BIOMEDICAL (BASIC)","$733,450,944.48","1,316"
"2007","AN12","BIOMEDICAL (APPLIED/EXPLORATORY)","$309,011,470.70","644"
"2007","AN13","BIOMEDICAL (ADVANCED)","$281,967,578.92","56"
"2007","AN14","BIOMEDICAL (ENGINEERING)","$3,632,982.67","22"
"2007","AN15","BIOMEDICAL (OPERATIONAL)","$28,577,372.33","9"
"2007","AN16","BIOMEDICAL (MANAGEMENT/SUPPORT)","$59,283,634.38","121"
"2007","AN17","R&D-BIOMEDICAL-COMERCLIZ","$16,313,002.00","43"
"2007","AN22","R&D-DRUG DEPENDENCY-A RES/EXPL DEV","$21,571,037.00","63"
"2007","AN23","DRUGS DEPENDENCY (ADVANCED)","$475,505.00","2"
"2007","AN26","R&D-DRUG DEPENDENCY-MGMT SUP","$1,209,744.00","8"
"2007","AN27","R&D-DRUG DEPENDENCY-COMERCLIZ","$78,398.00","1"
"2007","AN31","ALCOHOL DEPENDENCY (BASIC)","$1,378,954.00","6"
"2007","AN32","R&D-ALCOHOL DEPENDENCY-A RES/EXPL D","$2,665.00","1"
"2007","AN33","ALCOHOL DEPENDENCY (ADVANCED)","$13,188.00","4"
"2007","AN35","ALCOHOL DEPENDENCY (OPERATIONAL)","$6,850.00","1"
"2007","AN41","HEALTH SERVICES (BASIC)","$78,705,264.83","2,874"
"2007","AN42","R&D-HEALTH SVCS-A RES/EXPL DEV","$115,590,243.86","323"
"2007","AN43","HEALTH SERVICES (ADVANCED)","$86,855,635.37","163"
"2007","AN44","HEALTH SERVICES (ENGINEERING)","$214,083.00","1"
"2007","AN45","HEALTH SERVICES (OPERATIONAL)","$76,107,683.52","111"
"2007","AN46","R&D-HEALTH SVCS-MGMT SUP","$1,071,953.74","38"
"2007","AN47","R&D-HEALTH SVCS-COMERCLIZ","$7,213,392.05","14"
"2007","AN51","MENTAL HEALTH (BASIC)","$24,373,762.79","72"
"2007","AN52","MENTAL HEALTH (APPLIED/EXPLORATORY)","$119,900.00","3"
"2007","AN53","MENTAL HEALTH (ADVANCED)","$22,740.00","5"
"2007","AN55","MENTAL HEALTH (OPERATIONAL)","$412,770.00","3"
"2007","AN56","MENTAL HEALTH (MANAGEMENT/SUPPORT)","$4,672,055.11","21"
"2007","AN57","R&D-MENTAL HEALTH-COMERCLIZ","$157,698.00","2"
"2007","AN61","REHABILITATIVE ENGINEERING (BASIC)","$63,566.74","12"
"2007","AN62","R&D-MED REHAB ENGINEERING-A RES/EXP","$0.00","1"
"2007","AN64","R&D-MED REHAB ENGINEERING-ENG DEV","$227,701.32","7"
"2007","AN71","R&D-SPEC MED SVCS-B RES","$1,149,542.00","16"
"2007","AN72","R&D-SPEC MED SVCS-A RES/EXPL DEV","$20,294,055.75","13"
"2007","AN73","R&D-SPEC MED SVCS-ADV DEV","$1,524,628.82","10"
"2007","AN74","R&D-SPEC MED SVCS-ENG DEV","$307,394.00","11"
"2007","AN75","R&D-SPEC MED SVCS-OPSY DEV","$465,276.66","17"
"2007","AN76","R&D-SPEC MED SVCS-MGMT SUP","$3,395,726.61","104"
"2007","AN77","R&D-SPEC MED SVCS-COMERCLIZ","-$4,947,541.77","40"
"2007","AN81","AIDS RESEARCH (BASIC)","$100,588,989.00","49"
"2007","AN82","AIDS RESEARCH (APPLIED/EXPLORATORY)","$74,211,950.00","45"
"2007","AN83","AIDS RESEARCH (ADVANCED)","$15,350,451.00","13"
"2007","AN84","AIDS RESEARCH (ENGINEERING)","$122,850.00","4"
"2007","AN85","AIDS RESEARCH (OPERATIONAL)","$24,993.00","1"
"2007","AN86","AIDS RESEARCH (MANAGEMENT/SUPPORT)","$24,136,142.00","19"
"2007","AN91","OTHER MEDICAL (BASIC)","$70,724,540.81","520"
"2007","AN92","OTHER MEDICAL (APPLIED/EXPLORATORY)","$19,010,613.06","54"
"2007","AN93","OTHER MEDICAL (ADVANCED)","$19,946,584.09","115"
"2007","AN94","OTHER MEDICAL (ENGINEERING)","$1,256,627.00","8"
"2007","AN95","OTHER MEDICAL (OPERATIONAL)","$5,116,412.41","52"
"2007","AN96","OTHER MEDICAL (MANAGEMENT/SUPPORT)","$36,919,316.42","60"
"2007","AN97","R&D-OTHER MEDICAL-COMERCLIZ","$10,789,612.19","71"
"2007","AP17","R&D-NAT RESOURCE-AQUACUL-COMERCLIZ","$19,058.00","1"
"2007","AP21","LAND (BASIC)","$231,871.19","18"
"2007","AP22","LAND (APPLIED/EXPLORATORY)","$805,417.00","10"
"2007","AP23","LAND (ADVANCED)","$23,810.00","1"
"2007","AP24","LAND (ENGINEERING)","$28,135.00","3"
"2007","AP26","LAND (MANAGEMENT/SUPPORT)","$5,099,488.92","22"
"2007","AP31","MINERAL (BASIC)","$0.00","1"
"2007","AP41","RECREATION (BASIC)","$73,055.24","17"
"2007","AP43","RECREATION (ADVANCED)","$400.00","1"
"2007","AP44","RECREATION (ENGINEERING)","$39,000.00","1"
"2007","AP45","RECREATION (OPERATIONAL)","$55,567.73","8"
"2007","AP46","RECREATION (MANAGEMENT/SUPPORT)","$173,095.00","19"
"2007","AP47","R&D-NAT RESOURCE-RECREATN-COMERCLIZ","$3,363.00","3"
"2007","AP51","MARINE AND OCEANOGRAPHIC (BASIC)","$2,611,581.00","29"
"2007","AP52","R&D-NAT RES-MARINE & OCEAN-A RES/EX","$1,986,303.00","30"
"2007","AP53","MARINE AND OCEANOGRAPHIC (ADVANCED)","$517,389.22","2"
"2007","AP54","R&D-NAT RES-MARINE & OCEAN-ENG DEV","$74,959.45","1"
"2007","AP55","R&D-NAT RES-MARINE & OCEAN-OPSY DEV","$11,750.00","2"
"2007","AP61","MARINE FISHERIES (BASIC)","$643,323.81","29"
"2007","AP62","R&D-NAT RES-MARINE FISHERIES-A RES/","$480,664.00","7"
"2007","AP63","MARINE FISHERIES (ADVANCED)","$27,611.00","6"
"2007","AP66","R&D-NAT RES-MARINE FISHERIES-MGMT S","$842,256.66","15"
"2007","AP71","ATMOSPHERIC (BASIC)","$226,882.67","11"
"2007","AP72","ATMOSPHERIC (APPLIED/EXPLORATORY)","$2,235,849.00","4"
"2007","AP91","OTHER NATURAL RESOURCES (BASIC)","$5,903,502.00","76"
"2007","AP92","R&D-OTHER NAT RESOURCE-A RES/EXPL D","$2,014,083.13","50"
"2007","AP93","OTHER NATURAL RESOURCES (ADVANCED)","$1,337,980.52","9"
"2007","AP94","R&D-OTHER NAT RESOURCE-ENG DEV","$532,500.00","1"
"2007","AP96","R&D-OTHER NAT RESOURCE-MGMT SUP","$44,411.24","14"
"2007","AQ11","R&D-SOCIAL SVCS-GERIATRIC-B RES","$51,119.00","1"
"2007","AQ12","R&D-SOCIAL SVCS-GERIATRIC-A RES/EXP","$2,028,260.00","39"
"2007","AQ91","OTHER SOCIAL SERVICES (BASIC)","$5,350,333.71","34"
"2007","AQ92","R&D-OTHER SOCIAL SVCS-A RES/EXPL DE","$110,290.00","5"
"2007","AQ95","OTHER SOCIAL SERVICES (OPERATIONAL)","$43,500.00","2"
"2007","AQ96","R&D-OTHER SOCIAL SVCS-MGMT SUP","$878,940.31","78"
"2007","AQ97","R&D-OTHER SOCIAL SVCS-COMERCLIZ","$3,015,861.00","3"
"2007","AR10","R&D-AERO & SPACE TECH","$31,656,115.00","15"
"2007","AR11","R&D-AERO & SPACE TECH-B RES","$137,217,008.47","1,204"
"2007","AR12","R&D-AERO & SPACE TECH-A RES/EXPL DE","$67,580,914.30","1,654"
"2007","AR13","R&D-AERO & SPACE TECH-ADV DEV","$15,259,411.27","88"
"2007","AR14","R&D-AERO & SPACE TECH-ENG DEV","$63,917,484.84","133"
"2007","AR15","R&D-AERO & SPACE TECH-OPSY DEV","$13,687,205.00","24"
"2007","AR16","R&D-AERO & SPACE TECH-MGMT SUP","$7,730,763.00","74"
"2007","AR20","R&D-SPACE SCIENCE & APPL","$70,223,602.00","11"
"2007","AR21","R&D-SPACE SCIENCE & APPL-B RES","$146,753,079.45","254"
"2007","AR22","R&D-SPACE SCIENCE & APPL-A RES/EXPL","$1,908,355,487.65","1,604"
"2007","AR23","R&D-SPACE SCIENCE & APPL-ADV DEV","$129,939,929.91","208"
"2007","AR24","R&D-SPACE SCIENCE & APPL-ENG DEV","$114,684,654.13","57"
"2007","AR25","R&D-SPACE SCIENCE & APPL-OPSY DEV","$675,334,154.20","93"
"2007","AR26","R&D-SPACE SCIENCE & APPL-MGMT SUP","$5,408,542.00","73"
"2007","AR31","SPACE FLIGHT (BASIC)","$9,180,235.43","109"
"2007","AR32","SPACE FLIGHT (APPLIED/EXPLORATORY)","$77,220,297.31","240"
"2007","AR33","SPACE FLIGHT (ADVANCED)","$213,007,233.53","64"
"2007","AR34","SPACE FLIGHT (ENGINEERING)","$235,323,305.66","74"
"2007","AR35","SPACE FLIGHT (OPERATIONAL)","$14,335,403.64","33"
"2007","AR36","SPACE FLIGHT (MANAGEMENT/SUPPORT)","$35,081.00","4"
"2007","AR37","R&D-SPACE TRANS SYSTEMS -COMERCLIZ","$2,167,543.00","3"
"2007","AR41","R&D-SPACE TRACK DATA ACQ-B RES","$2,055,680.80","26"
"2007","AR42","R&D-SPACE TRACK DATA ACQ-A RES/EXPL","$339,169.00","6"
"2007","AR43","R&D-SPACE TRACK DATA ACQ-ADV DEV","$42,014,169.00","37"
"2007","AR44","R&D-SPACE TRACK DATA ACQ-ENG DEV","$100,573,456.21","24"
"2007","AR45","R&D-SPACE TRACK DATA ACQ-OPSY DEV","$50,784,083.43","82"
"2007","AR46","R&D-SPACE TRACK DATA ACQ-MGMT SUP","-$50,664.62","3"
"2007","AR54","RDTE/SP+TERRESTRIAL APP-DEMO/VALID","$39,680.00","3"
"2007","AR55","RDTE/SP+TERRESTRIAL APP-ENG/MANUF","$482,787,636.55","9"
"2007","AR57","R&D-SPACE & TERRESTRIAL-COMERCLIZ","$512,286.02","5"
"2007","AR61","R&D-SPACE STATION-B RES","$9,500,000.00","2"
"2007","AR62","R&D-SPACE STATION-A RES/EXP DEV","$475,130,491.80","63"
"2007","AR63","R&D-SPACE STATION-ADV DEV","$153,628.00","6"
"2007","AR64","R&D-SPACE STATION-ENG DEV","$215,187.00","6"
"2007","AR65","R&D-SPACE STATION-OPSY DEV","-$208,263.23","2"
"2007","AR71","R&D-COMMERCIAL PROGRAMS-B RES","$16,802,560.00","6"
"2007","AR72","R&D-COMMERCIAL PROGRAMS A RES/EXP D","$72,618.08","14"
"2007","AR74","R&D-COMMERCIAL PROGRAMS-ENG DEV","$22,647,166.55","19"
"2007","AR75","R&D-COMMERCIAL PROGRAMS-OPSY DEV","$75,000.00","1"
"2007","AR76","R&D-COMMERCIAL PROGRAMS-MGMT SUP","$74,750.00","6"
"2007","AR77","R&D-COMMERCIAL PROGRAMS-COMERCLIZ","$611,490.00","5"
"2007","AR91","R&D-OTHER SPACE-B RES","$103,248,823.71","310"
"2007","AR92","R&D-OTHER SPACE-A RES/EXPL DEV","$576,452,786.29","104"
"2007","AR93","R&D-OTHER SPACE-ADV DEV","$6,038,261.00","3"
"2007","AR94","R&D-OTHER SPACE-ENG DEV","$12,206,872.04","21"
"2007","AR95","R&D-OTHER SPACE-OPSY DEV","$657,088,273.00","52"
"2007","AR96","R&D-OTHER SPACE-MGMT SUP","$78,734.00","4"
"2007","AR97","R&D-OTHER SPACE-COMERCLIZ","$7,160,524.31","26"
"2007","AS11","AIR TRANSPORTATION (BASIC)","$2,639,216.51","117"
"2007","AS12","R&D-TRANS-AIR-A RES/EXPL DEV","$13,382,636.17","13"
"2007","AS13","AIR TRANSPORTATION (ADVANCED)","$3,986,846.66","40"
"2007","AS14","AIR TRANSPORTATION (ENGINEERING)","$421,000.00","14"
"2007","AS15","AIR TRANSPORTATION (OPERATIONAL)","$5,387,362.35","50"
"2007","AS16","R&D-TRANS-AIR-MGMT SUP","$397,707.90","18"
"2007","AS17","R&D-TRANS-AIR-COMERCLIZ","$63,011.00","8"
"2007","AS21","SURFACE MOTOR VEHICLES (BASIC)","$2,175,646.99","31"
"2007","AS22","R&D-TRANS- MOTOR VEH-A RES/EXPL DEV","$2,951,741.00","1"
"2007","AS23","SURFACE MOTOR VEHICLES (ADVANCED)","$33,988.58","4"
"2007","AS24","R&D-TRANS- MOTOR VEH-ENG DEV","$172,144.00","10"
"2007","AS25","R&D-TRANS- MOTOR VEH-OPSY DEV","-$13,667.26","1"
"2007","AS26","R&D-TRANS- MOTOR VEH-MGMT SUP","$585,315.00","8"
"2007","AS27","R&D-TRANS- MOTOR VEH-COMERCLIZ","$75,061.00","5"
"2007","AS31","RAIL TRANSPORTATION (BASIC)","$808,716.45","10"
"2007","AS32","R&D-TRANS-RAIL-A RES/EXPL DEV","$3,193,382.00","27"
"2007","AS34","RAIL TRANSPORTATION (ENGINEERING)","$519,233.00","4"
"2007","AS37","R&D-TRANS-RAIL-COMERCLIZ","$4,620.00","1"
"2007","AS41","MARINE TRANSPORTATION (BASIC)","$2,089,978.48","16"
"2007","AS44","MARINE TRANSPORTATION (ENGINEERING)","$13,990.63","16"
"2007","AS45","MARINE TRANSPORTATION (OPERATIONAL)","$69,674.51","8"
"2007","AS46","R&D-TRANS-MARINE-MGMT SUP","-$43,478.00","1"
"2007","AS91","OTHER MODAL TRANSPORTATION (BASIC)","$25,365,017.78","777"
"2007","AS92","R&D-OTHER MODAL TRANS-A RES/EXPL DE","$0.00","4"
"2007","AS96","R&D-OTHER MODAL TRANS-MGMT SUP","$706,877.00","3"
"2007","AS97","R&D-OTHER MODAL TRANS-COMERCLIZ","$2,758,753.00","18"
"2007","AT11","R&D-TRANS-ROADS-BRIDGES-B RES","$22,386,503.49","201"
"2007","AT12","R&D-TRANS-ROADS-BRIDGES-A RES/EXPL","$276,186.00","14"
"2007","AT13","R&D-TRANS-ROADS-BRIDGES-ADV DEV","$358,769.22","8"
"2007","AT14","R&D-TRANS-ROADS-BRIDGES-ENG DEV","$0.00","3"
"2007","AT16","R&D-TRANS-ROADS-BRIDGES-MGMT SUP","$2,668,617.00","11"
"2007","AT17","R&D-TRANS-ROADS-BRIDGES-COMERCLIZ","$106,384.00","9"
"2007","AT21","R&D-TRANS-HUMAN FACTORS-B RES","$294,695.00","5"
"2007","AT24","R&D-TRANS-HUMAN FACTORS-ENG DEV","$439,160.73","1"
"2007","AT32","R&D-TRANS-NAVIGATION AIDS-A RES/EXP","$20,590.00","9"
"2007","AT33","R&D-TRANS-NAVIGATION AIDS-ADV DEV","$2,597,410.00","1"
"2007","AT36","R&D-TRANS-NAVIGATION AIDS-MGMT SUP","$19,200.00","3"
"2007","AT41","R&D-TRANS-PASS SAFETY-B RES","$8,479.80","4"
"2007","AT42","R&D-TRANS-PASS SAFETY-A RES/EXPL DE","$14,492.00","1"
"2007","AT44","R&D-TRANS-PASS SAFETY-ENG DEV","$28,231.79","3"
"2007","AT46","R&D-TRANS-PASS SAFETY-MGMT SUP","$4,840.00","1"
"2007","AT47","R&D-TRANS-PASS SAFETY-COMERCLIZ","$818,053.04","3"
"2007","AT51","PIPELINE SAFETY (BASIC)","$2,000.00","1"
"2007","AT55","PIPELINE SAFETY (OPERATIONAL)","$27,199.00","1"
"2007","AT61","TRAFFIC MANAGEMENT (BASIC)","$122,037.91","13"
"2007","AT62","R&D-TRANS-TRAFFIC MGT-A RES/EXPL DE","$301,510.81","2"
"2007","AT64","TRAFFIC MANAGEMENT (ENGINEERING)","$19,228.00","1"
"2007","AT65","TRAFFIC MANAGEMENT (OPERATIONAL)","$198,000.00","2"
"2007","AT66","R&D-TRANS-TRAFFIC MGT-MGMT SUP","$404,879.00","3"
"2007","AT76","R&D-TRANS-TUNNELS-MGMT SUP","$17,717.00","1"
"2007","AT81","R&D-TRANS OF HAZARD MAT-B RES","$968,147.00","2"
"2007","AT86","R&D-TRANS OF HAZARD MAT-MGMT SUP","$1,051,394.20","3"
"2007","AT91","R&D-OTHER GENERAL TRANS-B RES","$2,951,144.92","16"
"2007","AT92","R&D-OTHER GENERAL TRANS-A RES/EXPL","$560,353.08","11"
"2007","AT93","R&D-OTHER GENERAL TRANS-ADV DEV","$926,803.00","5"
"2007","AT94","R&D-OTHER GENERAL TRANS-ENG DEV","$1,610,417.04","12"
"2007","AT96","R&D-OTHER GENERAL TRANS-MGMT SUP","$3,142,195.00","24"
"2007","AT97","R&D-OTHER GENERAL TRANS-COMERCLIZ","$2,710,727.86","10"
"2007","AU17","R&D-TRANS OF HAZARD MAT-COMERCLIZ","$142,939.00","7"
"2007","AV13","R&D-SUBSURFACE MINING EQ-ADV DEV","$5,600.00","1"
"2007","AV14","R&D-SUBSURFACE MINING EQ-ENG DEV","$17,980.00","2"
"2007","AV15","R&D-SUBSURFACE MINING EQ-OPSY DEV","$84,700.00","1"
"2007","AV25","R&D-SURFACE MINING EQ-OPSY DEV","$3,471.54","1"
"2007","AV31","SUBSURFACE MINING METHODS (BASIC)","$24,950.00","1"
"2007","AV33","R&D-SUBSURF MINING METHS-ADV DEV","$7,200.00","1"
"2007","AV61","MINING SAFETY (BASIC)","$638,687.00","2"
"2007","AV63","MINING SAFETY (ADVANCED)","$116,734.40","4"
"2007","AV64","MINING SAFETY (ENGINEERING)","$3,007,778.65","3"
"2007","AV65","MINING SAFETY (OPERATIONAL)","$1,550,952.00","4"
"2007","AV71","METALLURGICAL (BASIC)","$177,396.34","133"
"2007","AV72","METALLURGICAL (APPLIED/EXPLORATORY)","$5,000.00","1"
"2007","AV73","METALLURGICAL (ADVANCED)","$139,086.00","1"
"2007","AV75","METALLURGICAL (OPERATIONAL)","$46,639.94","1"
"2007","AV76","METALLURGICAL (MANAGEMENT/SUPPORT)","$1,405.00","1"
"2007","AV92","R&D-OTHER MINING ACTIV-A RES/EXPL D","$94,829.00","2"
"2007","AV95","R&D-OTHER MINING ACTIV-OPSY DEV","$492,938.00","1"
"2007","AV97","R&D-OTHER MINING ACTIV-COMERCLIZ","$2,680,931.00","3"
"2007","AZ11","R&D-OTHER R & D-B RES","$949,181,720.24","3,602"
"2007","AZ12","R&D-OTHER R & D-A RES/EXPL DEV","$1,215,302,976.25","4,195"
"2007","AZ13","R&D-OTHER R & D-ADV DEV","$154,543,259.79","468"
"2007","AZ14","R&D-OTHER R & D-ENG DEV","$401,581,766.49","415"
"2007","AZ15","R&D-OTHER R & D-OPSY DEV","$2,814,744,561.25","235"
"2007","AZ16","R&D-OTHER R & D-MGMT SUP","$527,624,942.56","666"
"2007","AZ17","R&D-OTHER R & D-COMERCLIZ","$35,672,715.14","66"
"2007","B502","AIR QUALITY ANALYSES","$22,603,372.93","350"
"2007","B503","STUDY/ARCHEOLOGICAL-PALEONTOLOGICAL","$19,706,554.75","750"
"2007","B504","STUDY/CHEMICAL-BIOLOGICAL","$39,940,620.95","1,967"
"2007","B505","COST BENEFIT ANALYSES","$18,241,792.25","87"
"2007","B506","STUDY/DATA - OTHER THAN SCIENTIFIC","$144,608,312.49","544"
"2007","B507","ECONOMIC STUDIES","$21,656,107.22","143"
"2007","B509","STUDY/ENDANGERED SPECIES-PLANT/ANIM","$13,534,304.99","385"
"2007","B510","STUDY/ENVIRONMENTAL ASSESSMENTS","$236,906,525.71","3,501"
"2007","B513","STUDY/FEASIBILITY - NON-CONTRUCT","$15,705,005.27","122"
"2007","B516","ANIMAL AND FISHERIES STUDIES","$7,945,353.31","418"
"2007","B517","GEOLOGICAL STUDIES","$5,597,910.76","233"
"2007","B518","GEOPHYSICAL STUDIES","$2,026,166.61","70"
"2007","B519","GEOTECHNICAL STUDIES","$10,540,610.77","170"
"2007","B520","GRAZING/RANGE STUDIES","$944,848.04","25"
"2007","B521","HISTORICAL STUDIES","$5,571,791.85","136"
"2007","B522","LEGAL STUDIES","$4,278,461.37","122"
"2007","B524","MATHEMATICAL/STATISTICAL ANALYSES","$11,732,476.45","82"
"2007","B525","NATURAL RESOURCE STUDIES","$15,299,850.51","401"
"2007","B526","OCEANOLOGICAL STUDIES","$21,873,040.24","222"
"2007","B527","RECREATION STUDIES","$1,393,115.19","46"
"2007","B528","REGULATORY STUDIES","$12,892,814.19","83"
"2007","B529","SCIENTIFIC DATA STUDIES","$166,367,368.03","1,519"
"2007","B530","SEISMOLOGICAL STUDIES","$311,333.56","24"
"2007","B532","SOIL STUDIES","$2,867,003.10","199"
"2007","B533","WATER QUALITY STUDIES","$8,054,699.46","427"
"2007","B534","WILDLIFE STUDIES","$4,351,291.24","206"
"2007","B537","MEDICAL AND HEALTH STUDIES","$236,871,231.55","550"
"2007","B538","INTELLIGENCE STUDIES","$10,213,473.37","41"
"2007","B539","AERONAUTIC/SPACE STUDIES","$122,843,779.50","182"
"2007","B540","BUILDING TECHNOLOGY STUDIES","$1,750,944.93","41"
"2007","B541","DEFENSE STUDIES","$811,590,457.72","886"
"2007","B542","EDUCATIONAL STUDIES AND ANALYSES","$76,091,045.43","540"
"2007","B543","ENERGY STUDIES","$418,866,757.88","182"
"2007","B544","TECHNOLOGY STUDIES","$76,575,099.46","268"
"2007","B545","STUDY/HOUSING AND COMMUNITY DEVELOP","$3,555,880.60","26"
"2007","B546","STUDY/SECURITY (PHYSICAL & PERSONAL","$57,908,913.98","294"
"2007","B547","STUDY/ACCOUNTING/FINANCIAL MGT","$25,513,501.80","138"
"2007","B548","TRADE ISSUE STUDIES","$67,997.68","6"
"2007","B549","STUDY/FOREIGN & NAT'L SECURITY POL","$6,049,171.75","35"
"2007","B550","STUDY/ORGANIZATION/ADMIN/PERSONNEL","$27,373,220.88","383"
"2007","B551","MOBILIZATION/PREPAREDNESS STUDIES","$7,827,285.47","34"
"2007","B552","MANPOWER STUDIES","$2,067,082.43","21"
"2007","B553","COMMUNICATIONS STUDIES","$7,681,729.76","70"
"2007","B554","STUDY/ACQUISITION POLICY/PROCEDURES","$7,607,801.21","44"
"2007","B555","ELDERLY/HANDICAPPED STUDIES","$373,973.92","2"
"2007","B599","OTHER SPECIAL STUDIES AND ANALYSES","$1,048,501,932.78","4,463"
"2007","C","ARCHITECT/ENGINEER SERVICES","$9,500,000.00","2"
