"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2002","N053","INSTALL OF HARDWARE & ABRASIVES","$148,956.00","3"
"2002","N054","INSTALL OF PREFAB STRUCTURES","$2,537,754.00","100"
"2002","N055","INSTALL OF LUMBER & MILLWORK","$342,100.00","10"
"2002","N056","INSTALL OF CONTRUCT MATERIAL","$1,589,575.00","17"
"2002","N058","INSTALL OF COMMUNICATION EQ","$17,622,746.15","117"
"2002","N059","INSTALL OF ELECT-ELCT EQ","$17,551,252.00","99"
"2002","N060","INSTALL OF FIBER OPTICS MATERIAL","$6,333,153.00","100"
"2002","N061","INSTALL OF POWER DISTRIBUTION EQ","$5,302,079.00","22"
"2002","N062","INSTALL OF LIGHTING FIXTURES","$643,907.00","10"
"2002","N063","INSTALL OF ALARM & SIGNAL SYSTEM","$61,226,020.00","978"
"2002","N065","INSTALL OF MEDICAL-DENTAL-VET EQ","$783,822.00","10"
"2002","N066","INSTALL OF INSTRUMENTS & LAB EQ","$3,393,422.00","25"
"2002","N067","INSTALL OF PHOTOGRAPHIC EQ","$809,340.00","27"
"2002","N068","INSTALL OF CHEMICAL PRODUCTS","$92,968.00","3"
"2002","N069","INSTALL OF TRAINING AIDS-DEVICES","$66,937.00","4"
"2002","N070","INSTALL OF ADP EQ & SUPPLIES","$18,016,873.11","129"
"2002","N071","INSTALL OF FURNITURE","$4,052,437.00","76"
"2002","N072","INSTALL OF HOUSEHOLD FURNISHINGS","$1,105,341.00","20"
"2002","N073","INSTALL OF FOOD PREP-SERVING EQ","$269,281.00","4"
"2002","N074","INSTALL OF OFFICE MACHINES","$457,536.16","3"
"2002","N075","INSTALL OF OFFICE SUPPLIES","$98,349.00","6"
"2002","N077","INSTALL OF MUSICAL INST-RADIO-TV","$439,888.00","2"
"2002","N078","INSTALL OF RECREATIONAL EQ","$340,411.00","5"
"2002","N079","INSTALL OF CLEANING EQ","$12,000.00","1"
"2002","N080","INSTALL OF BRUSHES-PAINTS-SEALER","$16,990.00","1"
"2002","N081","INSTALL OF CONTAINERS-PACKAGING","$123,063.00","2"
"2002","N085","INSTALL OF TOILETRIES","$64,000.00","2"
"2002","N091","INSTALL OF FUELS-LUBRICANTS-OILS","$23,375.00","1"
"2002","N093","INSTALL OF NONMETALIC FAB MAT","$36,092.00","1"
"2002","N095","INSTALL OF METAL BARS & SHEETS","$11,760.00","1"
"2002","N099","INSTALL OF MISC EQ","$50,450,983.00","356"
"2002","P100","DISPOSAL OF SURPLUS PROPERTY","$14,993,937.00","94"
"2002","P200","SALVAGE OF AIRCRAFT","$3,855,707.00","4"
"2002","P300","SALVAGE OF MARINE VESSELS","$815,129.00","7"
"2002","P400","DEMOLITION OF BUILDINGS","$157,800,603.00","352"
"2002","P500","DEMOLITION OF STRUCTURES/FACILITIES","$77,218,343.00","187"
"2002","P999","OTHER SALVAGE SERVICES","$111,596,482.00","839"
"2002","Q101","DEPENDENT MEDICARE SERVICES","$21,127,432.00","95"
"2002","Q201","GENERAL HEALTH CARE SERVICES","$4,910,742,696.24","2,357"
"2002","Q301","LABORATORY TESTING SERVICES","$72,371,360.38","759"
"2002","Q401","NURSING SERVICES","$67,181,475.75","998"
"2002","Q402","NURSING HOME CARE CONTRACTS","$223,270,875.83","7,910"
"2002","Q403","EVALUATION AND SCREENING","$17,852,684.00","166"
"2002","Q501","ANESTHESIOLOGY SERVICES","$30,906,288.56","250"
"2002","Q502","CARDIO-VASCULAR SERVICES","$16,757,589.00","253"
"2002","Q503","DENTISTRY SERVICES","$66,227,156.80","749"
"2002","Q504","DERMATOLOGY SERVICES","$1,976,072.00","28"
"2002","Q505","GASTROENTEROLOGY SERVICES","$3,648,080.00","53"
"2002","Q506","GERIATRIC SERVICES","$697,000.00","21"
"2002","Q507","GYNECOLOGY SERVICES","$10,193,008.00","127"
"2002","Q508","HEMATOLOGY SERVICES","$7,600,781.00","85"
"2002","Q509","INTERNAL MEDICINE SERVICES","$38,751,172.60","417"
"2002","Q510","NEUROLOGY SERVICES","$4,886,687.00","135"
"2002","Q511","OPHTHALMOLOGY SERVICES","$8,724,602.00","157"
"2002","Q512","OPTOMETRY SERVICES","$7,222,170.44","154"
"2002","Q513","ORTHOPEDIC SERVICES","$9,639,284.00","207"
"2002","Q514","OTOLARYNGOLOGY SERVICES","$1,762,583.00","37"
"2002","Q515","PATHOLOGY SERVICES","$7,654,834.50","98"
"2002","Q516","PEDIATRIC SERVICES","$16,651,446.00","93"
"2002","Q517","PHARMACOLOGY SERVICES","$24,454,146.30","371"
"2002","Q518","PHYSICAL MEDICINE & REHABILITATION","$18,245,632.00","170"
"2002","Q519","PSYCHIATRY SERVICES","$17,444,161.00","438"
"2002","Q520","PODIATRY SERVICES","$544,934.00","21"
"2002","Q521","PULMONARY SERVICES","$5,634,916.00","89"
"2002","Q522","RADIOLOGY SERVICES","$84,018,484.23","961"
"2002","Q523","SURGERY SERVICES","$34,837,024.00","431"
"2002","Q524","THORACIC SERVICES","$2,468,000.00","25"
"2002","Q525","UROLOGY SERVICES","$11,094,812.01","110"
"2002","Q526","MEDICAL/PSYCH CONSULTATION SVCS","$17,543,167.83","595"
"2002","Q527","NUCLEAR MEDICINE","$9,855,685.00","98"
"2002","Q999","OTHER MEDICAL SERVICES","$611,772,084.15","3,506"
"2002","R401","PERSONAL CARE SERVICES","$31,944,596.00","225"
"2002","R402","REAL ESTATE BROKERAGE SERVICES","$193,699,737.00","262"
"2002","R403","REAL ESTATE BROKERAGE SERVICES","$17,021,211.00","34"
"2002","R404","PROF SVCS/LAND SURVEYS - CADASTRAL","$21,822,682.30","368"
"2002","R405","OPERATIONS RESEARCH & QUANTITATIVE","$35,557,162.49","164"
"2002","R406","POLICY REVIEW/DEVELOPMENT SERVICES","$75,982,902.63","221"
"2002","R407","PROGRAM EVALUATION SERVICES","$142,487,221.30","527"
"2002","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$1,877,598,203.64","5,435"
"2002","R409","PROGRAM REVIEW/DEVELOPMENT SERVICES","$90,281,240.00","389"
"2002","R411","PROF SVCS/REAL PROPERTY APPRAISALS","$28,402,672.00","1,020"
"2002","R412","SIMULATION","$47,763,326.00","76"
"2002","R413","SPECIFICATIONS DEVELOPMENT SERVICES","$19,380,055.35","54"
"2002","R414","SYSTEMS ENGINEERING SERVICES","$2,542,671,465.21","4,142"
"2002","R415","PROF SVCS/TECH SHARING-UTIL","$174,120,941.00","658"
"2002","R416","VETERINARY/ANIMAL CARE SERVICES","$73,769,008.96","193"
"2002","R418","LEGAL SERVICES","$340,362,922.64","2,118"
"2002","R419","EDUCATIONAL SERVICES","$95,031,030.04","989"
"2002","R420","CERTIFICATIONS & ACCREDIT PROD & IN","$5,442,816.00","70"
"2002","R421","TECHNICAL ASSISTANCE","$1,054,108,530.28","4,607"
"2002","R422","MARKET RESEARCH & PUBLIC OPINION SE","$19,975,184.34","298"
"2002","R423","INTELLIGENCE SERVICES","$10,850,889.20","46"
"2002","R424","EXPERT WITNESS","$124,865,077.00","1,449"
"2002","R425","ENGINEERING AND TECHNICAL SERVICES","$7,420,819,289.81","21,034"
"2002","R426","COMMUNICATIONS SERVICES","$296,792,434.25","1,076"
"2002","R427","PROF SVCS/WEATHER RPT-OBSERV","$12,161,175.03","123"
"2002","R428","INDUSTRIAL HYGIENICS","$2,591,141.00","48"
"2002","R497","PERSONAL SERVICES CONTRACTS","$1,030,462,964.00","1,750"
"2002","R498","PATENT AND TRADEMARK SERVICES","$37,456,642.00","196"
"2002","R499","OTHER PROFESSIONAL SERVICES","$3,155,513,012.89","18,949"
"2002","R502","STUDY/AIR QUALITY","-$177,922.00","1"
"2002","R599","OTHER SPECIAL STUDY & ANALYSES","-$874.00","1"
"2002","R602","COURIER AND MESSENGER SERVICES","$43,066,841.57","668"
"2002","R603","TRANSCRIPTION SERVICES","$71,219,807.11","477"
"2002","R604","MAILING AND DISTRIBUTION SERVICES","$70,894,273.77","483"
"2002","R605","LIBRARY SERVICES","$48,155,043.16","363"
"2002","R606","COURT REPORTING SERVICES","$8,084,572.83","200"
"2002","R607","WORD PROCESSING/TYPING SERVICES","$29,335,271.70","444"
"2002","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$94,220,617.40","1,052"
"2002","R609","STENOGRAPHIC SERVICES","$2,802,373.00","47"
"2002","R610","PERSONAL PROPERTY MANAGEMENT SERVIC","$2,122,211.00","14"
"2002","R611","CREDIT REPORTING SERVICES","$222,776,229.00","120"
"2002","R612","INFORMATION RETRIEVAL","$34,668,172.65","323"
"2002","R613","POST OFFICE SERVICES","$9,595,599.00","39"
"2002","R614","PAPER SHREDDING SERVICES","$752,799.00","30"
"2002","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$1,305,739,360.83","11,905"
"2002","R701","ADVERTISING SERVICES","$472,192,800.87","789"
"2002","R702","DATA COLLECTION SERVICES","$69,070,155.10","458"
"2002","R703","ACCOUNTING SERVICES","$83,233,756.36","277"
"2002","R704","AUDITING SERVICES","$195,375,083.80","875"
"2002","R705","DEBT COLLECTION SERVICES","$124,132,648.00","137"
"2002","R706","LOGISTICS SUPPORT SERVICES","$1,596,258,583.80","2,867"
"2002","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$248,085,740.00","505"
"2002","R708","PUBLIC RELATIONS SERVICES","$168,998,896.32","802"
"2002","R709","ONGOING AUDIT OPERATIONS SUPPORT","$883,577.00","18"
"2002","R710","FINANCIAL SERVICES","$201,041,037.77","401"
"2002","R711","BANKING SERVICES","$24,071,281.00","93"
"2002","R712","COIN MINTING","$786,000.00","2"
"2002","R713","BANKNOTE PRINTING","$3,567,326.16","5"
"2002","R799","OTHER MANAGEMENT SUPPORT SERVICES","$2,596,625,307.22","10,037"
"2002","S111","GAS SERVICES","$232,500,215.58","3,146"
"2002","S112","ELECTRIC SERVICES","$1,022,341,691.60","7,412"
"2002","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$295,976,930.71","2,780"
"2002","S114","WATER SERVICES","$99,479,310.00","1,111"
"2002","S119","OTHER UTILITIES","$194,378,294.70","1,172"
"2002","S201","CUSTODIAL JANITORIAL SERVICES","$2,840,040,808.11","6,908"
"2002","S202","FIRE PROTECTION SERVICES","$19,183,424.18","353"
"2002","S203","FOOD SERVICES","$474,280,088.93","2,322"
"2002","S204","FUELING SERVICE","$27,349,082.00","214"
"2002","S205","TRASH/GARBAGE COLLECTION","$339,226,446.07","3,799"
"2002","S206","GUARD SERVICES","$1,663,326,089.13","4,679"
"2002","S207","INSECT AND RODENT CONTROL SERVICES","$10,780,627.60","924"
"2002","S208","LANDSCAPING/GROUNDSKEEPING SERVICES","$212,904,409.50","6,196"
"2002","S209","LAUNDRY AND DRYCLEANING SERVICES","$72,244,410.77","1,157"
"2002","S211","SURVEILLANCE SERVICES","$9,079,433.00","190"
"2002","S212","SOLID FUEL HANDLING SERVICES","$6,269,492.00","37"
"2002","S214","CARPET LAYING AND CLEANING","$25,904,350.75","389"
"2002","S215","WAREHOUSING AND STORAGE SERVICES","$66,116,768.77","394"
"2002","S216","FACILITIES OPERATIONS SUPPORT SVCS","$1,213,751,075.10","8,704"
"2002","S217","INTERIOR PLANTSCAPING","$337,534.00","22"
"2002","S218","SNOW REMOVAL/SALT SERVICE","$6,513,512.64","176"
"2002","S222","WASTE TREATMENT AND STORAGE","$34,402,945.07","1,953"
"2002","S299","OTHER HOUSEKEEPING SERVICES","$462,922,742.59","4,998"
"2002","T001","ARTS/GRAPHICS SERVICES","$830,261,689.00","304"
"2002","T002","CARTOGRAPHY SERVICES","$1,500,588.00","24"
"2002","T003","CATALOGING SERVICES","$779,892.00","16"
"2002","T004","CHARTING SERVICES","$100,547.00","4"
"2002","T005","FILM PROCESSING SERVICES","$2,084,872.00","24"
"2002","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$15,511,370.69","399"
"2002","T007","MICROFORM SERVICES","$1,237,228.48","24"
"2002","T008","PHOTOGRAMMETRY SERVICES","$3,456,408.00","56"
"2002","T009","AERIAL PHOTOGRAPHIC SERVICES","$12,482,287.00","149"
"2002","T010","PHOTOGRAPHIC - GENERAL - STILL","$1,382,617.00","35"
"2002","T011","PRINT/BINDING SERVICES","$12,802,485.80","331"
"2002","T012","REPRODUCTION SERVICES","$10,212,316.00","162"
"2002","T013","TECHNICAL WRITING SERVICES","$29,934,784.00","134"
"2002","T014","TOPOGRAPHY SERVICES","$12,361,790.00","41"
"2002","T015","PHOTOGRAPHIC - GENERAL - MOTION","$4,581,133.00","20"
"2002","T016","AUDIO/VISUAL SERVICES","$21,010,070.25","215"
"2002","T099","OTHER PHOTO MAPPING PRINTING SVC","$65,336,093.17","394"
"2002","U001","LECTURES FOR TRAINING","$38,517,281.01","1,855"
"2002","U002","PERSONNEL TESTING","$3,556,710.00","92"
"2002","U003","RESERVE TRAINING (MILITARY)","$816,599.00","55"
"2002","U004","SCIENTIFIC AND MANAGEMENT EDUCATION","$2,420,407.00","75"
"2002","U005","TUITION/REG/MEMB FEES","$138,714,504.00","1,329"
"2002","U006","VOCATIONAL/TECHNICAL","$133,093,291.21","480"
"2002","U007","FACULTY SALARIES DEPENDENT SCHOOLS","$80,000.00","1"
"2002","U008","TRAINING/CURRICULUM DEVELOPMENT","$191,559,586.06","1,041"
"2002","U009","EDUCATION SERVICES","$392,846,144.37","1,757"
"2002","U010","CERT & ACCREDIATIONS FOR EDUCATIONA","$2,285,427.00","24"
"2002","U011","AIDS TRAINING","$331,949.00","8"
"2002","U012","INFORMATION TRAINING","$185,966,711.82","1,198"
"2002","U099","OTHER ED & TRNG SVCS","$474,573,734.40","2,698"
"2002","V002","MOTOR POOL OPERATIONS","$50,591,771.00","312"
"2002","V003","PACKING/CRATING SERVICES","$73,866,049.99","498"
"2002","V111","AIR FREIGHT","$11,511,680.00","51"
"2002","V112","MOTOR FREIGHT","$14,086,805.52","254"
"2002","V113","RAIL FREIGHT","$14,378,238.00","12"
"2002","V114","STEVEDORING","$29,431,745.00","250"
"2002","V115","VESSEL FREIGHT","$269,919,803.00","100"
"2002","V119","OTHER CARGO AND FREIGHT SERVICES","$255,074,110.00","311"
"2002","V121","AIR CHARTER FOR THINGS","$1,080,697,560.00","936"
"2002","V122","MOTOR CHARTER FOR THINGS","$5,390,567.40","147"
"2002","V124","MARINE CHARTER FOR THINGS","$750,319,097.00","462"
"2002","V125","VESSEL TOWING SERVICE","$4,566,294.00","40"
"2002","V126","SPACE TRANSP & LAUNCH","$190,696,765.00","45"
"2002","V127","SECURITY VEHICLE SERVICES","$816,795.59","23"
"2002","V129","OTHER VEHICLE CHARTER FOR THINGS","$5,685,958.00","133"
"2002","V211","AIR PASSENGER SERVICE","$12,803,945.83","187"
"2002","V212","MOTOR PASSENGER SERVICES","$33,526,560.51","488"
"2002","V213","RAIL PASSENGER SERVICE","$20,370,888.00","74"
"2002","V214","MARINE PASSENGER SERVICE","$32,431,869.00","30"
"2002","V221","PASSENGER AIR CHARTER SERVICE","$463,576,577.51","2,154"
"2002","V222","PASSENGER MOTOR CHARTER SERVICE","$19,568,990.15","480"
"2002","V223","PASSENGER RAIL CHARTER SERVICE","$6,165.00","3"
"2002","V224","PASSENGER MARINE CHARTER SERVICE","$3,911,512.00","55"
"2002","V225","AMBULANCE SERVICE","$36,968,744.79","383"
"2002","V226","TAXICAB SERVICES","$5,883,536.00","145"
"2002","V227","NAVIGATIONAL AID & PILOTAGE SVCS","$3,997,975.50","32"
"2002","V231","LODGING - HOTEL/MOTEL","$146,994,219.06","3,207"
"2002","V241","MILITARY PERSONNEL RECRUITMENT","$13,394,133.00","60"
"2002","V251","CIVILIAN PERSONNEL RECRUITMENT","$1,781,763.00","150"
"2002","V301","RELOCATION SERVICES","$61,114,811.47","1,390"
"2002","V302","TRAVEL AGENT SERVICES","$27,046,047.00","143"
"2002","V999","OTHER TRAVEL SVCS","$116,784,995.00","255"
"2002","W010","LEASE-RENT OF WEAPONS","$4,261,950.00","144"
"2002","W012","LEASE-RENT OF FIRE CONT EQ","$7,658,134.00","57"
"2002","W015","LEASE-RENT OF AIRCRAFT","$64,476,710.75","69"
"2002","W017","LEASE-RENT OF AIRCRAFT GROUND EQ","$622,780.53","7"
"2002","W018","LEASE-RENT OF SPACE VEHICLES","$120,668.00","2"
"2002","W019","LEASE-RENT OF SHIPS-SML CRAFT-DOCKS","$2,457,656.00","21"
"2002","W020","LEASE-RENT OF SHIP & MARINE EQ","$4,738,484.00","20"
"2002","W022","LEASE-RENT OF RAILWAY EQ","$576,061.00","6"
"2002","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$30,513,533.91","4,867"
"2002","W024","LEASE-RENT OF TRACTORS","$843,430.00","33"
"2002","W025","LEASE-RENT OF VEHICULAR EQ","$1,537,585.00","114"
"2002","W028","LEASE-RENT OF ENGINES & TURBINES","$79,400.00","2"
"2002","W029","LEASE-RENT OF ENGINE ACCESSORIES","$2,777.00","2"
"2002","W030","LEASE-RENT OF MECH POWER TRANS EQ","$189,805.00","9"
"2002","W034","LEASE-RENT OF METALWORK MACHINE","$840,975.00","3"
"2002","W035","LEASE-RENT OF SERVICE & TRADE EQ","$2,415,690.00","77"
"2002","W036","LEASE-RENT OF SP INDUSTRY MACHINERY","$15,153,368.69","301"
"2002","W037","LEASE-RENT OF AGRICULTURE MACHINE","$209,140.00","9"
"2002","W038","LEASE-RENT OF CONTRUCT EQ","$11,178,531.00","458"
"2002","W039","LEASE-RENT OF MATERIALS HANDLING EQ","$7,337,497.00","176"
"2002","W040","LEASE-RENT OF ROPE-CABLE-CHAIN","$5,358.00","1"
"2002","W041","LEASE-RENT OF REFRIGERATION - AC EQ","$9,146,664.00","33"
"2002","W042","LEASE-RENT OF FIRE-RESCUE-SAFETY EQ","$600,830.00","7"
"2002","W043","LEASE-RENT OF PUMPS & COMPRESSORS","$928,164.00","22"
"2002","W045","LEASE-RENT OF PLUMBING-HEATING EQ","$2,662,374.00","169"
"2002","W046","LEASE-RENT OF WATER PURIFICATION EQ","$1,317,011.00","53"
"2002","W047","LEASE-RENT OF PIPE-TUBING-HOSE","$99,859.00","3"
"2002","W049","LEASE-RENT OF MAINT REPAIR SHOP EQ","$66,600.00","1"
"2002","W051","LEASE-RENT OF HAND TOOLS","$56,649.00","3"
"2002","W053","LEASE-RENT OF HARDWARE & ABRASIVES","$939,750.00","3"
"2002","W054","LEASE-RENT OF PREFAB STRUCTURES","$4,168,694.00","65"
"2002","W056","LEASE-RENT OF CONTRUCT MATERIAL","$376,007.00","2"
"2002","W058","LEASE-RENT OF COMMUNICATION EQ","$136,688,912.00","347"
"2002","W059","LEASE-RENT OF ELECT-ELCT EQ","$95,731.00","16"
"2002","W060","LEASE-RENT OF FIBER OPTICS MAT","$86,911.00","1"
"2002","W061","LEASE-RENT OF POWER DISTRIBUTION EQ","$2,197,027.00","21"
"2002","W062","LEASE-RENT OF LIGHTING FIXTURES","$224,321.00","23"
"2002","W063","LEASE-RENT OF ALARM & SIGNAL SYSTEM","$1,934,943.00","17"
"2002","W065","LEASE-RENT OF MEDICAL-DENTAL-VET EQ","$6,514,214.00","96"
"2002","W066","LEASE-RENT OF INSTRUMENTS & LAB EQ","$2,237,816.00","47"
"2002","W067","LEASE-RENT OF PHOTOGRAPHIC EQ","$1,775,042.00","31"
"2002","W068","LEASE-RENT OF CHEMICAL PRODUCTS","$137,138.00","4"
"2002","W069","LEASE-RENT OF TRAINING AIDS-DEVICES","$2,210,264.00","12"
"2002","W070","LEASE-RENT OF ADP EQ & SUPPLIES","$36,927,666.96","452"
"2002","W071","LEASE-RENT OF FURNITURE","$1,352,460.48","27"
"2002","W072","LEASE-RENT OF HOUSEHOLD FURNISHINGS","$1,893,826.00","59"
"2002","W073","LEASE-RENT OF FOOD PREP-SERVING EQ","$448,526.00","9"
"2002","W074","LEASE-RENT OF OFFICE MACHINES","$31,445,388.98","516"
"2002","W075","LEASE-RENT OF OFFICE SUPPLIES","$549,447.00","20"
"2002","W076","LEASE-RENT OF BOOKS-MAPS-PUBS","$49,900.00","6"
"2002","W077","LEASE-RENT OF MUSICAL INST-RADIO-TV","$7,173.00","2"
"2002","W078","LEASE-RENT OF RECREATIONAL EQ","$133,307.00","10"
"2002","W079","LEASE-RENT OF CLEANING EQ","$104,839.00","9"
"2002","W081","LEASE-RENT OF CONTAINERS-PACKAGING","$513,184.00","25"
"2002","W083","LEASE-RENT OF TEXTILES-LEATHER-FURS","$396,286.00","9"
"2002","W084","LEASE-RENT OF CLOTHING - INDIVID EQ","$926,230.00","16"
"2002","W085","LEASE-RENT OF TOILETRIES","$2,387,412.00","55"
"2002","W088","LEASE-RENT OF LIVE ANIMALS","$2,640,700.00","6"
"2002","W089","LEASE-RENT OF SUBSISTENCE","$8,592.00","3"
"2002","W091","LEASE-RENT OF FUELS-LUBRICANTS-OILS","$0.00","1"
"2002","W099","LEASE-RENT OF MISC EQ","$48,631,760.08","1,161"
"2002","X111","LEASE/RENTAL OF OFFICE BUILDINGS","$2,394,466,766.73","14,634"
"2002","X112","LEASE-RENT OF CONF SPACE & FAC","$10,889,857.28","274"
"2002","X119","LEASE-RENT OF OTHER ADMIN-SVC BLDGS","$12,810,062.40","168"
"2002","X127","LEASE-RENT OF ELCT & COMM SYS FAC","$491,552.00","41"
"2002","X129","LEASE-RENT OF OTHER AIRFIELD STRUCT","$2,277,580.00","29"
"2002","X131","LEASE/RENTAL OF SCHOOLS","$314,342.00","11"
"2002","X139","LEASE-RENT OF OTHER EDUCATIONAL BLD","$1,552,243.81","14"
"2002","X141","LEASE-RENT OF HOSPITALS & INFIRMARY","$1,886,000.00","14"
"2002","X142","LEASE-RENT OF LABS & CLINICS","$37,567,159.83","384"
"2002","X149","LEASE-RENT OF OTHER HOSPITAL BLDGS","$5,710,000.00","64"
"2002","X152","LEASE-RENT OF MAINT BLDGS","$176,000.00","4"
"2002","X153","LEASE-RENT OF PRODUCTION BLDGS","$194,000.00","2"
"2002","X154","LEASE-RENT OF SHIP CONST-REP FAC","$1,440,792.00","3"
"2002","X159","LEASE-RENT OF OTHER INDUSTRIAL BLDG","$77,000.00","2"
"2002","X161","LEASE-RENT OF FAMILY HOUSING","$5,748,146.00","44"
"2002","X162","LEASE-RENT OF RECREATIONAL BLDGS","$385,279.00","7"
"2002","X163","LEASE-RENT OF TROOP HOUSING","$6,831,655.00","45"
"2002","X164","LEASE/RENTAL OF DINING FACILITIES","$285,869.00","4"
"2002","X165","LEASE-RENT OF RELIGIOUS","$26,000.00","2"
"2002","X166","LEASE/RENTAL OF PENAL FACILITIES","$10,019,418.45","4"
"2002","X169","LEASE-RENT OF OTHER RESIDENTIAL BLD","$6,771,648.88","96"
"2002","X172","LEASE-RENT OF FOOD STORAGE BLDGS","$17,805,064.00","33"
"2002","X173","LEASE-RENT OF FUEL STORAGE BLDGS","$48,625,140.00","94"
"2002","X174","LEASE-RENT OF OPEN STORAGE FAC","$4,814,000.00","48"
"2002","X179","LEASE-RENT OF OTHER WAREHOUSE BLDGS","$5,841,655.00","72"
"2002","X182","LEASE-RENT OF R&D GOGO FACILITIES","$50,000.00","1"
"2002","X191","LEASE-RENT OF EXHIBITION BUILDINGS","$2,416,159.00","13"
"2002","X192","LEASE-RENT OF TEST BUILDINGS","$27,000.00","1"
"2002","X199","LEASE-RENT OF MISC BLDGS","$28,610,688.00","196"
"2002","X211","LEASE/RENTAL OF DAMS","$52,560.00","1"
"2002","X222","LEASE-RENT OF HWYS-RDS-STS-BRDGS-RA","$145,000.00","2"
"2002","X224","LEASE-RENT OF PARKING FACILITIES","$4,737,282.00","92"
"2002","X236","LEASE-RENT OF EPG - PETROLEUM","$320,000.00","9"
"2002","X239","LEASE-RENT OF EPG - OTHER","$38,203.00","6"
"2002","X241","LEASE-RENT OF FUEL SUPPLY","$4,083,632.00","3"
"2002","X244","LEASE-RENT OF SEWAGE & WASTE","$573,556.00","27"
"2002","X245","LEASE-RENT OF WATER SUPPLY","$430,681.00","6"
"2002","X249","LEASE/RENTAL OF OTHER UTILITIES","$1,763,000.00","17"
"2002","X291","LEASE-RENT OF RECREA NON-BLDG STRUC","$1,065,496.00","13"
"2002","X292","LEASE-RENT OF EXHIBIT (NON-BLDG)","$173,700.00","8"
"2002","X293","LEASE-RENT OF UNIMPROVED REAL PROP","$26,000.00","25"
"2002","X294","LEASE-RENT OF WASTE TRMT-STORE FAC","$92,178.00","3"
"2002","X299","LEASE-RENT OF ALL OTH NON-BLDG FACS","$60,397,451.00","111"
"2002","X300","LEASE-RENT OF RESTORATION","$1,271,230.00","14"
"2002","Y111","CONSTRUCTION OF OFFICE BUILDINGS","$1,775,484,494.16","2,426"
"2002","Y112","CONSTRUCT/CONF SPACE & FAC","$10,980,122.00","104"
"2002","Y119","CONSTRUCT/OTHER ADMIN & SVCS BLDGS","$1,107,901,735.47","2,734"
"2002","Y121","CONSTRUCT/AIR TRAFFIC CONT TOWERS","$28,947,288.00","118"
"2002","Y122","CONSTRUCT/AIR TRAFFIC TRAINING FAC","$81,245,749.00","12"
"2002","Y123","CONSTRUCT/RADAR & NAVIGATIONAL FAC","$4,976,405.00","40"
"2002","Y124","CONSTRUCTION OF AIRPORT RUNWAYS","$87,765,689.00","167"
"2002","Y125","CONSTRUCTION OF AIRPORT TERMINALS","$21,475,836.00","9"
"2002","Y126","CONSTRUCT/MISSILE SYSTEM FACILITIES","$48,873,654.00","30"
"2002","Y127","CONSTRUCT/ELCT & COMM SYSTEM FAC","$57,288,839.00","175"
"2002","Y129","CONSTRUCT/OTHER AIRFIELD STRUCTURES","$190,642,535.00","513"
"2002","Y131","CONSTRUCTION OF SCHOOLS","$39,022,801.00","77"
"2002","Y139","CONSTRUCT/OTHER EDUCATIONAL BLDGS","$134,216,087.00","156"
"2002","Y141","CONSTRUCT/HOSPITALS & INFIRMARIES","$208,009,958.31","259"
"2002","Y142","CONSTRUCT/LABORATORIES & CLINICS","$150,122,021.32","326"
"2002","Y149","CONSTRUCT/OTHER HOSPITAL BLDGS","$86,768,517.38","191"
"2002","Y151","CONSTRUCT/AMMUNITION FACILITIES","$88,108,029.00","165"
"2002","Y152","CONSTRUCT/MAINT BLDGS","$150,292,679.00","471"
"2002","Y153","CONSTRUCT/PRODUCTION BLDGS","$95,864,673.00","32"
"2002","Y154","CONSTRUCT/SHIP CONSTR & REP FAC","$29,741,200.00","180"
"2002","Y155","CONSTRUCT/TANK AUTOMOTIVE FAC","$41,205,918.00","14"
"2002","Y159","CONSTRUCT/OTHER INDUSTRIAL BLDGS","$227,386,183.32","518"
"2002","Y161","CONSTRUCT/FAMILY HOUSING","$437,780,826.00","776"
"2002","Y162","CONSTRUCT/RECREATIONAL BLDGS","$199,464,516.00","294"
"2002","Y163","CONSTRUCT/TROOP HOUSING","$711,909,157.00","679"
"2002","Y164","CONSTRUCTION OF DINING FACILITIES","$23,303,924.00","151"
"2002","Y165","CONSTRUCT/RELIGIOUS FACILITIES","$3,673,602.00","13"
"2002","Y166","CONSTRUCTION OF PENAL FACILITIES","$359,707,733.00","176"
"2002","Y169","CONSTRUCT/OTHER RESIDENTIAL BLDGS","$111,519,676.00","201"
"2002","Y171","CONSTRUCT/AMMUNITION STORAGE BLDG","$2,368,108.00","26"
"2002","Y173","CONSTRUCT/FUEL STORAGE BLDGS","$7,611,305.00","35"
"2002","Y174","CONSTRUCT/OPEN STORAGE FACILITIES","$1,919,886.00","45"
"2002","Y179","CONSTRUCT/OTHER WAREHOUSE BLDGS","$78,234,535.00","229"
"2002","Y181","CONSTRUCT/R&D - GOCO FACILITIES","$648,525,699.89","38"
"2002","Y182","CONSTRUCT/R&D - GOGO FACILITIES","$19,431,140.00","97"
