"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"1991","Y222","CONSTRUCT/HIGHWAYS-RDS-STS-BRDGS-RA","$715,300,000.00","1,599"
"1991","Y223","CONSTRUCT/TUNNEL & SUBSURF STRUCT","$30,460,000.00","44"
"1991","Y224","CONSTRUCT/PARKING FACILITIES","$17,118,000.00","109"
"1991","Y231","CONSTRUCT/EPG - COAL","$32,000.00","1"
"1991","Y232","CONSTRUCT/EPG - GAS","$22,000.00","3"
"1991","Y233","CONSTRUCT/EPG - GEOTHERMAL","$185,000.00","2"
"1991","Y234","CONSTRUCT/EPG - HYDRO","$6,574,000.00","23"
"1991","Y236","CONSTRUCT/EPG - PETROLEUM","$599,000.00","4"
"1991","Y239","CONSTRUCT/EPG - OTHER INCL TRANSM","$29,059,000.00","135"
"1991","Y241","CONSTRUCT/FUEL SUPPLY","$50,580,000.00","112"
"1991","Y242","CONSTRUCT/HEATING & COOLING PLANTS","$18,614,000.00","82"
"1991","Y243","CONSTRUCT/POLLUTE ABATEMENT & CONTR","$9,158,000.00","46"
"1991","Y244","CONSTRUCT/SEWAGE & WASTE","$56,265,000.00","265"
"1991","Y245","CONSTRUCT/WATER SUPPLY","$62,950,000.00","391"
"1991","Y249","CONSTRUCTION OF OTHER UTILITIES","$62,715,000.00","330"
"1991","Y291","CONSTRUCT/REC NON-BLDG STRUCTS","$36,076,000.00","335"
"1991","Y292","CONSTRUCT/EXHIBIT (NON-BLDG)","$346,000.00","16"
"1991","Y293","CONSTRUCT/UNIMPROVED REAL PROP","$12,754,000.00","57"
"1991","Y294","CONSTRUCT/WASTE TRMT-STORE FAC","$8,077,000.00","65"
"1991","Y299","CONTRUCT/ALL OTHER NON-BLDG FACS","$831,674,000.00","2,149"
"1991","Y300","CONSTRUCT/RESTORATION","$14,586,000.00","107"
"1991","Z111","MAINT-REP-ALT/OFFICE BLDGS","$1,482,190,843.54","12,128"
"1991","Z112","MAINT-REP-ALT/CONF SPACE & FAC","$1,024,000.00","38"
"1991","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS","$311,463,000.00","4,104"
"1991","Z121","MAINT-REP-ALT/AIR TRAFFIC TOWERS","$7,518,000.00","138"
"1991","Z122","MAINT-REP-ALT/AIR TRAFFIC TNG FAC","$8,091,000.00","47"
"1991","Z123","MAINT-REP-ALT/RADAR & NAV FAC","$22,479,000.00","187"
"1991","Z124","MAINT-REP-ALT/AIRPORT RUNWAYS","$103,685,000.00","396"
"1991","Z125","MAINT-REP-ALT/AIRPORT TERMINALS","$9,595,000.00","60"
"1991","Z126","MAINT-REP-ALT/MISSILE SYSTEMS FAC","$7,598,000.00","79"
"1991","Z127","MAINT-REP-ALT/ELCT & COMM SYS FAC","$38,574,000.00","210"
"1991","Z129","MAINT-REP-ALT/OTH AIRFIELD STRUCT","$77,107,000.00","534"
"1991","Z131","MAINT-REP-ALT/SCHOOLS","$25,857,000.00","237"
"1991","Z139","MAINT-REP-ALT/OTHER EDUCATIONAL BLD","$34,258,000.00","277"
"1991","Z141","MAINT-REP-ALT/HOSPITALS & INFIRMARY","$172,637,000.00","1,177"
"1991","Z142","MAINT-REP-ALT/LABS & CLINICS","$32,986,000.00","251"
"1991","Z149","MAINT-REP-ALT/OTHER HOSPITAL BLDGS","$46,340,000.00","429"
"1991","Z151","MAINT-REP-ALT/AMMUNITION FACILITIES","$13,532,000.00","93"
"1991","Z152","MAINT-REP-ALT/MAINT BLDGS","$116,019,000.00","892"
"1991","Z153","MAINT-REP-ALT/PRODUCTION BLDGS","$33,055,000.00","188"
"1991","Z154","MAINT-REP-ALT/SHIP CONST-REPAIR FAC","$11,053,000.00","46"
"1991","Z155","MAINT-REP-ALT/TANK AUTOMOTIVE FAC","$2,785,000.00","37"
"1991","Z159","MAINT-REP-ALT/OTHER INDUSTRIAL BLDG","$136,156,000.00","1,106"
"1991","Z161","MAINT-REP-ALT/FAMILY HOUSING","$554,752,000.00","8,857"
"1991","Z162","MAINT-REP-ALT/RECREATIONAL BLDGS","$33,090,000.00","449"
"1991","Z163","MAINT-REP-ALT/TROOP HOUSING","$150,769,000.00","621"
"1991","Z164","MAINT-REP-ALT/DINING FACILITIES","$36,016,000.00","284"
"1991","Z165","MAINT-REP-ALT/RELIGIOUS FACILITIES","$4,438,000.00","70"
"1991","Z166","MAINT-REP-ALT/PENAL FACILITIES","$3,151,000.00","54"
"1991","Z169","MAINT-REP-ALT/OTHER RESIDENTIAL BLD","$61,316,000.00","1,647"
"1991","Z171","MAINT-REP-ALT/AMMO STORAGE BLDGS","$7,691,000.00","72"
"1991","Z172","MAINT-REP-ALT/FOOD STORAGE BLDGS","$6,561,000.00","59"
"1991","Z173","MAINT-REP-ALT/FUEL STORAGE BLDGS","$10,435,000.00","111"
"1991","Z174","MAINT-REP-ALT/OPEN STORAGE FAC","$4,608,000.00","58"
"1991","Z179","MAINT-REP-ALT/OTHER WAREHOUSE BLDGS","$67,383,000.00","680"
"1991","Z181","MAINT-REP-ALT/R&D GOCO FACILITIES","$9,876,000.00","86"
"1991","Z182","MAINT-REP-ALT/R&D GOGO FACILITIES","$79,857,000.00","622"
"1991","Z183","MAINT-REP-ALT/R&D GOCO ENVIR LABS","$1,001,000.00","7"
"1991","Z184","MAINT-REP-ALT/R&D GOGO ENVIR LABS","$178,000.00","3"
"1991","Z191","MAINT-REP-ALT/EXHIBITION BUILDINGS","$33,580,000.00","258"
"1991","Z192","MAINT-REP-ALT/TEST BUILDINGS","$10,576,000.00","114"
"1991","Z199","MAINT-REP-ALT/MISC BLDGS","$657,141,000.00","7,072"
"1991","Z211","MAINT-REP-ALT/DAMS","$47,494,000.00","143"
"1991","Z212","MAINT-REP-ALT/CANALS","$4,547,000.00","23"
"1991","Z213","MAINT-REP-ALT/MINE FIRE CONT","$655,000.00","9"
"1991","Z214","MAINT-REP-ALT/MINE SUBSIDENCE CONT","$518,000.00","25"
"1991","Z215","MAINT-REP-ALT/SURFACE MINE RECLAM","$3,522,000.00","51"
"1991","Z216","MAINT-REP-ALT/DREDGING","$55,379,000.00","142"
"1991","Z219","MAINT-REP-ALT/OTHER CONSV STRUCTURE","$99,490,000.00","657"
"1991","Z221","MAINT-REP-ALT/AIRPORT SERVICE ROADS","$28,391,000.00","75"
"1991","Z222","MAINT-REP-ALT/HWYS-RDS-STS-BRDGS-RA","$280,749,000.00","2,224"
"1991","Z223","MAINT-REP-ALT/TUNNELS-SUBSURF STRUC","$44,157,000.00","27"
"1991","Z224","MAINT-REP-ALT/PARKING FACILITIES","$26,509,000.00","359"
"1991","Z231","MAINT-REP-ALT/EPG - COAL","$147,000.00","6"
"1991","Z232","MAINT-REP-ALT/EPG - GAS","$1,392,000.00","17"
"1991","Z233","MAINT-REP-ALT/EPG - GEOTHERMAL","$199,000.00","1"
"1991","Z234","MAINT-REP-ALT/EPG - HYDRO","$5,725,000.00","47"
"1991","Z235","MAINT-REP-ALT/EPG - NUCLEAR","$1,451,000.00","16"
"1991","Z236","MAINT-REP-ALT/EPG - PETROLEUM","$1,916,000.00","13"
"1991","Z239","MAINT-REP-ALT/EPG - OTHER","$24,719,000.00","134"
"1991","Z241","MAINT-REP-ALT/FUEL SUPPLY","$40,695,000.00","336"
"1991","Z242","MAINT-REP-ALT/HEATING & COOL PLANTS","$48,393,000.00","434"
"1991","Z243","MAINT-REP-ALT/POLLUTION ABATEMENT","$20,203,000.00","57"
"1991","Z244","MAINT-REP-ALT/SEWAGE & WASTE","$47,156,000.00","349"
"1991","Z245","MAINT-REP-ALT/WATER SUPPLY","$55,866,000.00","393"
"1991","Z249","MAINT-REP-ALT/OTHER UTILITIES","$144,828,000.00","790"
"1991","Z291","MAINT-REP-ALT/RECREA NON-BLDG STRUC","$22,937,000.00","303"
"1991","Z292","MAINT-REP-ALT/EXHIBIT (NON-BLDG)","$604,000.00","25"
"1991","Z293","MAINT-REP-ALT/UNIMPROVED REAL PROP","$12,867,000.00","106"
"1991","Z294","MAINT-REP-ALT/WASTE TRMT-STORE FAC","$9,467,000.00","75"
"1991","Z299","MAINT, REP/ALTER/ALL OTHER","$450,466,000.00","4,299"
"1991","Z300","MAINT, REP-ALT/RESTORATION","$34,525,000.00","751"
"1991",,,"$0.00","6"
"1992","1005","GUNS, THROUGH 30 MM","$185,672,000.00","376"
"1992","1010","GUNS, OVER 30 MM UP TO 75 MM","$23,946,000.00","27"
"1992","1015","GUNS, 75 MM THROUGH 125 MM","$80,098,000.00","114"
"1992","1020","GUNS OVER 125 MM THROUGH 150 MM","$59,400,000.00","22"
"1992","1025","GUNS OVER 150 MM THROUGH 200 MM","$18,489,000.00","61"
"1992","1030","GUNS OVER 200 MM THROUGH 300 MM","$167,000.00","6"
"1992","1035","GUNS, OVER 300 MM","$5,000.00","2"
"1992","1040","CHEMICAL WEAPONS AND EQUIPMENT","$1,130,000.00","13"
"1992","1045","LAUNCHERS, TORPEDO AND DEPTH CHARGE","$34,681,000.00","10"
"1992","1055","LAUNCHERS, ROCKET AND PYROTECHNIC","$35,780,000.00","28"
"1992","1070","NETS AND BOOMS, ORDNANCE","$207,000.00","3"
"1992","1075","DEGAUSSING & MINE SWEEPING EQUIPMEN","$5,645,000.00","71"
"1992","1080","CAMOUFLAGE AND DECEPTION EQUIPMENT","$8,789,000.00","9"
"1992","1090","WPNS ASSY INTERCHANGE BETWN 2/MORE","$989,000.00","10"
"1992","1095","MISCELLANEOUS WEAPONS","$227,554,000.00","121"
"1992","1105","NUCLEAR BOMBS","$94,000.00","2"
"1992","1110","NUCLEAR PROJECTILES","$1,869,000.00","4"
"1992","1115","NUCLEAR WARHEADS & WARHEAD SECTIONS","-$3,835,000.00","6"
"1992","1135","FUZING & FIRING DEVICES, NUCLEAR OR","$1,108,000.00","8"
"1992","1140","NUCLEAR COMPONENTS","$20,175,510.00","23"
"1992","1145","EXPLOSIVE & PYROTECHNIC COMPS, NUCL","$280,000.00","1"
"1992","1190","SPEC TEST & HANDLING EQ, NUCLEAR EQ","$23,677,000.00","26"
"1992","1195","MISCELLANEOUS NUCLEAR ORDNANCE","-$1,481,000.00","6"
"1992","1210","FIRE CONTROL DIRECTORS","$5,254,000.00","14"
"1992","1220","FIRE CONT COMPUTING SIGHTS & DEVICE","$16,879,000.00","39"
"1992","1230","FIRE CONTROL SYSTEMS, COMPLETE","$40,563,000.00","55"
"1992","1240","OPTICAL SIGHTING & RANGING EQUIPMEN","$144,003,000.00","94"
"1992","1250","FIRE CONTROL STABILIZING MECHANISMS","$4,000,000.00","6"
"1992","1260","FIRE CONT DESIGNATING-INDICATING EQ","$104,794,000.00","30"
"1992","1265","FIRE CONT EQ EXCEPT AIRBORNE","$29,190,000.00","60"
"1992","1270","AIRCRAFT GUNNERY FIRE CONT COMPS","$180,947,000.00","241"
"1992","1280","AIRCRAFT BOMBING FIRE CONT COMPS","$30,059,000.00","71"
"1992","1285","FIRE CONT RADAR EQ EXCEPT AIRBORNE","$15,696,000.00","155"
"1992","1287","FIRE CONTROL SONAR EQUIPMENT","$15,769,000.00","37"
"1992","1290","MISC FIRE CONT EQUIPMENT","$46,315,000.00","148"
"1992","1305","AMMUNITION, THROUGH 30 MM","$228,257,000.00","497"
"1992","1310","AMMUNITION, OVER 30 MM UP TO 75 MM","$33,034,000.00","36"
"1992","1315","AMMUNITION, 75 MM THROUGH 125 MM.","$471,618,000.00","91"
"1992","1320","AMMUNITION, OVER 125 MM","$184,283,000.00","89"
"1992","1325","BOMBS","$396,070,000.00","73"
"1992","1330","GRENADES","$46,594,000.00","16"
"1992","1336","GUIDED MSL WARHDS-EXPLOSIVE COMPS","$14,792,000.00","24"
"1992","1337","MSL & SPACE VEH EXPLOSIVE PROPULSN","$21,074,000.00","10"
"1992","1338","MSL & SPACE VEH INERT PROPULSION","$5,796,000.00","12"
"1992","1340","ROCKETS & ROCKET AMMUNITION","$89,161,000.00","73"
"1992","1345","LAND MINES","$52,603,000.00","48"
"1992","1350","UNDERWATER MINE INERT COMPONENTS","$11,691,000.00","12"
"1992","1351","UNDERWATER MINE EXPLOSIVE COMPS","$2,136,000.00","11"
"1992","1355","TORPEDO INERT COMPONENTS","$114,985,000.00","75"
"1992","1356","TORPEDO EXPLOSIVE COMPONENTS","$25,979,000.00","13"
"1992","1365","MILITARY CHEMICAL AGENTS","$2,498,000.00","3"
"1992","1370","PYROTECHNICS","$59,935,000.00","73"
"1992","1375","DEMOLITION MATERIALS","$36,356,000.00","40"
"1992","1376","BULK EXPLOSIVES","$25,584,000.00","14"
"1992","1377","CARTRIDGE & PROPELLANT DEVICES","$52,935,000.00","279"
"1992","1385","SURFACE EXPLOSIVE ORD DISPOSAL TOOL","$5,101,000.00","24"
"1992","1386","UNDERWATER EXPLOSIVE ORD DISPOSAL","$1,946,000.00","6"
"1992","1390","FUZES AND PRIMERS","$166,480,000.00","72"
"1992","1395","MISCELLANEOUS AMMUNITION","$1,369,000.00","11"
"1992","1398","AMMUNITION HANDLING & SERVICING EQ","$5,401,000.00","18"
"1992","1410","GUIDED MISSILES","$1,457,551,000.00","208"
"1992","1420","GUIDED MISSILE COMPONENTS","$1,128,567,000.00","455"
"1992","1425","GUIDED MISSILE SYSTEMS, COMPLETE","$858,235,000.00","168"
"1992","1427","GUIDED MISSILE SUBSYSTEMS","$207,757,000.00","158"
"1992","1430","GUIDED MISSILE REMOTE CONT SYSTEMS","$129,402,000.00","182"
"1992","1440","LAUNCHERS, GUIDED MISSILE","$467,033,000.00","249"
"1992","1450","GUIDED MISSILE HANDLING SERVICE EQ","$186,205,000.00","77"
"1992","1510","AIRCRAFT, FIXED WING","$6,399,303,000.00","422"
"1992","1520","AIRCRAFT, ROTARY WING","$1,901,689,000.00","125"
"1992","1550","DRONES","$155,012,000.00","22"
"1992","1560","AIRFRAME STRUCTURAL COMPONENTS","$1,200,810,000.00","1,943"
"1992","1610","AIRCRAFT PROPELLERS AND COMPONENTS","$23,116,000.00","94"
"1992","1615","HELICOPTER ROTOR BLADES-DRIVE MECH","$216,482,000.00","495"
"1992","1620","AIRCRAFT LANDING GEAR COMPONENTS","$40,535,000.00","246"
"1992","1630","AIRCRAFT WHEEL AND BRAKE SYSTEMS","$40,461,000.00","212"
"1992","1650","AIRCRAFT HYDRAULIC VACUUM DE-ICING","$83,484,000.00","572"
"1992","1660","AIRCRAFT AIR CONDITION HEATING EQ","$57,098,000.00","397"
"1992","1670","PARACHUTE RECOVER SYS & TIE DOWN EQ","$40,318,000.00","179"
"1992","1680","MISCL AIRCRAFT ACCESSORIES COMPS","$736,764,000.00","1,233"
"1992","1710","AIRCRAFT LANDING EQUIPMENT","$53,964,000.00","62"
"1992","1720","AIRCRAFT LAUNCHING EQUIPMENT","$8,206,000.00","54"
"1992","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","$81,736,000.00","306"
"1992","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","$25,672,000.00","26"
"1992","1810","SPACE VEHICLES","$379,407,000.00","130"
"1992","1820","SPACE VEHICLE COMPONENTS","$336,432,000.00","113"
"1992","1830","SPACE VEHICLE REMOTE CONT SYSTEMS","$52,389,000.00","19"
"1992","1840","SPACE VEHICLE LAUNCHERS","$112,788,000.00","30"
"1992","1850","SPACE VEHICLE HANDLING & SERVICE EQ","$252,000.00","4"
"1992","1900","Frigates and Corvettes","$25,057,000.00","2"
"1992","1901","AIRCRAFT CARRIERS","$9,852,000.00","10"
"1992","1902","CRUISERS","$25,466,000.00","62"
"1992","1903","DESTROYERS","$1,774,218,000.00","67"
"1992","1904","SUBMARINES","$68,126,000.00","76"
"1992","1905","COMBAT SHIPS AND LANDING VESSELS","-$2,124,000.00","5"
"1992","1906","MINELAYERS ADN MINESWEEPERS","$200,283,000.00","29"
"1992","1907","LANDING CRAFT","$184,998,000.00","29"
"1992","1908","TORPEDO BOATS AND GUN BOATS","$3,591,000.00","16"
"1992","1910","TRANSPORT VESSELS-PASSENGER & TROOP","$6,183,000.00","12"
"1992","1911","AMPHIBIOUS ASSAULT SHIPS","$809,647,000.00","28"
"1992","1915","CARGO AND TANKER VESSELS","$207,920,000.00","24"
"1992","1920","FISHING VESSELS","$902,000.00","6"
"1992","1921","TUGS AND TOWBOATS","$9,642,000.00","3"
"1992","1925","SPECIAL SERVICE VESSELS","$54,538,000.00","19"
"1992","1929","RESCUE VESSELS","-$505,000.00","13"
"1992","1930","BARGES AND LIGHTERS, CARGO","$569,000.00","9"
"1992","1935","BARGES & LIGHTERS SPECIAL PURPOSE","$32,218,000.00","17"
"1992","1940","SMALL CRAFT","$42,175,000.00","86"
"1992","1945","PONTOONS AND FLOATING DOCKS","$40,463,000.00","23"
"1992","1955","DREDGES","$276,000.00","3"
"1992","1990","MISCELLANEOUS VESSELS","$22,800,000.00","54"
"1992","2010","SHIP AND BOAT PROPULSION COMPONENTS","$68,875,000.00","119"
"1992","2020","RIGGING AND RIGGING GEAR","$1,317,000.00","9"
"1992","2030","DECK MACHINERY","$3,567,000.00","24"
"1992","2040","MARINE HARDWARE AND HULL ITEMS","$30,113,000.00","169"
"1992","2050","BUOYS","$12,853,000.00","57"
"1992","2090","MISC SHIP & MARINE EQ","$57,445,000.00","270"
"1992","2210","LOCOMOTIVES","$2,797,000.00","6"
"1992","2220","RAIL CARS","$13,504,000.00","7"
"1992","2230","RAILROAD RIGHT OF WAY CONSTR EQ","$955,000.00","3"
"1992","2240","LOCOMOTIVE & RAIL CAR ACCESSORIES","$6,917,000.00","9"
"1992","2250","TRACK MATERIAL, RAILROAD","$6,202,000.00","10"
"1992","2305","GROUND EFFECT VEHICLES","$37,512,000.00","34"
"1992","2310","PASSENGER MOTOR VEHICLES","$852,975,000.00","384"
"1992","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$1,060,729,000.00","412"
"1992","2330","TRAILERS","$168,603,000.00","228"
"1992","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$3,251,000.00","63"
"1992","2350","COMBAT ASSAULT & TACTICAL VEH","$376,279,000.00","123"
"1992","2410","TRACTORS, FULL TRACKED, LOW SPEED","$21,932,000.00","70"
"1992","2420","TRACTORS, WHEELED","$8,403,000.00","86"
"1992","2430","TRACTORS, FULL TRACKED, HIGH SPEED","$792,000.00","5"
"1992","2510","VEH CAB BODY FRAME STRUCTURAL COMP","$118,924,000.00","314"
"1992","2520","VEH POWER TRANSMISSION COMPONENTS","$91,553,000.00","265"
"1992","2530","VEH BRAKE STEERING AXLE WHEEL COMP","$96,704,000.00","319"
"1992","2540","VEHICULAR FURNITURE AND ACCESSORIES","$64,096,000.00","301"
"1992","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$60,025,000.00","359"
"1992","2610","TIRES & TUBES PNEUMATIC EXCEPT AIR","$55,289,000.00","208"
"1992","2620","TIRES & TUBES PNEUMATIC AIRCRAFT","$28,898,000.00","65"
"1992","2630","TIRES, SOLID AND CUSHION","$15,420,000.00","13"
"1992","2640","TIRES & TUBES REBUILDING-REP MTL","$15,150,000.00","43"
"1992","2805","GAS RECIPROCATING ENG - EXCEPT AIR","$4,947,000.00","32"
"1992","2810","GAS RECIPROCATING ENG - AIRCRAFT","$669,000.00","7"
"1992","2815","DIESEL ENGINES AND COMPONENTS","$83,457,000.00","412"
"1992","2820","STEAM ENGINES RECIPROCATING & COMPS","$658,000.00","3"
"1992","2825","STEAM TURBINES AND COMPONENTS","$39,461,000.00","111"
"1992","2830","WATER TURBINES,WATER WHEELS & COMPS","$5,185,000.00","29"
"1992","2835","GAS TURBINES & JET ENG EXCEPT AIR","$126,448,000.00","302"
"1992","2840","GAS TURBINES & JET ENGINES AIRCRAFT","$2,106,486,000.00","1,875"
"1992","2845","ROCKET ENGINES AND COMPONENTS","$441,529,000.00","30"
"1992","2850","GASOLINE ROTORY ENGINES & COMPS","$26,582,000.00","3"
"1992","2895","MISC ENGINES & COMPONENTS","$26,173,000.00","29"
"1992","2910","ENGINE FUEL SYS COMPONENTS NONAIR","$20,727,000.00","167"
"1992","2915","ENGINE FUEL SYSTEM COMPONENTS AIR","$66,357,000.00","475"
"1992","2920","ENGINE ELECT SYS COMPS NONAIRCRAFT","$29,222,000.00","108"
"1992","2925","ENGINE ELECT SYS COMPS - AIRCRAFT","$17,853,000.00","122"
"1992","2930","ENGINE COOLING SYS COMPS - NONAIR","$9,656,000.00","67"
"1992","2935","ENGINE COOLING SYS COMPONENTS - AIR","$2,032,000.00","13"
"1992","2940","ENGINE AIR & OIL FILTERS - NONAIR","$4,434,000.00","53"
"1992","2945","ENGINE AIR & OIL FILTERS - AIR","$1,341,000.00","24"
"1992","2950","TURBOSUPERCHARGERS AND COMPONENTS","$2,267,000.00","13"
"1992","2990","MISC ENGINE ACCESSORIES - NONAIR","$5,937,000.00","78"
"1992","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","$39,571,000.00","244"
"1992","3010","TORQUE CONVERTERS & SPEED CHANGERS","$22,375,000.00","162"
"1992","3020","GEAR PULLEY SPROCKET & TRAN CHAIN","$23,482,000.00","229"
"1992","3030","BELTING DRIVE BELTS FAN BELTS & ACC","$753,000.00","12"
"1992","3040","MISC POWER TRANSMISSION EQ","$38,864,000.00","409"
"1992","3110","BEARINGS, ANTIFRICTION, UNMOUNTED","$56,275,000.00","402"
"1992","3120","BEARINGS, PLAIN, UNMOUNTED","$23,120,000.00","190"
"1992","3130","BEARINGS, MOUNTED","$2,686,000.00","40"
"1992","3210","SAWMILL AND PLANING MILL MACHINERY","$195,000.00","5"
"1992","3220","WOODWORKING MACHINES","$2,647,000.00","25"
"1992","3230","TOOLS - ATTACHS FOR WOODWORK MACH","$293,000.00","3"
"1992","3405","SAWS AND FILING MACHINES","$3,123,000.00","27"
"1992","3408","MACHING CENTERS & WAY-TYPE MACHINES","$15,132,000.00","26"
"1992","3410","ELECT & ULTRASONIC EROSION MACHINES","$3,419,000.00","14"
"1992","3411","BORING MACHINES.","$15,248,000.00","15"
"1992","3412","BROACHING MACHINES","$3,788,000.00","2"
"1992","3413","DRILLING AND TAPPING MACHINES","$2,248,000.00","15"
"1992","3414","GEAR CUTTING AND FINISHING MACHINES","$314,000.00","4"
"1992","3415","GRINDING MACHINES","$11,789,000.00","43"
"1992","3416","LATHES","$24,595,000.00","87"
"1992","3417","MILLING MACHINES","$13,994,000.00","86"
"1992","3418","PLANERS AND SHAPERS","$31,000.00","2"
"1992","3419","MISCELLANEOUS MACHINE TOOLS","$1,910,000.00","20"
"1992","3422","ROLLING MILLS AND DRAWING MACHINES","$414,000.00","3"
"1992","3424","METAL HEAT TREATING EQ","$2,547,000.00","22"
"1992","3426","METAL FINISHING EQUIPMENT","$2,160,000.00","15"
"1992","3431","ELECTRIC ARC WELDING EQUIPMENT","-$15,214,000.00","31"
"1992","3432","ELECTRIC RESISTANCE WELDING EQ","$103,000.00","4"
"1992","3433","GAS WELD HEAT CUT - METALIZING EQ","$3,978,000.00","14"
"1992","3436","WELDING POSITIONERS & MANIPULATORS","$168,000.00","2"
"1992","3438","MISCELLANEOUS WELDING EQUIPMENT","$593,000.00","8"
"1992","3439","MISC WELD SOLDER & BRAZING SUPPLY","$4,104,000.00","58"
"1992","3441","BENDING AND FORMING MACHINES","$2,355,000.00","27"
"1992","3442","HYDRAULIC/PNEUMATIC POWER PRESS DR","$13,275,000.00","36"
"1992","3443","MECHANICAL PRESSES, POWER DRIVEN","$798,000.00","7"
"1992","3445","PUNCHING AND SHEARING MACHINES","$2,588,000.00","36"
"1992","3446","FORGING MACHINERY AND HAMMERS","$430,000.00","2"
"1992","3447","WIRE & METAL RIBBON FORMING MACHS","$230,000.00","1"
"1992","3448","RIVETING MACHINES","$47,000.00","1"
"1992","3449","MSC SECONDARY METAL FORM-CUT MACH","$1,056,000.00","12"
"1992","3450","MACHINE TOOLS, PORTABLE","$997,000.00","6"
"1992","3455","CUTTING TOOLS FOR MACHINE TOOLS","$565,000.00","12"
"1992","3456","SECONDARY METAL MACH-CUTTING TOOLS","$141,000.00","2"
"1992","3460","MACHINE TOOL ACCESSORIES","$1,253,000.00","20"
"1992","3465","PRODUCTION JIGS FIXTURES & TEMPLATE","$357,000.00","3"
"1992","3470","MACHINE SHOP SETS KITS & OUTFITS","$320,000.00","3"
"1992","3510","LAUNDRY AND DRY CLEANING EQUIPMENT","$38,238,000.00","541"
"1992","3530","IND SEW MACH & MOBILE TEXTILE SHOPS","$287,000.00","9"
"1992","3540","WRAPPING AND PACKAGING MACHINERY","$1,935,000.00","88"
"1992","3550","VENDING AND COIN OPERATED MACHINES","$161,000.00","2"
"1992","3590","MISC SERVICE & TRADE EQ","$2,614,000.00","46"
"1992","3605","FOOD PRODUCTS MACHINE & EQ","$979,000.00","11"
"1992","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$65,810,000.00","998"
"1992","3611","INDUSTRIAL MARKING MACHINES","$1,096,000.00","22"
"1992","3615","PULP AND PAPER INDUSTRIES MACHINERY","$869,000.00","30"
"1992","3620","RUBBER & PLASTIC WORKING MACHINE","$3,592,000.00","16"
"1992","3625","TEXTILE INDUSTRIES MACHINERY","$526,000.00","6"
"1992","3630","CLAY-CONCRETE PRODUCTS MACH","$94,000.00","2"
"1992","3635","CRYSTAL & GLASS INDUSTRIES MACHINE","$2,466,000.00","6"
"1992","3650","CHEMICAL & PHARMACEUTICAL MACHINE","$3,540,000.00","4"
"1992","3655","GAS GENERATING & DISPENSING SYSTEM","$13,684,000.00","68"
"1992","3660","INDUSTRIAL SIZE REDUCTION MACHINERY","$2,842,000.00","10"
"1992","3670","PRINTED CIRCUIT BOARD MFG MACH","$1,462,000.00","16"
"1992","3680","FOUNDRY MACHINE - RELATED EQ & SUP","$1,039,000.00","10"
"1992","3685","SPECIAL METAL CONTAINER MFG MACH","$58,000.00","1"
"1992","3690","SPECIAL AMMUNITION & ORDNANCE MACH","$1,487,000.00","19"
"1992","3693","INDUSTRIAL ASSEMBLY MACHINES","$725,000.00","4"
"1992","3694","CLEAN WORK STATIONS ENVIRONMENT EQ","$986,000.00","11"
"1992","3695","MISC SPECIAL INDUSTRY MACHINE","$44,650,000.00","124"
"1992","3710","SOIL PREPARATION EQUIPMENT","$661,000.00","13"
"1992","3720","HARVESTING EQUIPMENT","$510,000.00","11"
"1992","3730","DAIRY POULTRY & LIVESTOCK EQ","$180,000.00","7"
"1992","3740","PEST DISEASE & FROST CONT EQ","$239,000.00","10"
"1992","3750","GARDENING IMPLEMENTS AND TOOLS","$6,701,000.00","401"
"1992","3770","SADDLERY,HARNESS,WHIPS & FURNISHING","$1,374,000.00","19"
"1992","3805","EARTH MOVING & EXCAVATING EQ","$40,495,000.00","168"
"1992","3810","CRANES AND CRANE-SHOVELS","$22,068,000.00","48"
"1992","3815","CRANE AND CRANE-SHOVEL ATTACHMENTS","$583,000.00","8"
"1992","3820","MINING,ROCK DRILLING,EARTH BORE EQ","$4,126,000.00","39"
"1992","3825","ROAD CLEARING & CLEANING EQ","$21,740,000.00","132"
"1992","3830","TRUCK AND TRACTOR ATTACHMENTS","$2,486,000.00","30"
"1992","3835","PETROLEUM PRODUCTION-DISTRIB EQ","$11,985,000.00","15"
"1992","3895","MISC CONTRUCT EQ","$154,705,000.00","95"
"1992","3910","CONVEYORS","$5,368,000.00","31"
"1992","3915","MATERIALS FEEDERS","$243,000.00","5"
"1992","3920","MAT HANDLING EQ - NONSELF-PROPELLED","$2,940,000.00","68"
"1992","3930","WAREHOUSE TRKS & TRACTORS SELF-PROP","$98,215,000.00","222"
"1992","3940","BLOCKS, TACKLE, RIGGING, AND SLINGS","$2,511,000.00","33"
"1992","3950","WINCHES HOISTS CRANES & DERRICKS","$40,314,000.00","173"
"1992","3960","FREIGHT ELEVATORS","$4,525,000.00","31"
