"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2012","1395","MISCELLANEOUS AMMUNITION","$9,141,327.70","602"
"2012","1398","SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT","$38,104,793.80","67"
"2012","1410","GUIDED MISSILES","$2,386,274,334.39","687"
"2012","1420","GUIDED MISSILE COMPONENTS","$1,904,454,610.61","350"
"2012","1425","GUIDED MISSILE SYSTEMS, COMPLETE","$41,269,220.85","118"
"2012","1427","GUIDED MISSILE SUBSYSTEMS","$496,220,281.10","85"
"2012","1430","GUIDED MISSILE REMOTE CONTROL SYSTEMS","$56,882,273.74","150"
"2012","1440","LAUNCHERS, GUIDED MISSILE","$178,672,046.60","299"
"2012","1450","GUIDED MISSILE HANDLING AND SERVICING EQUIPMENT","$64,831,120.29","115"
"2012","1450","GUIDED MISSILE HANDLING SERVICE EQ","$4,833.00","1"
"2012","1510","AIRCRAFT, FIXED WING","$14,850,117,772.90","1,671"
"2012","1520","AIRCRAFT, ROTARY WING","$5,863,079,785.87","812"
"2012","1540","GLIDERS","$1,379,841.00","5"
"2012","1550","UNMANNED AIRCRAFT","$726,516,324.26","303"
"2012","1560","AIRFRAME STRUCTURAL COMPONENTS","$2,816,260,496.59","13,821"
"2012","1610","AIRCRAFT PROPELLERS AND COMPONENTS","$52,004,775.17","670"
"2012","1615","HELICOPTER ROTOR BLADES, DRIVE MECHANISMS AND COMPONENTS","$203,469,214.90","2,015"
"2012","1615","HELICOPTER ROTOR BLADES-DRIVE MECH","$127,980.40","7"
"2012","1620","AIRCRAFT LANDING GEAR COMPONENTS","$29,917,990.17","1,058"
"2012","1630","AIRCRAFT WHEEL AND BRAKE SYSTEMS","$99,379,799.38","483"
"2012","1640","AIRCRAFT CONTROL CABLE PRODUCTS","$516,928.62","33"
"2012","1650","AIRCRAFT HYDRAULIC VACUUM DE-ICING","$250,670.12","8"
"2012","1650","AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS","$64,736,031.12","1,618"
"2012","1660","AIRCRAFT AIR CONDITION HEATING EQ","$957,423.38","33"
"2012","1660","AIRCRAFT AIR CONDITIONING, HEATING, AND PRESSURIZING EQUIPMENT","$67,634,066.45","1,534"
"2012","1670","PARACHUTE RECOVER SYS & TIE DOWN EQ","$13,482.12","1"
"2012","1670","PARACHUTES; AERIAL PICK UP, DELIVERY, RECOVERY SYSTEMS; AND CARGO TIE DOWN EQUIPMENT","$208,017,017.53","711"
"2012","1680","MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS","$2,818,714,381.22","8,257"
"2012","1680","MISCL AIRCRAFT ACCESSORIES COMPS","$2,441,041.84","29"
"2012","1710","AIRCRAFT LANDING EQUIPMENT","$112,315,792.61","272"
"2012","1720","AIRCRAFT LAUNCHING EQUIPMENT","$116,079,571.44","163"
"2012","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","$176,960,264.15","1,243"
"2012","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","$19,446.10","3"
"2012","1740","AIRFIELD SPECIALIZED TRUCKS AND TRAILERS","$7,967,344.62","158"
"2012","1810","SPACE VEHICLES","$2,547,664,071.50","232"
"2012","1820","SPACE VEHICLE COMPONENTS","$756,873,129.40","306"
"2012","1830","SPACE VEHICLE REMOTE CONTROL SYSTEMS","$21,395,192.20","13"
"2012","1840","SPACE VEHICLE LAUNCHERS","$8,075,092.09","23"
"2012","1850","SPACE VEHICLE HANDLING AND SERVICING EQUIPMENT","$25,064,274.26","53"
"2012","1860","SPACE SURVIVAL EQUIPMENT","$4,122,522.77","10"
"2012","1901","AIRCRAFT CARRIERS","$1,190,041,890.70","964"
"2012","1902","CRUISERS","$27,957,851.00","48"
"2012","1903","DESTROYERS","$843,734,826.97","424"
"2012","1904","SUBMARINES","$3,227,129,966.88","330"
"2012","1905","COMBAT SHIPS AND LANDING VESSELS","$1,717,564,001.87","223"
"2012","1906","MINELAYERS ADN MINESWEEPERS","$1,400,000.00","3"
"2012","1907","LANDING CRAFT","$1,996,033.95","33"
"2012","1910","TRANSPORT VESSELS, PASSENGER AND TROOP","$324,951,740.12","128"
"2012","1910","TRANSPORT VESSELS-PASSENGER & TROOP","$19,174.00","2"
"2012","1911","AMPHIBIOUS ASSAULT SHIPS","$255,865,871.46","156"
"2012","1915","CARGO AND TANKER VESSELS","$30,910,256.64","44"
"2012","1920","FISHING VESSELS","$3,409,788.35","78"
"2012","1921","TUGS AND TOWBOATS","$417,310.97","6"
"2012","1923","ICE BREAKERS","-$25,790.40","2"
"2012","1924","REPAIR SHIPS","$19,099,219.69","190"
"2012","1925","SPECIAL SERVICE VESSELS","$149,527,607.16","107"
"2012","1926","Lightships","$48,149,560.52","10"
"2012","1929","RESCUE VESSELS","$22,311.00","2"
"2012","1930","BARGES AND LIGHTERS, CARGO","$1,086,313.52","19"
"2012","1935","BARGES AND LIGHTERS, SPECIAL PURPOSE","$4,639,460.24","32"
"2012","1940","SMALL CRAFT","$218,179,175.47","706"
"2012","1945","PONTOONS AND FLOATING DOCKS","$1,035,270.11","73"
"2012","1950","FLOATING DRYDOCKS","$14,521,375.94","9"
"2012","1955","DREDGES","$1,194,146.63","12"
"2012","1990","MISCELLANEOUS VESSELS","$788,597,296.53","317"
"2012","2010","SHIP AND BOAT PROPULSION COMPONENTS","$466,146,726.20","850"
"2012","2020","RIGGING AND RIGGING GEAR","$1,207,729.94","72"
"2012","2030","DECK MACHINERY","$6,501,662.85","130"
"2012","2040","MARINE HARDWARE AND HULL ITEMS","$30,032,725.02","934"
"2012","2050","BUOYS","$8,269,431.79","295"
"2012","2060","COMMERCIAL FISHING EQUIPMENT","$624,406.37","44"
"2012","2090","MISC SHIP & MARINE EQ","$588,788.07","25"
"2012","2090","MISCELLANEOUS SHIP AND MARINE EQUIPMENT","$143,241,971.75","4,264"
"2012","2210","LOCOMOTIVES","-$122,052.22","8"
"2012","2220","RAIL CARS","$408,691.60","12"
"2012","2230","RIGHT-OF-WAY CONSTRUCTION AND MAINTENANCE EQUIPMENT, RAILROAD","$242,442.21","5"
"2012","2240","LOCOMOTIVE AND RAIL CAR ACCESSORIES AND COMPONENTS","$14,424,499.88","58"
"2012","2250","TRACK MATERIAL, RAILROAD","$1,461,763.18","29"
"2012","2305","GROUND EFFECT VEHICLES","$532,965,157.24","410"
"2012","2310","PASSENGER MOTOR VEHICLES","$121,865,672.44","2,460"
"2012","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$511,481,448.50","1,796"
"2012","2330","TRAILERS","$82,937,703.72","720"
"2012","2340","MOTORCYCLES, MOTOR SCOOTERS, AND BICYCLES","$14,283,018.95","574"
"2012","2350","COMBAT, ASSAULT, AND TACTICAL VEHICLES, TRACKED","$2,907,365,302.92","840"
"2012","2355","COMBAT, ASSAULT, AND TACTICAL VEHICLES, WHEELED","$835,731,676.25","209"
"2012","2410","TRACTOR, FULL TRACKED, LOW SPEED","$2,285,373.71","79"
"2012","2420","TRACTORS, WHEELED","$6,041,428.97","211"
"2012","2430","TRACTORS, FULL TRACKED, HIGH SPEED","$105,051.15","14"
"2012","2510","VEH CAB BODY FRAME STRUCTURAL COMP","$1,042,036.07","12"
"2012","2510","VEHICULAR CAB, BODY, AND FRAME STRUCTURAL COMPONENTS","$76,124,711.35","1,541"
"2012","2520","VEH POWER TRANSMISSION COMPONENTS","$82,653.80","5"
"2012","2520","VEHICULAR POWER TRANSMISSION COMPONENTS","$54,683,329.57","826"
"2012","2530","VEH BRAKE STEERING AXLE WHEEL COMP","$182,232.42","9"
"2012","2530","VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS","$59,570,389.46","1,682"
"2012","2540","VEHICULAR FURNITURE AND ACCESSORIES","$64,203,237.36","2,136"
"2012","2541","VEH ACCESSORY/WEAPONS SYS SPECIFIC","$17,348.00","1"
"2012","2541","WEAPONS SYSTEMS SPECIFIC VEHICULAR ACCESSORIES","$182,803,606.12","309"
"2012","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$177,105,402.07","2,557"
"2012","2610","TIRES & TUBES PNEUMATIC EXCEPT AIR","$202,733.47","31"
"2012","2610","TIRES AND TUBES, PNEUMATIC, EXCEPT AIRCRAFT","$51,594,436.08","2,523"
"2012","2620","TIRES AND TUBES, PNEUMATIC, AIRCRAFT","$31,506,552.97","2,144"
"2012","2630","TIRES, SOLID AND CUSHION","$4,065,775.09","164"
"2012","2640","TIRE REBUILDING AND TIRE AND TUBE REPAIR MATERIALS","$3,350,481.68","76"
"2012","2805","GAS RECIPROCATING ENG - EXCEPT AIR","$53,629.60","3"
"2012","2805","GASOLINE RECIPROCATING ENGINES, EXCEPT AIRCRAFT; AND COMPONENTS","$4,587,528.20","146"
"2012","2810","GAS RECIPROCATING ENG - AIRCRAFT","$7,446.58","1"
"2012","2810","GASOLINE RECIPROCATING ENGINES, AIRCRAFT PRIME MOVER; AND COMPONENTS","$759,855.23","72"
"2012","2815","DIESEL ENGINES AND COMPONENTS","$110,418,633.64","1,087"
"2012","2820","STEAM ENGINES, RECIPROCATING; AND COMPONENTS","$32,354.00","5"
"2012","2825","STEAM TURBINES AND COMPONENTS","$35,869,773.20","122"
"2012","2830","WATER TURBINES AND WATER WHEELS; AND COMPONENTS","$13,159,751.91","63"
"2012","2835","GAS TURBINES & JET ENG EXCEPT AIR","$240,684.92","10"
"2012","2835","GAS TURBINES AND JET ENGINES; NON-AIRCRAFT PRIME MOVER, AIRCRAFT NON-PRIME MOVER, AND COMPONENTS","$138,578,378.54","721"
"2012","2840","GAS TURBINES & JET ENGINES AIRCRAFT","$97,339,473.92","14"
"2012","2840","GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","$2,210,805,556.38","3,710"
"2012","2845","ROCKET ENGINES AND COMPONENTS","$14,977,647.53","32"
"2012","2850","GASOLINE ROTARY ENGINES AND COMPONENTS","$699,637.27","43"
"2012","2850","GASOLINE ROTORY ENGINES & COMPS","$3,291.29","1"
"2012","2895","MISCELLANEOUS ENGINES AND COMPONENTS","$16,732,216.14","255"
"2012","2910","ENGINE FUEL SYS COMPONENTS NONAIR","$73,195.77","8"
"2012","2910","ENGINE FUEL SYSTEM COMPONENTS, NONAIRCRAFT","$24,454,461.30","1,162"
"2012","2915","ENGINE FUEL SYSTEM COMPONENTS AIR","$472,647.86","18"
"2012","2915","ENGINE FUEL SYSTEM COMPONENTS, AIRCRAFT AND MISSILE PRIME MOVERS","$65,229,403.47","1,062"
"2012","2920","ENGINE ELECT SYS COMPS NONAIRCRAFT","$73,530.78","8"
"2012","2920","ENGINE ELECTRICAL SYSTEM COMPONENTS, NONAIRCRAFT","$11,104,654.91","403"
"2012","2925","ENGINE ELECT SYS COMPS - AIRCRAFT","$21,141.00","1"
"2012","2925","ENGINE ELECTRICAL SYSTEM COMPONENTS, AIRCRAFT PRIME MOVING","$23,756,531.90","229"
"2012","2930","ENGINE COOLING SYS COMPS - NONAIR","$222,655.60","2"
"2012","2930","ENGINE COOLING SYSTEM COMPONENTS, NONAIRCRAFT","$13,579,410.85","443"
"2012","2935","ENGINE SYSTEM COOLING COMPONENTS, AIRCRAFT PRIME MOVING","$2,911,100.05","66"
"2012","2940","ENGINE AIR & OIL FILTERS - NONAIR","$80,706.65","4"
"2012","2940","ENGINE AIR AND OIL FILTERS, STRAINERS, AND CLEANERS, NONAIRCRAFT","$6,237,182.88","483"
"2012","2945","ENGINE AIR & OIL FILTERS - AIR","$25,723.17","2"
"2012","2945","ENGINE AIR AND OIL FILTERS, CLEANERS, AIRCRAFT PRIME MOVING","$4,959,901.65","120"
"2012","2950","TURBOSUPERCHARGER AND COMPONENTS","$4,210,998.42","120"
"2012","2950","TURBOSUPERCHARGERS AND COMPONENTS","$125,974.55","1"
"2012","2990","MISC ENGINE ACCESSORIES - NONAIR","$27,360.78","4"
"2012","2990","MISCELLANEOUS ENGINE ACCESSORIES, NONAIRCRAFT","$17,776,223.85","609"
"2012","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","$263,442.55","5"
"2012","2995","MISCELLANEOUS ENGINE ACCESSORIES, AIRCRAFT","$42,579,239.05","687"
"2012","3010","TORQUE CONVERTERS & SPEED CHANGERS","$340,976.55","5"
"2012","3010","TORQUE CONVERTERS AND SPEED CHANGERS","$23,957,641.80","704"
"2012","3020","GEAR PULLEY SPROCKET & TRAN CHAIN","$253,327.03","12"
"2012","3020","GEARS, PULLEYS, SPROCKETS, AND TRANSMISSION CHAIN","$23,281,260.78","1,052"
"2012","3030","BELTING DRIVE BELTS FAN BELTS & ACC","$21,718.86","3"
"2012","3030","BELTING, DRIVE BELTS, FAN BELTS, AND ACCESSORIES","$786,383.87","156"
"2012","3040","MISC POWER TRANSMISSION EQ","$993,081.61","24"
"2012","3040","MISCELLANEOUS POWER TRANSMISSION EQUIPMENT","$92,388,666.82","2,988"
"2012","3110","BEARINGS, ANTIFRICTION, UNMOUNTED","$57,737,355.15","2,150"
"2012","3120","BEARINGS, PLAIN, UNMOUNTED","$44,191,328.50","2,183"
"2012","3130","BEARINGS, MOUNTED","$4,911,778.37","212"
"2012","3210","SAWMILL AND PLANING MILL MACHINERY","$196,101.44","13"
"2012","3220","WOODWORKING MACHINES","$628,574.99","206"
"2012","3230","TOOLS AND ATTACHMENTS FOR WOODWORKING MACHINERY","$448,170.12","83"
"2012","3405","SAWS AND FILING MACHINES","$658,680.91","50"
"2012","3408","MACHINING CENTERS AND WAY-TYPE MACHINES","$2,264,559.84","60"
"2012","3410","ELECTRICAL AND ULTRASONIC EROSION MACHINES","$273,240.80","21"
"2012","3411","BORING MACHINES","$193,008.95","6"
"2012","3412","BROACHING MACHINES","-$5,600.00","2"
"2012","3413","DRILLING AND TAPPING MACHINES","$1,508,764.75","39"
"2012","3414","GEAR CUTTING AND FINISHING MACHINES","$23,889.48","10"
"2012","3415","GRINDING MACHINES","$1,990,961.69","74"
"2012","3416","LATHES","$6,309,134.54","82"
"2012","3417","MILLING MACHINES","$3,626,024.74","108"
"2012","3418","PLANERS AND SHAPERS","$14,772.00","2"
"2012","3419","MISCELLANEOUS MACHINE TOOLS","$265,372,153.21","261"
"2012","3424","METAL HEAT TREATING AND NON-THERMAL TREATING EQUIPMENT","$518,383.30","39"
"2012","3424","METAL HEAT TREATING EQ","$6,228.00","2"
"2012","3426","METAL FINISHING EQUIPMENT","$4,482,182.79","164"
"2012","3431","ELECTRIC ARC WELDING EQUIPMENT","$1,119,348.80","87"
"2012","3432","ELECTRIC RESISTANCE WELDING EQUIPMENT","$61,854.29","8"
"2012","3433","GAS WELDING, HEAT CUTTING, AND METALIZING EQUIPMENT","$1,613,714.10","84"
"2012","3436","WELDING POSITIONERS AND MANIPULATORS","$4,665,958.84","50"
"2012","3438","MISCELLANEOUS WELDING EQUIPMENT","$2,252,942.40","172"
"2012","3439","MISC WELD SOLDER & BRAZING SUPPLY","$61,876.08","3"
"2012","3439","MISCELLANEOUS WELDING, SOLDERING, AND BRAZING SUPPLIES AND ACCESSORIES","$4,897,391.80","483"
"2012","3441","BENDING AND FORMING MACHINES","$1,661,814.05","49"
"2012","3442","HYDRAULIC AND PNEUMATIC PRESSES, POWER DRIVEN","$2,168,685.72","158"
"2012","3442","HYDRAULIC/PNEUMATIC POWER PRESS DR","$6,979.08","2"
"2012","3443","MECHANICAL PRESSES, POWER DRIVEN","$1,313,907.74","88"
"2012","3444","MANUAL PRESSES","$311,864.86","13"
"2012","3445","PUNCHING AND SHEARING MACHINES","$1,361,490.16","39"
"2012","3446","FORGING MACHINERY AND HAMMERS","$333,244.69","13"
"2012","3447","WIRE AND METAL RIBBON FORMING MACHINES","$20,264.65","4"
"2012","3448","RIVETING MACHINES","$211,308.74","7"
"2012","3449","MISCELLANEOUS SECONDARY METAL FORMING AND CUTTING MACHINES","$1,391,885.88","45"
"2012","3450","MACHINE TOOLS, PORTABLE","$627,826.32","82"
"2012","3455","CUTTING TOOLS FOR MACHINE TOOLS","$2,423,176.24","426"
"2012","3456","CUTTING AND FORMING TOOLS FOR SECONDARY METALWORKING MACHINERY","$452,621.40","41"
"2012","3460","MACHINE TOOL ACCESSORIES","$5,487,171.70","326"
"2012","3461","ACCESSORIES FOR SECONDARY METALWORKING MACHINERY","$122,323.88","23"
"2012","3465","PRODUCTION JIGS FIXTURES & TEMPLATE","$5,754.00","1"
"2012","3465","PRODUCTION JIGS, FIXTURES, AND TEMPLATES","$1,223,911.39","37"
"2012","3470","MACHINE SHOP SETS, KITS, AND OUTFITS","$7,620,872.52","132"
"2012","3510","LAUNDRY AND DRY CLEANING EQUIPMENT","$8,129,133.84","516"
"2012","3520","SHOE REPAIRING EQUIPMENT","$50,595.40","6"
"2012","3530","INDUSTRIAL SEWING MACHINES AND MOBILE TEXTILE REPAIR SHOPS","$1,319,489.49","41"
"2012","3540","WRAPPING AND PACKAGING MACHINERY","$3,085,395.81","416"
"2012","3550","VENDING AND COIN OPERATED MACHINES","$338,074.41","25"
"2012","3590","MISC SERVICE & TRADE EQ","$52,032.60","5"
"2012","3590","MISCELLANEOUS SERVICE AND TRADE EQUIPMENT","$39,950,545.20","2,343"
"2012","3605","FOOD PRODUCTS MACHINE & EQ","$204,145.80","2"
"2012","3605","FOOD PRODUCTS MACHINERY AND EQUIPMENT","$2,913,625.79","203"
"2012","3610","PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT","$38,633,545.96","3,136"
"2012","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$1,689,369.81","38"
"2012","3611","INDUSTRIAL MARKING MACHINES","$972,934.95","125"
"2012","3615","PULP AND PAPER INDUSTRIES MACHINERY","$3,573,253.90","235"
"2012","3620","RUBBER AND PLASTICS WORKING MACHINERY","$272,075.27","17"
"2012","3625","TEXTILE INDUSTRIES MACHINERY","$533,564.06","16"
"2012","3630","CLAY AND CONCRETE PRODUCTS INDUSTRIES MACHINERY","$2,370,320.97","141"
"2012","3635","CRYSTAL AND GLASS INDUSTRIES MACHINERY","-$0.02","4"
"2012","3640","TOBACCO MANUFACTURING MACHINERY","$44,797.68","2"
"2012","3645","LEATHER TANNING AND LEATHER WORKING INDUSTRIES MACHINERY","$3,465.10","1"
"2012","3650","CHEMICAL & PHARMACEUTICAL MACHINE","$108,288.00","2"
"2012","3650","CHEMICAL AND PHARMACEUTICAL PRODUCTS MANUFACTURING MACHINERY","$98,400,146.70","218"
"2012","3655","GAS GENERATING & DISPENSING SYSTEM","$3,750.00","1"
"2012","3655","GAS GENERATING AND DISPENSING SYSTEMS, FIXED OR MOBILE","$14,972,302.73","339"
"2012","3660","INDUSTRIAL SIZE REDUCTION MACHINERY","$128,532.88","10"
"2012","3670","SPECIALIZED SEMICONDUCTOR, MICROCIRCUIT, AND PRINTED CIRCUIT BOARD MANUFACTURING MACHINERY","$2,625,533.23","55"
"2012","3680","FOUNDRY MACHINERY, RELATED EQUIPMENT AND SUPPLIES","$648,476.32","56"
"2012","3685","SPECIALIZED METAL CONTAINER MANUFACTURING MACHINERY AND RELATED EQUIPMENT","$4,094,247.31","57"
"2012","3690","SPECIAL AMMUNITION & ORDNANCE MACH","$52,964.42","2"
"2012","3690","SPECIALIZED AMMUNITION AND ORDNANCE MACHINERY AND RELATED EQUIPMENT","$36,081,593.72","172"
"2012","3693","INDUSTRIAL ASSEMBLY MACHINES","$407,891.31","54"
"2012","3694","CLEAN WORK STATIONS, CONTROLLED ENVIRONMENT, AND RELATED EQUIPMENT","$1,864,366.37","44"
"2012","3695","MISC SPECIAL INDUSTRY MACHINE","$276,378.40","7"
"2012","3695","MISCELLANEOUS SPECIAL INDUSTRY MACHINERY","$26,293,124.95","720"
"2012","3710","SOIL PREPARATION EQUIPMENT","$1,677,666.10","108"
"2012","3720","HARVESTING EQUIPMENT","$521,556.73","66"
"2012","3730","DAIRY, POULTRY, AND LIVESTOCK EQUIPMENT","$561,616.62","50"
"2012","3740","PEST, DISEASE, AND FROST CONTROL EQUIPMENT","$4,437,598.93","87"
"2012","3750","GARDENING IMPLEMENTS AND TOOLS","$3,819,753.96","2,508"
"2012","3760","ANIMAL DRAWN VEHICLE & FARM TRAILER","$0.00","1"
"2012","3770","SADDLERY, HARNESS, WHIPS, AND RELATED ANIMAL FURNISHINGS","$342,858.23","30"
"2012","3805","EARTH MOVING & EXCAVATING EQ","$44,500.00","1"
"2012","3805","EARTH MOVING AND EXCAVATING EQUIPMENT","$156,215,694.78","897"
"2012","3810","CRANES AND CRANE-SHOVELS","$12,095,110.13","280"
"2012","3815","CRANE AND CRANE-SHOVEL ATTACHMENTS","$657,737.91","75"
"2012","3820","MINING, ROCK DRILLING, EARTH BORING, AND RELATED EQUIPMENT","$3,240,872.28","147"
"2012","3825","ROAD CLEARING & CLEANING EQ","$15,893.52","1"
"2012","3825","ROAD CLEARING, CLEANING, AND MARKING EQUIPMENT","$6,856,928.53","242"
"2012","3830","TRUCK AND TRACTOR ATTACHMENTS","$3,168,339.34","196"
"2012","3835","PETROLEUM PRODUCTION AND DISTRIBUTION EQUIPMENT","$15,054,685.83","151"
"2012","3835","PETROLEUM PRODUCTION-DISTRIB EQ","$93,529.00","2"
"2012","3895","MISC CONTRUCT EQ","$212.09","1"
"2012","3895","MISCELLANEOUS CONSTRUCTION EQUIPMENT","$122,570,272.48","925"
"2012","3910","CONVEYORS","$9,367,156.09","157"
"2012","3915","MATERIALS FEEDERS","$180,332.09","15"
"2012","3920","MAT HANDLING EQ - NONSELF-PROPELLED","$9,492.32","2"
"2012","3920","MATERIAL HANDLING EQUIPMENT, NONSELF-PROPELLED","$12,214,405.54","557"
"2012","3930","WAREHOUSE TRKS & TRACTORS SELF-PROP","$22,362.19","2"
"2012","3930","WAREHOUSE TRUCKS AND TRACTORS, SELF-PROPELLED","$43,378,179.10","634"
"2012","3940","BLOCKS, TACKLE, RIGGING, AND SLINGS","$6,257,106.52","228"
"2012","3950","WINCHES HOISTS CRANES & DERRICKS","$59,701.43","4"
"2012","3950","WINCHES, HOISTS, CRANES, AND DERRICKS","$25,056,871.74","509"
"2012","3960","FREIGHT ELEVATORS","$6,052,944.89","192"
"2012","3990","MISC MATERIALS HANDLING EQ","$296,794.71","9"
"2012","3990","MISCELLANEOUS MATERIALS HANDLING EQUIPMENT","$104,413,205.79","1,271"
"2012","4010","CHAIN AND WIRE ROPE","$19,497,535.06","640"
"2012","4020","FIBER ROPE, CORDAGE, AND TWINE","$7,456,221.86","500"
"2012","4030","FITTINGS FOR ROPE, CABLE, AND CHAIN","$6,427,415.85","351"
"2012","4110","REFRIGERATION EQUIPMENT","$32,331,896.98","1,196"
"2012","4120","AIR CONDITIONING EQUIPMENT","$44,031,106.58","1,238"
"2012","4130","REFRIGERATION & AIR CONDITION COMP","$350,063.07","7"
"2012","4130","REFRIGERATION AND AIR CONDITIONING COMPONENTS","$35,771,431.45","1,168"
"2012","4140","FANS AIR CIRCULATORS & BLOWER EQ","$233,453.46","10"
"2012","4140","FANS, AIR CIRCULATORS, AND BLOWER EQUIPMENT","$24,969,464.65","904"
"2012","4150","VORTEX TUBES AND OTHER RELATED COOLING TUBES","$108,890.80","10"
"2012","4210","FIRE FIGHTING EQUIPMENT","$106,171,967.68","2,325"
"2012","4220","MARINE LIFESAVING & DIVING EQ","$1,131,817.44","10"
"2012","4220","MARINE LIFESAVING AND DIVING EQUIPMENT","$515,611,572.25","3,006"
"2012","4230","DECONTAMINATING AND IMPREGNATING EQUIPMENT","$1,072,873.95","110"
"2012","4235","HAZARDOUS MATERIAL SPILL CONTAINMENT AND CLEAN-UP EQUIPMENT AND MATERIAL","$8,003,993.29","390"
"2012","4235","Haz. Mat. Spill Cntnmnt. & Clean-up","$47,630.77","4"
"2012","4240","SAFETY AND RESCUE EQUIPMENT","$160,172,763.33","2,189"
"2012","4250","RECYCLING AND RECLAMATION EQUIPMENT","$906,249.03","91"
"2012","4310","COMPRESSORS AND VACUUM PUMPS","$23,734,126.08","1,235"
"2012","4320","POWER AND HAND PUMPS","$79,455,264.21","2,812"
"2012","4330","CENTRIFUGALS SEPARATORS & FILTERS","$131,503.80","10"
"2012","4330","CENTRIFUGALS, SEPARATORS, AND PRESSURE AND VACUUM FILTERS","$23,075,481.43","1,276"
"2012","4410","INDUSTRIAL BOILERS","$7,372,067.01","155"
"2012","4420","HEAT EXCHANGERS & STEAM CONDENSERS","$19,775.00","1"
"2012","4420","HEAT EXCHANGERS AND STEAM CONDENSERS","$6,068,720.23","222"
"2012","4430","INDUSTRIAL FURNACES, KILNS, LEHRS, AND OVENS","$1,668,637.54","68"
"2012","4440","DRIERS DEHYDRATORS & ANHYDRATORS","$13,241.72","1"
"2012","4440","DRIERS, DEHYDRATORS, AND ANHYDRATORS","$8,756,218.62","168"
"2012","4460","AIR PURIFICATION EQUIPMENT","$8,010,023.38","258"
"2012","4470","NUCLEAR REACTORS","$1,933,520,188.23","340"
"2012","4510","PLUMBING FIXTURES AND ACCESSORIES","$26,054,898.57","1,484"
"2012","4520","SPACE AND WATER HEATING EQUIPMENT","$25,995,865.46","798"
"2012","4530","FUEL BURNING EQUIPMENT UNITS","$1,626,380.81","66"
"2012","4540","WASTE DISPOSAL EQUIPMENT","$7,171,121.72","514"
"2012","4610","WATER PURIFICATION EQUIPMENT","$19,085,850.25","711"
"2012","4620","WATER DISTILL EQ-MARINE & INDUST","$16,623.00","1"
"2012","4620","WATER DISTILLATION EQUIPMENT, MARINE AND INDUSTRIAL","$942,604.66","96"
"2012","4630","SEWAGE TREATMENT EQUIPMENT","$13,636,082.07","271"
"2012","4710","PIPE, TUBE AND RIGID TUBING","$38,104,663.54","2,566"
"2012","4720","HOSE AND FLEXIBLE TUBING","$40,594,127.97","2,755"
"2012","4730","FITTINGS - HOSE PIPE & TUBE","$148,980.05","27"
"2012","4730","HOSE, PIPE, TUBE, LUBRICATION, AND RAILING FITTINGS","$49,696,362.95","4,509"
"2012","4810","VALVES, POWERED","$64,635,685.60","2,116"
"2012","4820","VALVES, NONPOWERED","$105,914,519.66","6,020"
"2012","4910","MOTOR VEHICLE MAINT EQ","$61,950.39","4"
"2012","4910","MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","$63,643,045.35","1,327"
"2012","4920","AIRCRAFT MAINT & REP SHOP EQ","$148,402.11","6"
"2012","4920","AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","$171,114,375.99","1,676"
"2012","4921","TORPEDO MAINTENANCE, REPAIR, AND CHECKOUT SPECIALIZED EQUIPMENT","$127,410.80","20"
"2012","4925","AMMUNITION MAINTENANCE, REPAIR, AND CHECKOUT SPECIALIZED EQUIPMENT","$1,450,063.07","34"
"2012","4927","ROCKET MAINTENANCE, REPAIR AND CHECKOUT SPECIALIZED EQUIPMENT","$0.00","2"
"2012","4930","LUBRICATION & FUEL DISPENSING EQ","$150,890.05","7"
"2012","4930","LUBRICATION AND FUEL DISPENSING EQUIPMENT","$80,665,686.96","919"
"2012","4931","FIRE CONTROL MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","$981,991.05","67"
"2012","4933","WEAPONS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","$67,633,791.49","125"
"2012","4935","GUIDED MISSILE MAINTENANCE, REPAIR, AND CHECKOUT SPECIALIZED EQUIPMENT","$2,006,402.36","98"
"2012","4940","MISC MAINT EQ","$552,058.91","12"
"2012","4940","MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","$114,587,542.32","1,435"
"2012","4960","SPACE VEHICLE MAINTENANCE, REPAIR, AND CHECKOUT SPECIALIZED EQUIPMENT","$132,319.79","11"
