TreasuryAgencyCode,MainAccountCode,SubAccountCode,GWAagencyName,a,Acct_Type,Admin_Bureau,ATA,Fund_Type,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,IsObsolete,istofix,IsManualOMBagencyOrBureau
20,5510,0,DEPARTMENT OF THE TREASURY,X,EXPND,9,0,SF,0,0,0,"PRIVATE COLLECTION AGENT PROGRAM, INTERNAL REVENUE SERVICE, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,5510,1,DEPARTMENT OF THE TREASURY,X,AVAIL,9,0,SF,0,0,0,"PRIVATE COLLECTION AGENT PROGRAM, INTERNAL REVENUE SERVICE, DEPARTMENT OF THE TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5511,0,DEPARTMENT OF THE TREASURY,X,EXPND,0,0,SF,0,0,0,"DISTRICT OF COLUMBIA FEDERAL PENSION FUND, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,5511,1,DEPARTMENT OF THE TREASURY,X,AVAIL,0,0,SF,0,0,0,"FEDERAL CONTRIBUTION, DC FEDERAL PENSION FUND","Federal Contribution, DC Federal Pension Fund",NULL,2001,2001,349,30,601,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5511,2,DEPARTMENT OF THE TREASURY,X,AVAIL,0,0,SF,0,0,0,"EARNINGS ON INVESTMENTS, DC FEDERAL PENSION FUND","Earnings on Investments, DC Federal Pension Fund",NULL,2001,2001,349,30,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5511,3,DEPARTMENT OF THE TREASURY,X,AVAIL,0,0,SF,0,0,0,TRANSFERS FROM DC FEDERAL PENSION LIABILITY TRUST FUND,Transfers from DC Federal pension liability trust fund,NULL,2001,2001,349,30,601,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5511,4,DEPARTMENT OF THE TREASURY,X,AVAIL,0,0,SF,0,0,0,TRANSFERS FROM THE FEDERAL SUPPLEMENTAL DC PENSION FUND,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5581,0,DEPARTMENT OF THE TREASURY,X,EXPND,0,0,SF,0,0,0,"HOPE RESERVE FUND, BUREAU OF THE PUBLIC DEBT, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,5581,1,DEPARTMENT OF THE TREASURY,X,AVAIL,0,0,SF,0,0,0,"GSE ASSESSMENTS, HOPE RESERVE FUND, BUREAU OF THE PUBLIC DEBT, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5582,0,DEPARTMENT OF THE TREASURY,X,EXPND,0,0,SF,0,0,0,"HOPE BOND PAYMENT FUND, BUREAU OF THE PUBLIC DEBT, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,5582,1,DEPARTMENT OF THE TREASURY,X,AVAIL,0,0,SF,0,0,0,"GSE ASSESSMENTS, HOPE BOND PAYMENT FUND, BUREAU OF THE PUBLIC DEBT, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5590,0,DEPARTMENT OF THE TREASURY,X,EXPND,1,0,SF,0,0,0,"FINANCIAL RESEARCH FUND, DEPARTMENTAL OFFICES, TREASURY",NULL,NULL,2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,36880756.6600,36880756.6600,0,0,1,0,NULL,0
20,5590,1,DEPARTMENT OF THE TREASURY,X,AVAIL,1,0,SF,0,0,0,"FEES AND ASSESSMENTS, FINANCIAL RESEARCH FUND, DEPARTMENTAL OFFICES, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5590,2,DEPARTMENT OF THE TREASURY,X,AVAIL,1,0,SF,0,0,0,"INTEREST, FINANCIAL RESEARCH FUND, DEPARTMENTAL OFFICES, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5590,3,DEPARTMENT OF THE TREASURY,X,AVAIL,1,0,SF,0,0,0,"TRANSFER FROM THE FEDERAL RESERVE, FINANCIAL RESEARCH FUND, DEPARTMENTAL OFFICES, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5688,0,DEPARTMENT OF THE TREASURY,X,EXPND,0,0,SF,0,0,0,"CONTINUED DUMPING AND SUBSIDY OFFSET, UNITED STATES CUSTOMS SERVICE, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,5688,1,DEPARTMENT OF THE TREASURY,X,AVAIL,0,0,SF,0,0,0,"ANTIDUMPING AND COUNTERVAILING DUTIES, CONTINUED DUMPING AND SUBSIDY OFFSET, UNITED STATES CUSTOMS SERVICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5693,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Earnings on Investments, Customs Forfeiture Fund",NULL,NULL,2033,015,00,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5694,0,DEPARTMENT OF THE TREASURY,,UAPPR,0,0,SF,0,0,0,USER FEES - SMALL AIRPORTS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5695,30,DEPARTMENT OF THE TREASURY,,UAPPR,0,0,SF,0,0,0,"CUSTOMS MERCHANDISE PROCESSING FEE, UNITED STATES CUSTOMS SERVICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5697,0,DEPARTMENT OF THE TREASURY,X,EXPND,0,0,SF,0,0,0,"TREASURY FORFEITURE FUND, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,5697,1,DEPARTMENT OF THE TREASURY,X,AVAIL,0,0,SF,0,0,0,"FORFEITED CASH AND PROCEEDS FROM THE SALE OF FORFEITED PROPERTIES, TREASURY FORFEITURE FUND",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5697,2,DEPARTMENT OF THE TREASURY,X,AVAIL,0,0,SF,0,0,0,"EARNINGS ON INVESTMENTS, TREASURY FORFEITURE FUND","Earnings on Investments, Treasury Forfeiture Fund",NULL,NULL,2033,015,00,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5737,0,DEPARTMENT OF THE TREASURY,X,EXPND,10,0,SF,0,0,0,"INTERNAL REVENUE, COLLECTIONS FOR PUERTO RICO, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,5737,1,DEPARTMENT OF THE TREASURY,X,AVAIL,10,0,SF,0,0,0,"DEPOSITS, INTERNAL REVENUE COLLECTIONS FOR PUERTO RICO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,5811,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Coinage Profit Fund,NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5811,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,World War II Coin Fund,NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5811,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Proceeds from the sale of Olympic coins, Coinage profit fund",NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5811,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Proceeds from the sale of Statue of Liberty-Ellis Island commemorative coins, Coinage Profit Fund",NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5811,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mt. Rushmore Coin Program, HTF",NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5811,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"USO Coin Program, HTF",NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5811,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Korean Coin Program, HTF",NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5811,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Proceeds for Sale of 1992 Olympic Commemorative Coin, HTF",NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5811,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Proceeds from sale of 1992 White House commemorative Coins,NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5811,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Proceeds from sale of Christopher Columbus Quincentenary Coins,NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
20,5816,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,SF,0,0,0,"CONFISCATED AND VESTED IRAQI PROPERTY AND ASSETS, TREASURY, FINANCIAL MANAGEMENT SERVICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,5816,1,DEPARTMENT OF THE TREASURY,X,AVAIL,18,0,SF,0,0,0,DEPOSITS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
20,6008,0,DEPARTMENT OF THE TREASURY,X,EXPND,70,0,DF,0,0,0,"PAYMENT OF PRINCIPAL AND INTEREST ON SECURITIES OF VARIOUS GOVERNMENT AGENCIES, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6045,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"PROCEEDS AND PAYMENT OF CERTAIN UNPAID CHECKS, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6048,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"PROCEEDS OF WITHHELD FOREIGN CHECKS, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6050,76,DEPARTMENT OF THE TREASURY,X,EXPND,0,0,DF,0,0,0,"EMPLOYEES' PAYROLL ALLOTMENT ACCOUNT, UNITED STATES SAVINGS BONDS, OFFICE OF THRIFT SUPERVISION, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6092,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"DEBT MANAGEMENT OPERATIONS, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6104,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"ALBANIAN CLAIMS FUND, TREASURY (T)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6133,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"PAYMENT OF UNCLAIMED MONEYS, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6163,0,DEPARTMENT OF THE TREASURY,X,EXPND,9,0,DF,0,0,0,"PROCEEDS AND PAYMENTS OF ENROLLEE'S SHARE OF THE HEALTH COVERAGE TAX CREDIT, INTERNAL REVENUE SERVICE, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6173,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"COLLECTIONS, REGIONAL SUPPORT ACTIVITIES, DEPOSIT FUND, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6175,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"UNAPPLIED DEPOSITS FOR TREASURY PAYMENTS SERVICES, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6177,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"PROCEEDS AND COLLECTIONS, REGIONAL DEPOSIT FUND ACCOUNT, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6181,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,TREASURY CONTROL SYSTEM PAYMENTS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6182,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,TREASURY CONTROL SYSTEM REVERSALS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6187,0,DEPARTMENT OF THE TREASURY,X,EXPND,0,0,DF,0,0,0,"GENERAL DEPOSITS, ADMINISTRATIVE MANAGEMENT DIVISION, FINANCIAL MANAGEMENT SERVICE, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6210,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"IRAQ CLAIMS SETTLEMENT FUND, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6275,76,DEPARTMENT OF THE TREASURY,X,EXPND,0,0,DF,0,0,0,"WITHHELD STATE AND LOCAL TAXES, OFFICE OF THRIFT SUPERVISION, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6309,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"LIBYAN CLAIMS SETTLEMENT FUND - DEPARTMENT OF STATE DECEMBER 2008 REFERRAL, FINANCIAL MANAGEMENT SERVICE, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6310,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"LIBYAN CLAIMS SETTLEMENT FUND - DEPARTMENT OF STATE JANUARY 2009 REFERRAL, FINANCIAL MANAGEMENT SERVICE, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6311,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"KENNEDY CENTER REVENUE BOND SINKING FUND, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6312,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"IRANIAN CLAIMS SETTLEMENT FUND, TREASURY (T)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6314,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"GERMAN DEMOCRATIC REPUBLIC SETTLEMENT FUND, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6315,0,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"VIETNAM CLAIMS FUND, TREASURY (T)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6316,0,DEPARTMENT OF THE TREASURY,X,EXPND,1,0,DF,0,0,0,"ADVANCE FOR TREASURY INTERNATIONAL AFFAIRS, TECHNICAL ASSISTANCE, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6317,1,DEPARTMENT OF THE TREASURY,X,EXPND,18,0,DF,0,0,0,"BELIZE ESCROW, DEBT REDUCTION, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6352,0,DEPARTMENT OF THE TREASURY,X,EXPND,0,0,DF,0,0,0,"PAYMENT SERVICES DIVISION, FINANCIAL MANAGEMENT SERVICE, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6500,4,DEPARTMENT OF THE TREASURY,X,EXPND,4,0,DF,0,0,0,"ADVANCES WITHOUT ORDERS FROM NON-FEDERAL SOURCES, TREASURY INSPECTOR GENERAL FOR TAX ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6500,9,DEPARTMENT OF THE TREASURY,X,EXPND,9,0,DF,0,0,0,"ADVANCES WITHOUT ORDERS FROM NON-FEDERAL SOURCES, INTERNAL REVENUE SERVICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
20,6500,16,DEPARTMENT OF THE TREASURY,X,EXPND,16,0,DF,0,0,0,"ADVANCES WITHOUT ORDERS FROM NON-FEDERAL SOURCES, BUREAU OF THE MINT, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
